,frame,x,y,r
0,1.0,543.5,480.5,9.1
1,2.0,548.5,480.5,11.4
2,3.0,544.5,479.5,6.9
3,4.0,545.5,478.5,8.0
4,5.0,545.5,478.5,8.0
5,5.0,152.5,844.5,10.3
6,6.0,545.5,478.5,8.0
7,7.0,545.5,478.5,8.0
8,8.0,545.5,478.5,8.0
9,9.0,545.5,478.5,8.0
10,9.0,620.5,610.5,9.1
11,10.0,545.5,478.5,8.0
12,10.0,156.5,846.5,10.3
13,11.0,545.5,478.5,8.0
14,12.0,545.5,478.5,8.0
15,12.0,155.5,845.5,10.3
16,13.0,545.5,478.5,8.0
17,14.0,545.5,478.5,8.0
18,15.0,545.5,478.5,8.0
19,16.0,545.5,478.5,8.0
20,17.0,545.5,478.5,8.0
21,17.0,152.5,910.5,11.3
22,18.0,544.5,478.5,6.9
23,19.0,545.5,478.5,8.0
24,20.0,545.5,478.5,8.0
25,21.0,545.5,478.5,8.0
26,22.0,545.5,478.5,8.0
27,23.0,545.5,478.5,8.0
28,24.0,546.5,476.5,10.3
29,25.0,545.5,478.5,8.0
30,25.0,151.5,840.5,11.4
31,25.0,132.5,875.5,6.9
32,26.0,545.5,478.5,8.0
33,27.0,545.5,478.5,8.0
34,28.0,543.5,481.5,10.3
35,29.0,545.5,478.5,8.0
36,29.0,132.5,875.5,6.9
37,30.0,545.5,478.5,8.0
38,31.0,545.5,478.5,8.0
39,32.0,545.5,478.5,8.0
40,33.0,545.5,478.5,8.0
41,33.0,620.5,610.5,9.1
42,34.0,132.5,874.5,6.9
43,34.0,544.5,479.5,6.9
44,34.0,156.5,849.5,6.9
45,35.0,547.5,474.5,11.4
46,35.0,620.5,610.5,6.9
47,36.0,547.5,474.5,11.4
48,36.0,1024.5,108.5,7.4
49,37.0,544.5,478.5,6.9
50,38.0,543.5,480.5,10.3
51,38.0,136.5,885.5,11.4
52,38.0,149.5,838.5,6.9
53,39.0,545.5,478.5,8.0
54,40.0,545.5,478.5,8.0
55,41.0,545.5,478.5,8.0
56,41.0,620.5,611.5,8.0
57,42.0,545.5,478.5,8.0
58,43.0,548.5,480.5,11.4
59,44.0,546.5,476.5,10.3
60,44.0,151.5,844.5,8.0
61,44.0,1149.5,255.5,11.4
