frame,frame,x,y,r,particle
1,1,780.5,545.5,11.4,0
1,1,358.5,44.5,11.4,1
2,2,782.5,546.5,8.0,0
3,3,782.5,545.5,8.0,0
4,4,359.5,44.5,11.4,1
4,4,780.5,544.5,8.0,0
5,5,781.5,543.5,9.1,0
6,6,780.5,545.5,11.4,0
7,7,357.5,45.5,9.1,1
7,7,782.5,543.5,9.6,0
8,8,782.5,545.5,11.4,0
8,8,357.5,45.5,11.4,1
9,9,783.5,547.5,9.1,0
10,10,779.5,545.5,10.3,0
11,11,782.5,543.5,9.6,0
11,11,196.5,895.5,11.3,4
12,12,782.5,543.5,9.6,0
13,13,782.5,546.5,10.3,0
14,14,780.5,544.5,8.0,0
15,15,780.5,547.5,10.3,0
16,16,782.5,546.5,8.0,0
17,17,779.5,545.5,10.3,0
17,17,357.5,44.5,9.1,1
18,18,782.5,543.5,9.6,0
19,19,782.5,545.5,11.4,0
20,20,781.5,543.5,9.1,0
21,21,782.5,544.5,10.3,0
21,21,1149.5,253.5,11.4,5
22,22,210.5,919.5,10.3,4
22,22,782.5,544.5,10.3,0
23,23,782.5,544.5,10.3,0
24,24,782.5,545.5,11.4,0
24,24,358.5,44.5,11.4,1
25,25,783.5,547.5,9.1,0
26,26,783.5,547.5,9.1,0
26,26,358.5,45.5,11.4,1
27,27,782.5,543.5,9.6,0
28,28,782.5,543.5,9.6,0
29,29,781.5,545.5,11.4,0
30,30,782.5,545.5,8.0,0
31,31,779.5,545.5,10.3,0
31,31,356.5,41.5,10.3,1
32,32,152.5,909.5,11.4,4
32,32,780.5,545.5,11.4,0
33,33,782.5,543.5,9.1,0
34,34,783.5,547.5,9.1,0
35,35,782.5,545.5,11.4,0
35,35,356.5,44.5,9.1,1
36,36,779.5,545.5,10.3,0
37,37,150.5,906.5,11.4,4
37,37,782.5,543.5,10.1,0
38,38,781.5,545.5,11.4,0
39,39,782.5,545.5,11.4,0
39,39,152.5,909.5,11.4,4
40,40,358.5,44.5,6.9,1
40,40,781.5,545.5,11.4,0
40,40,152.5,909.5,11.4,4
41,41,779.5,546.5,10.3,0
42,42,782.5,546.5,6.9,0
43,43,779.5,546.5,10.3,0
44,44,783.5,541.5,11.4,0
44,44,357.5,45.5,10.3,1
45,45,781.5,545.5,11.4,0
46,46,782.5,546.5,10.3,0
47,47,779.5,545.5,10.3,0
47,47,152.5,909.5,11.4,4
48,48,780.5,545.5,11.4,0
48,48,358.5,45.5,11.4,1
49,49,782.5,543.5,9.6,0
49,49,359.5,43.5,10.3,1
50,50,783.5,541.5,11.4,0
51,51,782.5,546.5,8.0,0
52,52,779.5,546.5,10.3,0
53,53,781.5,545.5,11.4,0
54,54,782.5,546.5,10.3,0
55,55,782.5,545.5,11.4,0
56,56,781.5,545.5,11.4,0
57,57,779.5,546.5,10.3,0
57,57,358.5,42.5,10.3,1
58,58,782.5,543.5,9.6,0
59,59,782.5,543.5,9.6,0
60,60,783.5,547.5,9.1,0
60,60,357.5,45.5,11.4,1
60,60,1148.5,253.5,11.4,5
61,61,359.5,45.5,10.3,1
61,61,782.5,546.5,6.9,0
62,62,779.5,546.5,10.3,0
63,63,782.5,543.5,9.6,0
64,64,782.5,546.5,10.3,0
65,65,780.5,545.5,11.4,0
65,65,152.5,909.5,11.4,4
66,66,358.5,44.5,6.9,1
66,66,779.5,546.5,10.3,0
67,67,783.5,547.5,9.1,0
67,67,140.5,891.5,11.4,4
67,67,358.5,45.5,8.0,1
68,68,779.5,546.5,10.3,0
68,68,152.5,909.5,11.4,4
69,69,780.5,545.5,11.4,0
70,70,781.5,545.5,11.4,0
71,71,781.5,545.5,11.4,0
72,72,779.5,546.5,10.3,0
73,73,782.5,545.5,11.4,0
74,74,782.5,545.5,11.4,0
75,75,783.5,547.5,9.1,0
76,76,783.5,547.5,9.1,0
77,77,783.5,547.5,9.1,0
78,78,782.5,545.5,11.4,0
78,78,1148.5,253.5,11.4,5
79,79,779.5,546.5,10.3,0
79,79,357.5,45.5,11.4,1
80,80,781.5,545.5,11.4,0
81,81,780.5,545.5,11.4,0
82,82,782.5,543.5,9.6,0
83,83,782.5,546.5,10.3,0
84,84,780.5,545.5,11.4,0
85,85,782.5,544.5,10.3,0
85,85,358.5,44.5,11.4,1
86,86,779.5,546.5,10.3,0
87,87,782.5,545.5,8.0,0
87,87,357.5,44.5,9.1,1
87,87,132.5,875.5,6.9,4
88,88,782.5,545.5,8.0,0
89,89,782.5,545.5,11.4,0
90,90,152.5,909.5,11.4,4
90,90,782.5,545.5,11.4,0
91,91,356.5,46.5,11.4,1
91,91,782.5,545.5,11.4,0
92,92,782.5,543.5,9.6,0
93,93,781.5,545.5,11.4,0
94,94,779.5,546.5,10.3,0
94,94,152.5,909.5,11.4,4
95,95,783.5,547.5,9.1,0
95,95,152.5,909.5,11.4,4
96,96,779.5,546.5,10.3,0
97,97,782.5,543.5,9.6,0
98,98,779.5,544.5,10.3,0
99,99,782.5,546.5,8.0,0
99,99,359.5,43.5,11.4,1
100,100,782.5,546.5,8.0,0
101,101,359.5,44.5,11.4,1
101,101,782.5,545.5,11.4,0
102,102,781.5,545.5,11.4,0
102,102,152.5,909.5,11.4,4
103,103,782.5,543.5,9.6,0
104,104,780.5,546.5,9.1,0
105,105,782.5,546.5,10.3,0
105,105,357.5,44.5,9.1,1
106,106,783.5,547.5,9.1,0
107,107,358.5,44.5,11.4,1
107,107,783.5,547.5,9.1,0
108,108,779.5,546.5,10.3,0
109,109,783.5,547.5,9.1,0
110,110,779.5,546.5,10.3,0
110,110,358.5,44.5,9.1,1
111,111,783.5,547.5,9.1,0
111,111,152.5,909.5,11.4,4
112,112,782.5,545.5,8.0,0
112,112,354.5,40.5,8.0,1
113,113,780.5,545.5,11.4,0
113,113,152.5,909.5,11.4,4
114,114,783.5,547.5,9.1,0
115,115,783.5,541.5,11.4,0
116,116,782.5,543.5,9.6,0
117,117,782.5,543.5,9.6,0
118,118,779.5,546.5,10.3,0
118,118,358.5,44.5,11.4,1
119,119,779.5,545.5,10.3,0
120,120,781.5,545.5,11.4,0
120,120,152.5,909.5,11.4,4
121,121,782.5,544.5,10.3,0
122,122,782.5,546.5,10.3,0
123,123,782.5,543.5,9.6,0
123,123,141.5,891.5,6.9,4
124,124,358.5,45.5,11.4,1
124,124,782.5,545.5,11.4,0
124,124,140.5,891.5,11.4,4
125,125,782.5,544.5,10.3,0
126,126,782.5,544.5,10.3,0
127,127,782.5,544.5,10.3,0
128,128,782.5,544.5,10.3,0
129,129,783.5,547.5,9.1,0
130,130,782.5,543.5,9.6,0
131,131,780.5,545.5,11.4,0
132,132,782.5,546.5,10.3,0
133,133,779.5,546.5,10.3,0
134,134,782.5,546.5,10.3,0
134,134,359.5,44.5,11.4,1
135,135,779.5,544.5,10.3,0
135,135,132.5,873.5,6.3,4
136,136,779.5,545.5,10.3,0
136,136,358.5,45.5,11.4,1
137,137,780.5,545.5,11.4,0
137,137,357.5,45.5,11.4,1
138,138,782.5,545.5,11.4,0
139,139,782.5,545.5,11.4,0
140,140,783.5,547.5,9.1,0
141,141,779.5,546.5,10.3,0
141,141,132.5,876.5,11.4,4
142,142,782.5,544.5,10.3,0
142,142,358.5,45.5,11.4,1
143,143,782.5,545.5,11.4,0
144,144,782.5,545.5,11.4,0
145,145,782.5,543.5,9.6,0
146,146,781.5,545.5,11.4,0
147,147,779.5,546.5,10.3,0
148,148,779.5,546.5,10.3,0
149,149,782.5,544.5,10.3,0
150,150,779.5,546.5,10.3,0
151,151,783.5,547.5,9.1,0
151,151,152.5,909.5,11.4,4
152,152,782.5,543.5,9.6,0
152,152,214.5,923.5,11.4,4
152,152,358.5,45.5,8.0,1
153,153,781.5,545.5,11.4,0
153,153,358.5,44.5,6.9,1
154,154,779.5,546.5,10.3,0
155,155,783.5,541.5,11.4,0
156,156,782.5,545.5,11.4,0
157,157,781.5,545.5,11.4,0
158,158,782.5,545.5,8.0,0
159,159,782.5,543.5,9.6,0
160,160,782.5,546.5,6.9,0
161,161,782.5,543.5,9.6,0
162,162,782.5,543.5,9.6,0
162,162,1148.5,253.5,11.4,5
163,163,780.5,545.5,11.4,0
164,164,782.5,546.5,10.3,0
165,165,782.5,544.5,10.3,0
166,166,782.5,546.5,8.0,0
167,167,782.5,544.5,10.3,0
168,168,780.5,545.5,11.4,0
168,168,358.5,44.5,11.4,1
169,169,779.5,546.5,10.3,0
169,169,152.5,909.5,11.4,4
170,170,779.5,545.5,10.3,0
171,171,782.5,543.5,9.6,0
171,171,358.5,45.5,11.4,1
172,172,783.5,547.5,9.1,0
173,173,1149.5,253.5,11.4,5
173,173,782.5,543.5,9.6,0
174,174,782.5,545.5,11.4,0
174,174,1149.5,254.5,11.4,5
174,174,358.5,45.5,9.1,1
175,175,783.5,547.5,9.1,0
175,175,355.5,45.5,10.3,1
176,176,779.5,544.5,10.3,0
177,177,779.5,546.5,10.3,0
178,178,779.5,545.5,10.3,0
179,179,783.5,547.5,9.1,0
180,180,782.5,546.5,8.0,0
180,180,358.5,45.5,8.0,1
181,181,783.5,547.5,9.1,0
182,182,782.5,543.5,9.6,0
182,182,152.5,909.5,11.4,4
183,183,778.5,544.5,11.4,0
183,183,132.5,876.5,8.0,4
184,184,783.5,547.5,9.1,0
185,185,779.5,546.5,10.3,0
186,186,782.5,546.5,8.0,0
187,187,783.5,547.5,9.1,0
187,187,152.5,909.5,11.4,4
188,188,782.5,543.5,9.6,0
188,188,359.5,44.5,11.4,1
189,189,152.5,909.5,11.4,4
189,189,783.5,547.5,9.1,0
190,190,779.5,545.5,10.3,0
191,191,779.5,546.5,10.3,0
191,191,142.5,894.5,11.4,4
192,192,782.5,544.5,10.3,0
193,193,782.5,544.5,10.3,0
194,194,783.5,547.5,9.1,0
195,195,782.5,542.5,10.3,0
196,196,152.5,909.5,11.4,4
196,196,782.5,543.5,9.6,0
197,197,779.5,546.5,10.3,0
198,198,782.5,544.5,10.3,0
199,199,782.5,543.5,9.6,0
200,200,783.5,547.5,9.1,0
200,200,359.5,44.5,11.4,1
200,200,152.5,909.5,11.4,4
201,201,782.5,546.5,8.0,0
202,202,782.5,543.5,9.6,0
203,203,782.5,546.5,10.3,0
204,204,152.5,909.5,11.4,4
204,204,782.5,543.5,9.6,0
205,205,135.5,884.5,10.3,4
205,205,779.5,546.5,10.3,0
206,206,781.5,545.5,11.4,0
207,207,782.5,543.5,9.1,0
208,208,782.5,546.5,10.3,0
209,209,783.5,547.5,9.1,0
209,209,1148.5,254.5,10.3,5
210,210,782.5,543.5,9.6,0
210,210,360.5,45.5,9.1,1
211,211,783.5,547.5,9.1,0
211,211,356.5,45.5,10.3,1
211,211,152.5,909.5,11.4,4
212,212,781.5,545.5,11.4,0
213,213,782.5,546.5,10.3,0
214,214,779.5,546.5,10.3,0
215,215,780.5,545.5,11.4,0
216,216,152.5,909.5,11.4,4
216,216,783.5,542.5,8.0,0
217,217,779.5,546.5,10.3,0
218,218,781.5,545.5,11.4,0
219,219,781.5,545.5,11.4,0
220,220,779.5,546.5,10.3,0
220,220,360.5,43.5,11.4,1
220,220,1149.5,255.5,11.4,5
221,221,783.5,547.5,9.1,0
221,221,1149.5,253.5,11.4,5
221,221,358.5,45.5,10.3,1
222,222,781.5,545.5,11.4,0
223,223,779.5,546.5,10.3,0
224,224,782.5,545.5,8.0,0
225,225,782.5,545.5,8.0,0
225,225,152.5,909.5,11.4,4
226,226,779.5,546.5,10.3,0
227,227,782.5,546.5,10.3,0
227,227,358.5,45.5,8.0,1
228,228,779.5,546.5,10.3,0
229,229,782.5,546.5,8.0,0
230,230,782.5,546.5,8.0,0
231,231,782.5,546.5,8.0,0
232,232,781.5,543.5,9.1,0
233,233,780.5,545.5,11.4,0
234,234,780.5,545.5,11.4,0
235,235,780.5,545.5,11.4,0
236,236,780.5,545.5,11.4,0
236,236,152.5,909.5,11.4,4
236,236,357.5,44.5,9.1,1
237,237,780.5,545.5,11.4,0
237,237,357.5,45.5,11.4,1
238,238,780.5,545.5,11.4,0
239,239,152.5,909.5,11.4,4
239,239,780.5,545.5,11.4,0
240,240,142.5,891.5,6.9,4
240,240,782.5,542.5,11.4,0
240,240,357.5,45.5,11.4,1
241,241,782.5,548.5,9.1,0
241,241,358.5,45.5,10.3,1
241,241,158.5,914.5,9.1,4
242,242,780.5,546.5,11.4,0
242,242,359.5,43.5,8.0,1
243,243,781.5,544.5,9.6,0
244,244,782.5,548.5,9.1,0
245,245,782.5,548.5,9.1,0
246,246,781.5,547.5,8.0,0
246,246,135.5,884.5,10.3,4
246,246,358.5,44.5,11.4,1
247,247,779.5,546.5,11.4,0
247,247,142.5,891.5,6.9,4
248,248,780.5,544.5,9.1,0
248,248,1149.5,253.5,11.4,5
248,248,358.5,44.5,11.4,1
249,249,779.5,546.5,11.4,0
250,250,781.5,547.5,8.0,0
250,250,134.5,878.5,6.9,4
251,251,779.5,546.5,11.4,0
251,251,152.5,909.5,11.4,4
252,252,781.5,547.5,8.0,0
252,252,140.5,891.5,11.4,4
253,253,779.5,546.5,11.4,0
253,253,358.5,44.5,9.1,1
254,254,779.5,546.5,11.4,0
255,255,781.5,543.5,11.4,0
255,255,132.5,873.5,6.9,4
256,256,779.5,546.5,11.4,0
256,256,140.5,891.5,11.4,4
257,257,780.5,547.5,8.0,0
258,258,778.5,547.5,11.4,0
259,259,358.5,44.5,11.4,1
259,259,778.5,547.5,11.4,0
260,260,780.5,546.5,10.3,0
260,260,359.5,45.5,10.2,1
261,261,779.5,545.5,10.3,0
261,261,152.5,909.5,11.4,4
261,261,1149.5,253.5,11.4,5
262,262,780.5,545.5,9.1,0
262,262,359.5,44.5,11.4,1
263,263,359.5,44.5,11.4,1
263,263,780.5,545.5,9.1,0
263,263,152.5,909.5,11.4,4
264,264,778.5,547.5,11.4,0
264,264,358.5,44.5,9.1,1
265,265,778.5,547.5,11.4,0
265,265,359.5,45.5,11.4,1
266,266,777.5,547.5,11.4,0
267,267,778.5,547.5,11.4,0
267,267,132.5,875.5,6.9,4
268,268,778.5,547.5,11.4,0
268,268,358.5,45.5,11.4,1
269,269,778.5,547.5,11.4,0
270,270,780.5,549.5,9.1,0
270,270,358.5,44.5,11.4,1
270,270,133.5,880.5,6.9,4
271,271,776.5,549.5,10.3,0
271,271,357.5,46.5,11.4,1
272,272,778.5,547.5,11.4,0
273,273,357.5,45.5,11.4,1
273,273,1149.5,253.5,11.4,5
273,273,152.5,909.5,11.4,4
273,273,779.5,548.5,8.0,0
274,274,777.5,548.5,11.4,0
274,274,358.5,45.5,11.4,1
275,275,778.5,546.5,10.3,0
275,275,358.5,45.5,10.3,1
276,276,777.5,548.5,11.4,0
276,276,357.5,45.5,11.4,1
276,276,1149.5,253.5,11.4,5
277,277,777.5,548.5,11.4,0
278,278,777.5,548.5,11.4,0
279,279,777.5,548.5,11.4,0
280,280,778.5,549.5,7.8,0
280,280,358.5,44.5,11.4,1
281,281,778.5,549.5,7.8,0
282,282,778.5,546.5,10.3,0
282,282,358.5,43.5,10.3,1
282,282,1148.5,254.5,10.3,5
283,283,775.5,550.5,10.3,0
283,283,1149.5,253.5,11.4,5
284,284,777.5,547.5,10.3,0
284,284,141.5,893.5,11.4,4
285,285,358.5,45.5,10.3,1
285,285,778.5,550.5,8.0,0
286,286,359.5,44.5,11.4,1
286,286,777.5,547.5,10.3,0
286,286,152.5,909.5,11.4,4
287,287,778.5,550.5,8.0,0
288,288,778.5,550.5,8.0,0
288,288,360.5,44.5,11.4,1
289,289,777.5,548.5,10.3,0
289,289,152.5,909.5,11.4,4
290,290,777.5,548.5,10.3,0
291,291,357.5,45.5,11.4,1
291,291,777.5,548.5,10.3,0
292,292,358.5,44.5,11.4,1
292,292,777.5,548.5,10.3,0
293,293,777.5,548.5,10.3,0
293,293,1149.5,253.5,11.4,5
294,294,776.5,549.5,11.4,0
294,294,1149.5,253.5,11.4,5
294,294,354.5,45.5,10.3,1
295,295,777.5,548.5,10.0,0
295,295,1149.5,254.5,11.4,5
295,295,152.5,909.5,11.4,4
295,295,358.5,45.5,10.3,1
296,296,777.5,548.5,10.2,0
296,296,357.5,45.5,11.4,1
296,296,152.5,909.5,11.4,4
297,297,152.5,909.5,11.4,4
297,297,357.5,45.5,11.4,1
297,297,776.5,550.5,11.4,0
298,298,776.5,550.5,11.4,0
299,299,776.5,550.5,11.4,0
300,300,777.5,549.5,10.3,0
300,300,358.5,45.5,10.3,1
301,301,776.5,549.5,10.3,0
302,302,776.5,549.5,10.3,0
302,302,358.5,45.5,10.3,1
303,303,1149.5,254.5,11.4,5
303,303,776.5,549.5,10.3,0
303,303,357.5,44.5,9.1,1
304,304,356.5,45.5,10.3,1
304,304,140.5,890.5,11.4,4
304,304,775.5,551.5,11.4,0
305,305,358.5,44.5,11.4,1
305,305,775.5,551.5,11.4,0
