frame,frame,x,y,r,particle
1,1,641.5,565.5,104.3,0
2,2,642.5,563.5,105.4,0
3,3,640.5,565.5,104.3,0
4,4,640.5,566.5,105.4,0
5,5,640.5,566.5,105.4,0
6,6,642.5,564.5,104.3,0
7,7,640.5,566.5,105.4,0
8,8,640.5,564.5,103.2,0
9,9,641.5,564.5,104.3,0
10,10,640.5,564.5,103.2,0
11,11,641.5,564.5,104.3,0
12,12,640.5,566.5,105.4,0
13,13,641.5,564.5,104.3,0
14,14,640.5,566.5,105.4,0
15,15,640.5,566.5,105.4,0
16,16,640.5,566.5,105.4,0
17,17,640.5,565.5,104.3,0
18,18,641.5,566.5,104.3,0
19,19,640.5,566.5,105.4,0
20,20,641.5,564.5,104.3,0
21,21,641.5,564.5,104.3,0
22,22,640.5,564.5,103.2,0
23,23,642.5,563.5,105.4,0
24,24,641.5,565.5,104.3,0
25,25,642.5,563.5,105.4,0
26,26,641.5,565.5,104.3,0
27,27,640.5,565.5,104.3,0
28,28,641.5,564.5,104.3,0
29,29,641.5,565.5,104.3,0
30,30,642.5,566.5,103.2,0
31,31,640.5,565.5,104.3,0
32,32,642.5,564.5,104.3,0
33,33,641.5,564.5,104.3,0
34,34,640.5,566.5,105.4,0
35,35,641.5,565.5,104.3,0
36,36,641.5,566.5,104.3,0
37,37,642.5,565.5,103.2,0
38,38,642.5,563.5,105.4,0
39,39,642.5,563.5,105.4,0
40,40,641.5,564.5,104.3,0
41,41,641.5,564.5,104.3,0
42,42,642.5,563.5,105.4,0
43,43,640.5,564.5,103.2,0
44,44,641.5,564.5,104.3,0
45,45,640.5,566.5,105.4,0
46,46,640.5,566.5,105.4,0
47,47,641.5,564.5,104.3,0
48,48,642.5,563.5,105.4,0
49,49,642.5,564.5,104.3,0
50,50,641.5,565.5,104.3,0
51,51,640.5,567.5,105.4,0
52,52,640.5,565.5,104.3,0
53,53,640.5,566.5,105.4,0
54,54,640.5,566.5,105.4,0
55,55,640.5,565.5,104.3,0
56,56,640.5,564.5,103.2,0
57,57,640.5,566.5,105.4,0
58,58,641.5,565.5,104.3,0
59,59,641.5,566.5,104.3,0
60,60,640.5,566.5,105.4,0
61,61,642.5,563.5,105.4,0
62,62,640.5,564.5,103.2,0
63,63,640.5,565.5,104.3,0
64,64,642.5,565.5,103.2,0
65,65,641.5,564.5,104.3,0
66,66,641.5,564.5,104.3,0
67,67,641.5,564.5,104.3,0
68,68,641.5,564.5,104.3,0
69,69,641.5,564.5,104.3,0
70,70,641.5,564.5,104.3,0
71,71,640.5,566.5,105.4,0
72,72,641.5,564.5,104.3,0
73,73,641.5,565.5,104.3,0
74,74,641.5,565.5,104.3,0
75,75,641.5,565.5,104.3,0
76,76,640.5,566.5,105.4,0
77,77,641.5,565.5,104.3,0
78,78,641.5,565.5,104.3,0
79,79,640.5,564.5,103.2,0
80,80,642.5,566.5,103.2,0
81,81,641.5,564.5,104.3,0
82,82,641.5,565.5,104.3,0
83,83,641.5,566.5,104.3,0
84,84,641.5,566.5,104.3,0
85,85,640.5,566.5,105.4,0
86,86,641.5,564.5,104.3,0
87,87,642.5,563.5,105.4,0
88,88,640.5,565.5,104.3,0
89,89,640.5,565.5,104.3,0
90,90,641.5,564.5,104.3,0
91,91,640.5,564.5,103.2,0
92,92,641.5,565.5,104.3,0
93,93,641.5,564.5,104.3,0
94,94,642.5,565.5,103.2,0
95,95,641.5,564.5,104.3,0
96,96,641.5,564.5,104.3,0
97,97,642.5,563.5,105.4,0
98,98,640.5,564.5,103.2,0
99,99,642.5,565.5,103.2,0
100,100,640.5,566.5,105.4,0
101,101,640.5,564.5,103.2,0
102,102,641.5,566.5,104.3,0
103,103,640.5,565.5,104.3,0
104,104,640.5,564.5,103.2,0
105,105,641.5,564.5,104.3,0
106,106,642.5,566.5,103.2,0
107,107,642.5,566.5,103.2,0
108,108,642.5,563.5,105.4,0
109,109,640.5,564.5,103.2,0
110,110,640.5,564.5,103.2,0
111,111,641.5,565.5,104.3,0
112,112,640.5,566.5,105.4,0
113,113,641.5,565.5,104.3,0
114,114,641.5,565.5,104.3,0
115,115,641.5,565.5,104.3,0
116,116,641.5,564.5,104.3,0
117,117,641.5,564.5,104.3,0
118,118,641.5,564.5,104.3,0
119,119,642.5,563.5,105.4,0
120,120,641.5,564.5,104.3,0
121,121,640.5,566.5,105.4,0
122,122,640.5,565.5,104.3,0
123,123,640.5,566.5,105.4,0
124,124,641.5,566.5,104.3,0
125,125,640.5,566.5,105.4,0
126,126,641.5,564.5,104.3,0
127,127,641.5,565.5,104.3,0
128,128,641.5,565.5,104.3,0
129,129,640.5,564.5,103.2,0
130,130,640.5,564.5,103.2,0
131,131,641.5,564.5,104.3,0
132,132,641.5,564.5,104.3,0
133,133,641.5,564.5,104.3,0
134,134,640.5,566.5,105.4,0
135,135,640.5,566.5,105.4,0
136,136,642.5,564.5,104.3,0
137,137,641.5,564.5,104.3,0
138,138,641.5,564.5,104.3,0
139,139,640.5,566.5,105.4,0
140,140,642.5,563.5,105.4,0
141,141,641.5,564.5,104.3,0
142,142,641.5,564.5,104.3,0
143,143,640.5,564.5,103.2,0
144,144,640.5,564.5,103.2,0
145,145,641.5,565.5,104.3,0
146,146,640.5,565.5,104.3,0
147,147,642.5,566.5,103.2,0
148,148,642.5,566.5,103.2,0
149,149,642.5,563.5,105.4,0
150,150,642.5,563.5,105.4,0
151,151,641.5,565.5,104.3,0
152,152,640.5,566.5,105.4,0
153,153,640.5,566.5,105.4,0
154,154,641.5,565.5,104.3,0
155,155,640.5,564.5,103.2,0
156,156,640.5,564.5,103.2,0
157,157,640.5,564.5,103.2,0
158,158,640.5,564.5,103.2,0
159,159,640.5,565.5,104.3,0
160,160,640.5,566.5,105.4,0
161,161,640.5,565.5,104.3,0
162,162,641.5,564.5,104.3,0
163,163,640.5,564.5,103.2,0
164,164,641.5,565.5,104.3,0
165,165,640.5,566.5,105.4,0
