frame,frame,x,y,r,particle
1,1,629.5,571.5,104.3,0
2,2,629.5,571.5,104.3,0
3,3,627.5,572.5,105.4,0
4,4,627.5,573.5,105.4,0
5,5,630.5,570.5,105.4,0
6,6,627.5,573.5,105.4,0
7,7,627.5,573.5,105.4,0
8,8,629.5,572.5,104.3,0
9,9,629.5,571.5,104.3,0
10,10,629.5,572.5,104.3,0
11,11,629.5,571.5,104.3,0
12,12,628.5,572.5,104.3,0
13,13,629.5,570.5,105.4,0
14,14,628.5,571.5,104.3,0
15,15,628.5,571.5,104.3,0
16,16,630.5,570.5,105.4,0
17,17,629.5,571.5,104.3,0
18,18,630.5,571.5,105.4,0
19,19,629.5,571.5,104.3,0
20,20,628.5,571.5,104.3,0
21,21,628.5,572.5,104.3,0
22,22,629.5,571.5,104.3,0
23,23,630.5,570.5,105.4,0
24,24,629.5,572.5,104.3,0
25,25,629.5,571.5,104.3,0
26,26,628.5,572.5,104.3,0
27,27,629.5,570.5,105.4,0
28,28,629.5,572.5,104.3,0
29,29,629.5,572.5,104.3,0
30,30,629.5,571.5,104.3,0
31,31,629.5,570.5,105.4,0
32,32,629.5,571.5,104.3,0
33,33,630.5,570.5,105.4,0
34,34,628.5,572.5,104.3,0
35,35,629.5,571.5,104.3,0
36,36,628.5,571.5,104.3,0
37,37,629.5,571.5,104.3,0
38,38,628.5,571.5,104.3,0
39,39,630.5,570.5,105.4,0
40,40,629.5,570.5,105.4,0
41,41,628.5,571.5,104.3,0
42,42,631.5,572.5,103.2,0
43,43,628.5,571.5,104.3,0
44,44,629.5,572.5,104.3,0
45,45,629.5,572.5,104.3,0
46,46,629.5,572.5,104.3,0
47,47,629.5,571.5,104.3,0
48,48,629.5,571.5,104.3,0
49,49,628.5,571.5,104.3,0
50,50,628.5,573.5,105.4,0
51,51,629.5,572.5,104.3,0
52,52,629.5,570.5,105.4,0
53,53,629.5,571.5,104.3,0
54,54,630.5,570.5,105.4,0
55,55,628.5,572.5,104.3,0
56,56,628.5,572.5,104.3,0
57,57,628.5,572.5,104.3,0
58,58,629.5,571.5,104.3,0
59,59,628.5,572.5,104.3,0
60,60,628.5,572.5,104.3,0
61,61,628.5,572.5,104.3,0
62,62,629.5,572.5,104.3,0
63,63,629.5,570.5,105.4,0
64,64,628.5,571.5,104.3,0
65,65,628.5,572.5,104.3,0
66,66,629.5,571.5,104.3,0
67,67,628.5,570.5,104.3,0
68,68,628.5,571.5,104.3,0
69,69,628.5,571.5,104.3,0
70,70,629.5,572.5,104.3,0
71,71,629.5,572.5,104.3,0
72,72,629.5,572.5,104.3,0
73,73,628.5,571.5,104.3,0
74,74,629.5,571.5,104.3,0
75,75,628.5,571.5,104.3,0
76,76,629.5,571.5,104.3,0
77,77,628.5,571.5,104.3,0
78,78,629.5,572.5,104.3,0
79,79,628.5,571.5,104.3,0
80,80,628.5,572.5,104.3,0
81,81,630.5,570.5,105.4,0
82,82,628.5,572.5,104.3,0
83,83,630.5,571.5,105.4,0
84,84,629.5,570.5,105.4,0
85,85,629.5,570.5,105.4,0
86,86,629.5,570.5,105.4,0
87,87,627.5,573.5,105.4,0
88,88,628.5,571.5,104.3,0
89,89,629.5,570.5,105.4,0
90,90,628.5,571.5,104.3,0
91,91,627.5,572.5,105.4,0
92,92,628.5,571.5,104.3,0
93,93,629.5,572.5,104.3,0
94,94,629.5,572.5,104.3,0
95,95,628.5,571.5,104.3,0
96,96,629.5,571.5,104.3,0
97,97,627.5,572.5,105.4,0
98,98,629.5,571.5,104.3,0
99,99,629.5,571.5,104.3,0
100,100,628.5,571.5,104.3,0
101,101,628.5,572.5,104.3,0
102,102,629.5,572.5,104.3,0
103,103,629.5,572.5,104.3,0
104,104,629.5,572.5,104.3,0
105,105,629.5,572.5,104.3,0
106,106,629.5,572.5,104.3,0
107,107,628.5,572.5,104.3,0
108,108,629.5,571.5,104.3,0
109,109,627.5,572.5,105.4,0
110,110,628.5,573.5,105.4,0
111,111,629.5,572.5,104.3,0
112,112,629.5,572.5,104.3,0
113,113,629.5,571.5,104.3,0
114,114,629.5,572.5,104.3,0
115,115,627.5,572.5,105.4,0
116,116,630.5,570.5,105.4,0
117,117,629.5,571.5,104.3,0
118,118,627.5,572.5,105.4,0
119,119,627.5,572.5,105.4,0
120,120,627.5,572.5,105.4,0
121,121,628.5,573.5,105.4,0
122,122,629.5,571.5,104.3,0
123,123,629.5,572.5,104.3,0
124,124,628.5,572.5,104.3,0
125,125,629.5,571.5,104.3,0
126,126,628.5,571.5,104.3,0
127,127,628.5,572.5,104.3,0
128,128,629.5,571.5,104.3,0
129,129,629.5,571.5,104.3,0
130,130,629.5,571.5,104.3,0
131,131,627.5,572.5,105.4,0
132,132,627.5,573.5,105.4,0
133,133,628.5,571.5,104.3,0
134,134,628.5,572.5,104.3,0
135,135,629.5,571.5,104.3,0
136,136,629.5,571.5,104.3,0
137,137,628.5,573.5,105.4,0
138,138,627.5,573.5,105.4,0
139,139,628.5,572.5,104.3,0
140,140,630.5,570.5,105.4,0
141,141,629.5,571.5,104.3,0
142,142,628.5,572.5,104.3,0
143,143,629.5,571.5,104.3,0
144,144,628.5,572.5,104.3,0
145,145,627.5,572.5,105.4,0
146,146,629.5,572.5,104.3,0
147,147,629.5,572.5,104.3,0
148,148,629.5,571.5,104.3,0
