frame,frame,x,y,r,particle
1,1,27.5,308.5,8.0,0
2,2,27.5,308.5,8.0,0
3,3,27.5,308.5,8.0,0
3,3,17.5,339.5,11.4,2
4,4,27.5,308.5,8.0,2
4,4,38.5,279.5,9.1,0
5,5,17.5,338.5,10.3,2
5,5,27.5,308.5,8.0,0
6,6,27.5,308.5,8.0,0
7,7,27.5,308.5,8.0,0
7,7,32.5,344.5,10.3,2
8,8,27.5,308.5,8.0,0
9,9,35.5,352.5,6.9,2
9,9,27.5,308.5,8.0,0
10,10,27.5,308.5,8.0,0
11,11,27.5,308.5,8.0,0
11,11,16.5,341.5,6.9,2
12,12,27.5,308.5,8.0,0
13,13,27.5,308.5,8.0,0
13,13,32.5,345.5,9.1,2
14,14,33.5,345.5,6.9,2
14,14,27.5,308.5,8.0,0
15,15,27.5,308.5,8.0,0
16,16,27.5,308.5,8.0,0
16,16,32.5,345.5,6.9,2
17,17,27.5,308.5,8.0,0
18,18,27.5,308.5,8.0,0
19,19,27.5,308.5,8.0,0
20,20,27.5,308.5,8.0,0
21,21,27.5,308.5,8.0,0
22,22,27.5,308.5,8.0,0
22,22,35.5,352.5,6.9,2
23,23,27.5,308.5,8.0,0
24,24,27.5,308.5,8.0,0
25,25,27.5,308.5,8.0,0
25,25,16.5,345.5,6.9,2
26,26,27.5,308.5,8.0,0
27,27,24.5,308.5,10.3,0
28,28,35.5,352.5,6.9,2
28,28,27.5,308.5,8.0,0
29,29,24.5,308.5,10.3,0
30,30,24.5,308.5,10.3,0
30,30,16.5,344.5,9.1,2
31,31,32.5,344.5,6.9,2
31,31,27.5,308.5,8.0,0
32,32,27.5,308.5,8.0,0
32,32,33.5,345.5,6.9,2
33,33,16.5,344.5,9.1,2
33,33,27.5,308.5,8.0,0
33,33,50.5,354.5,11.4,8
34,34,50.5,355.5,11.4,8
34,34,27.5,308.5,8.0,0
35,35,27.5,308.5,8.0,0
36,36,27.5,308.5,8.0,0
37,37,27.5,308.5,8.0,0
38,38,27.5,308.5,8.0,0
39,39,27.5,308.5,8.0,0
39,39,50.5,354.5,11.4,8
40,40,27.5,308.5,8.0,0
41,41,27.5,308.5,8.0,0
42,42,27.5,308.5,8.0,0
42,42,32.5,345.5,9.1,2
43,43,27.5,308.5,8.0,0
44,44,15.5,339.5,11.4,2
44,44,27.5,308.5,8.0,0
45,45,27.5,308.5,8.0,0
45,45,17.5,338.5,10.2,2
46,46,27.5,308.5,8.0,0
46,46,32.5,346.5,10.3,2
47,47,18.5,338.5,10.3,2
47,47,27.5,308.5,8.0,0
48,48,27.5,308.5,8.0,0
49,49,27.5,308.5,8.0,0
49,49,15.5,339.5,8.0,2
50,50,27.5,308.5,8.0,0
50,50,16.5,345.5,6.9,2
