,frame,x,y,r
0,1.0,27.5,308.5,8.0
1,1.0,782.5,556.5,8.0
2,2.0,782.5,556.5,8.0
3,2.0,26.5,309.5,9.1
4,3.0,781.5,555.5,11.4
5,3.0,25.5,310.5,8.0
6,3.0,16.5,345.5,6.9
7,4.0,27.5,308.5,8.0
8,4.0,781.5,555.5,11.4
9,4.0,234.5,134.5,8.0
10,4.0,16.5,346.5,6.9
11,5.0,782.5,556.5,8.0
12,5.0,25.5,310.5,8.0
13,5.0,1188.5,482.5,9.1
14,6.0,27.5,308.5,8.0
15,6.0,782.5,556.5,8.0
16,6.0,50.5,354.5,11.4
17,6.0,1034.5,946.5,10.3
18,7.0,27.5,308.5,8.0
19,7.0,782.5,556.5,8.0
20,7.0,15.5,338.5,8.0
21,8.0,27.5,308.5,8.0
22,8.0,782.5,556.5,8.0
23,8.0,16.5,346.5,8.0
24,9.0,782.5,556.5,8.0
25,9.0,25.5,310.5,8.0
26,10.0,783.5,555.5,9.1
27,10.0,25.5,310.5,8.0
28,11.0,27.5,308.5,8.0
29,11.0,782.5,556.5,8.0
30,12.0,27.5,308.5,8.0
31,12.0,782.5,556.5,8.0
32,12.0,16.5,344.5,9.1
33,12.0,725.5,13.5,11.4
34,13.0,27.5,308.5,8.0
35,13.0,782.5,556.5,8.0
36,14.0,27.5,308.5,8.0
37,14.0,782.5,556.5,8.0
38,14.0,16.5,337.5,9.1
39,15.0,27.5,308.5,8.0
40,15.0,782.5,556.5,8.0
41,16.0,27.5,308.5,8.0
42,16.0,782.5,556.5,8.0
43,16.0,16.5,345.5,6.9
44,17.0,27.5,308.5,8.0
45,17.0,782.5,556.5,8.0
46,18.0,27.5,308.5,8.0
47,18.0,782.5,556.5,8.0
48,19.0,27.5,308.5,8.0
49,19.0,782.5,556.5,8.0
50,19.0,16.5,345.5,6.9
51,20.0,27.5,308.5,8.0
52,20.0,783.5,555.5,9.1
53,21.0,27.5,308.5,8.0
54,21.0,782.5,556.5,8.0
55,21.0,16.5,345.5,6.9
56,21.0,399.5,65.5,10.3
57,22.0,27.5,308.5,8.0
58,22.0,782.5,556.5,8.0
59,22.0,16.5,344.5,9.1
60,23.0,27.5,308.5,8.0
61,23.0,782.5,557.5,10.3
62,23.0,35.5,353.5,8.0
63,24.0,27.5,308.5,8.0
64,24.0,782.5,556.5,8.0
65,25.0,27.5,308.5,8.0
66,25.0,782.5,556.5,8.0
67,25.0,16.5,345.5,6.9
68,26.0,782.5,556.5,8.0
69,26.0,25.5,310.5,8.0
70,27.0,781.5,555.5,11.4
71,27.0,25.5,311.5,8.0
72,27.0,32.5,346.5,6.9
73,28.0,27.5,308.5,8.0
74,28.0,782.5,557.5,10.3
75,29.0,782.5,557.5,10.3
76,29.0,25.5,310.5,8.0
77,29.0,1033.5,948.5,6.9
78,30.0,27.5,308.5,8.0
79,30.0,782.5,557.5,8.0
80,30.0,35.5,352.5,6.9
81,31.0,782.5,557.5,10.3
82,31.0,25.5,310.5,8.0
83,31.0,16.5,345.5,6.9
84,32.0,783.5,555.5,9.1
85,32.0,27.5,308.5,8.0
86,32.0,16.5,345.5,6.9
87,33.0,782.5,556.5,8.0
88,33.0,25.5,310.5,8.0
89,34.0,27.5,308.5,8.0
90,34.0,782.5,556.5,8.0
91,34.0,17.5,338.5,11.4
92,35.0,782.5,556.5,8.0
93,35.0,28.5,307.5,9.1
94,35.0,32.5,347.5,6.9
95,36.0,27.5,308.5,8.0
96,36.0,782.5,556.5,8.0
97,37.0,27.5,308.5,8.0
98,37.0,782.5,556.5,8.0
99,38.0,1038.5,951.5,10.3
100,38.0,782.5,556.5,8.0
101,38.0,25.5,310.5,8.0
102,38.0,32.5,347.5,8.0
103,38.0,596.5,478.5,10.3
104,39.0,27.5,308.5,8.0
105,39.0,782.5,556.5,8.0
106,39.0,32.5,346.5,6.9
107,40.0,27.5,308.5,8.0
108,40.0,782.5,556.5,8.0
109,40.0,1034.5,948.5,7.4
110,40.0,15.5,338.5,8.0
111,41.0,782.5,556.5,8.0
112,41.0,16.5,345.5,10.3
113,41.0,25.5,310.5,8.0
114,42.0,27.5,308.5,8.0
115,42.0,782.5,556.5,8.0
116,42.0,16.5,345.5,6.9
117,43.0,783.5,555.5,9.1
118,43.0,27.5,308.5,8.0
119,43.0,16.5,344.5,9.1
120,43.0,57.5,357.5,6.5
121,44.0,27.5,308.5,8.0
122,44.0,782.5,556.5,8.0
123,45.0,783.5,555.5,9.1
124,45.0,27.5,308.5,8.0
125,46.0,27.5,308.5,8.0
126,46.0,782.5,556.5,8.0
127,47.0,27.5,308.5,8.0
128,47.0,782.5,556.5,8.0
129,47.0,1099.5,237.5,11.4
130,48.0,783.5,555.5,9.1
131,48.0,27.5,308.5,8.0
132,48.0,1040.5,951.5,10.3
133,48.0,32.5,347.5,8.0
134,48.0,1099.5,237.5,11.4
135,49.0,27.5,308.5,8.0
136,49.0,782.5,556.5,8.0
137,49.0,1030.5,947.5,10.3
138,50.0,27.5,308.5,8.0
139,50.0,782.5,556.5,8.0
140,50.0,16.5,337.5,10.3
141,51.0,27.5,308.5,8.0
142,51.0,782.5,556.5,8.0
