frame,frame,x,y,r,particle
1,1,27.5,308.5,8.0,0
1,1,782.5,556.5,8.0,1
2,2,782.5,556.5,8.0,1
2,2,26.5,309.5,9.1,0
3,3,781.5,555.5,11.4,1
3,3,25.5,310.5,8.0,0
4,4,27.5,308.5,8.0,0
4,4,781.5,555.5,11.4,1
5,5,782.5,556.5,8.0,1
5,5,25.5,310.5,8.0,0
6,6,1034.5,946.5,10.3,5
6,6,27.5,308.5,8.0,0
6,6,782.5,556.5,8.0,1
7,7,782.5,556.5,8.0,1
7,7,27.5,308.5,8.0,0
8,8,27.5,308.5,8.0,0
8,8,782.5,556.5,8.0,1
9,9,782.5,556.5,8.0,1
9,9,25.5,310.5,8.0,0
10,10,783.5,555.5,9.1,1
10,10,25.5,310.5,8.0,0
11,11,782.5,556.5,8.0,1
11,11,27.5,308.5,8.0,0
12,12,27.5,308.5,8.0,0
12,12,782.5,556.5,8.0,1
13,13,27.5,308.5,8.0,0
13,13,782.5,556.5,8.0,1
14,14,782.5,556.5,8.0,1
14,14,27.5,308.5,8.0,0
15,15,782.5,556.5,8.0,1
15,15,27.5,308.5,8.0,0
16,16,782.5,556.5,8.0,1
16,16,27.5,308.5,8.0,0
17,17,27.5,308.5,8.0,0
17,17,782.5,556.5,8.0,1
18,18,27.5,308.5,8.0,0
18,18,782.5,556.5,8.0,1
19,19,27.5,308.5,8.0,0
19,19,782.5,556.5,8.0,1
20,20,27.5,308.5,8.0,0
20,20,783.5,555.5,9.1,1
21,21,27.5,308.5,8.0,0
21,21,782.5,556.5,8.0,1
22,22,27.5,308.5,8.0,0
22,22,782.5,556.5,8.0,1
23,23,27.5,308.5,8.0,0
23,23,782.5,557.5,10.3,1
24,24,782.5,556.5,8.0,1
24,24,27.5,308.5,8.0,0
25,25,27.5,308.5,8.0,0
25,25,782.5,556.5,8.0,1
26,26,782.5,556.5,8.0,1
26,26,25.5,310.5,8.0,0
27,27,781.5,555.5,11.4,1
27,27,25.5,311.5,8.0,0
28,28,782.5,557.5,10.3,1
28,28,27.5,308.5,8.0,0
29,29,782.5,557.5,10.3,1
29,29,25.5,310.5,8.0,0
29,29,1033.5,948.5,6.9,5
30,30,27.5,308.5,8.0,0
30,30,782.5,557.5,8.0,1
31,31,782.5,557.5,10.3,1
31,31,25.5,310.5,8.0,0
32,32,27.5,308.5,8.0,0
32,32,783.5,555.5,9.1,1
33,33,782.5,556.5,8.0,1
33,33,25.5,310.5,8.0,0
34,34,27.5,308.5,8.0,0
34,34,782.5,556.5,8.0,1
35,35,782.5,556.5,8.0,1
35,35,28.5,307.5,9.1,0
36,36,782.5,556.5,8.0,1
36,36,27.5,308.5,8.0,0
37,37,27.5,308.5,8.0,0
37,37,782.5,556.5,8.0,1
38,38,1038.5,951.5,10.3,5
38,38,782.5,556.5,8.0,1
38,38,25.5,310.5,8.0,0
39,39,782.5,556.5,8.0,1
39,39,27.5,308.5,8.0,0
40,40,27.5,308.5,8.0,0
40,40,782.5,556.5,8.0,1
40,40,1034.5,948.5,7.4,5
41,41,782.5,556.5,8.0,1
41,41,25.5,310.5,8.0,0
42,42,782.5,556.5,8.0,1
42,42,27.5,308.5,8.0,0
43,43,783.5,555.5,9.1,1
43,43,27.5,308.5,8.0,0
43,43,57.5,357.5,6.5,9
44,44,27.5,308.5,8.0,0
44,44,782.5,556.5,8.0,1
45,45,783.5,555.5,9.1,1
45,45,27.5,308.5,8.0,0
46,46,782.5,556.5,8.0,1
46,46,27.5,308.5,8.0,0
47,47,782.5,556.5,8.0,1
47,47,27.5,308.5,8.0,0
48,48,783.5,555.5,9.1,1
48,48,27.5,308.5,8.0,0
48,48,1040.5,951.5,10.3,5
49,49,27.5,308.5,8.0,0
49,49,782.5,556.5,8.0,1
49,49,1030.5,947.5,10.3,5
50,50,782.5,556.5,8.0,1
50,50,27.5,308.5,8.0,0
51,51,27.5,308.5,8.0,0
51,51,782.5,556.5,8.0,1
52,52,782.5,556.5,8.0,1
52,52,26.5,308.5,8.0,0
53,53,27.5,308.5,8.0,0
53,53,782.5,556.5,8.0,1
54,54,50.5,354.5,11.4,9
54,54,782.5,556.5,8.0,1
54,54,25.5,310.5,8.0,0
55,55,27.5,308.5,8.0,0
55,55,782.5,556.5,8.0,1
55,55,1031.5,947.5,9.1,5
56,56,27.5,308.5,8.0,0
56,56,782.5,556.5,8.0,1
57,57,1030.5,947.5,6.9,5
57,57,782.5,556.5,8.0,1
57,57,27.5,308.5,8.0,0
58,58,27.5,308.5,8.0,0
58,58,782.5,556.5,8.0,1
58,58,1038.5,951.5,10.3,5
59,59,782.5,556.5,8.0,1
59,59,25.5,310.5,8.0,0
60,60,27.5,308.5,8.0,0
60,60,782.5,556.5,8.0,1
61,61,1038.5,951.5,10.3,5
61,61,25.5,310.5,8.0,0
61,61,782.5,556.5,8.0,1
62,62,27.5,308.5,8.0,0
62,62,782.5,556.5,8.0,1
63,63,27.5,308.5,8.0,0
63,63,782.5,556.5,8.0,1
64,64,783.5,555.5,9.1,1
64,64,27.5,308.5,8.0,0
65,65,25.5,310.5,8.0,0
65,65,783.5,555.5,9.1,1
66,66,782.5,556.5,8.0,1
66,66,25.5,310.5,8.0,0
67,67,27.5,308.5,8.0,0
67,67,782.5,556.5,8.0,1
68,68,27.5,308.5,8.0,0
68,68,782.5,556.5,8.0,1
69,69,782.5,556.5,8.0,1
69,69,27.5,308.5,8.0,0
70,70,27.5,308.5,8.0,0
70,70,782.5,556.5,8.0,1
71,71,27.5,308.5,8.0,0
71,71,782.5,556.5,8.0,1
72,72,27.5,308.5,8.0,0
72,72,782.5,556.5,8.0,1
73,73,782.5,556.5,8.0,1
73,73,27.5,308.5,8.0,0
74,74,783.5,555.5,9.1,1
74,74,27.5,308.5,8.0,0
74,74,1032.5,949.5,6.9,5
75,75,27.5,308.5,8.0,0
75,75,782.5,556.5,8.0,1
76,76,51.5,355.5,11.4,9
76,76,27.5,308.5,8.0,0
76,76,782.5,556.5,8.0,1
77,77,782.5,557.5,10.3,1
77,77,27.5,308.5,8.0,0
78,78,27.5,308.5,8.0,0
78,78,782.5,556.5,8.0,1
79,79,27.5,308.5,8.0,0
79,79,782.5,557.5,10.3,1
80,80,27.5,308.5,8.0,0
80,80,782.5,557.5,8.0,1
81,81,27.5,308.5,8.0,0
81,81,782.5,557.5,8.0,1
82,82,27.5,308.5,8.0,0
82,82,782.5,557.5,8.0,1
83,83,782.5,557.5,10.3,1
83,83,1030.5,947.5,6.9,5
83,83,27.5,308.5,8.0,0
