,frame,x,y,r
0,1.0,11.5,295.5,8.0
1,1.0,548.5,508.5,8.0
2,2.0,11.5,295.5,8.0
3,2.0,548.5,508.5,8.0
4,2.0,1126.5,262.5,10.3
5,2.0,1179.5,923.5,11.4
6,3.0,11.5,295.5,8.0
7,3.0,548.5,508.5,8.0
8,4.0,11.5,295.5,8.0
9,4.0,548.5,508.5,8.0
10,5.0,11.5,295.5,8.0
11,5.0,548.5,508.5,8.0
12,5.0,1126.5,262.5,10.2
13,5.0,1179.5,924.5,11.4
14,6.0,11.5,295.5,8.0
15,6.0,548.5,508.5,8.0
16,6.0,1126.5,262.5,10.3
17,6.0,1179.5,924.5,11.4
18,7.0,11.5,295.5,8.0
19,7.0,548.5,508.5,8.0
20,7.0,1179.5,924.5,11.4
21,8.0,11.5,295.5,8.0
22,8.0,548.5,508.5,8.0
23,9.0,11.5,295.5,8.0
24,9.0,548.5,508.5,8.0
25,9.0,1040.5,947.5,6.9
26,10.0,11.5,295.5,8.0
27,10.0,548.5,508.5,8.0
28,10.0,1179.5,924.5,11.4
29,10.0,1029.5,940.5,8.0
30,11.0,11.5,295.5,8.0
31,11.0,548.5,508.5,8.0
32,12.0,11.5,295.5,8.0
33,12.0,548.5,508.5,8.0
34,13.0,11.5,295.5,8.0
35,13.0,548.5,508.5,8.0
36,14.0,11.5,295.5,8.0
37,14.0,548.5,508.5,8.0
38,14.0,1028.5,940.5,6.9
39,15.0,11.5,295.5,8.0
40,15.0,548.5,508.5,8.0
41,15.0,1179.5,924.5,11.4
42,16.0,11.5,295.5,8.0
43,16.0,548.5,508.5,8.0
44,16.0,1179.5,924.5,11.4
45,17.0,11.5,295.5,8.0
46,17.0,548.5,508.5,8.0
47,17.0,19.5,339.5,6.9
48,17.0,1179.5,924.5,11.4
49,18.0,11.5,295.5,8.0
50,18.0,548.5,508.5,8.0
51,18.0,19.5,339.5,6.9
52,19.0,11.5,295.5,8.0
53,19.0,548.5,508.5,8.0
54,19.0,19.5,339.5,6.9
55,20.0,11.5,295.5,8.0
56,20.0,548.5,508.5,8.0
57,21.0,11.5,295.5,8.0
58,21.0,548.5,508.5,8.0
59,21.0,1030.5,938.5,6.9
60,22.0,11.5,295.5,8.0
61,22.0,548.5,508.5,8.0
62,22.0,19.5,340.5,7.1
63,23.0,11.5,295.5,8.0
64,23.0,548.5,508.5,8.0
65,23.0,1179.5,924.5,11.4
66,24.0,11.5,295.5,8.0
67,24.0,548.5,508.5,8.0
68,25.0,11.5,295.5,8.0
69,25.0,548.5,508.5,8.0
70,26.0,11.5,295.5,8.0
71,26.0,548.5,508.5,8.0
72,26.0,1036.5,943.5,10.3
73,26.0,1179.5,924.5,11.4
74,27.0,11.5,295.5,8.0
75,27.0,548.5,508.5,8.0
76,27.0,1179.5,924.5,11.4
77,27.0,253.5,139.5,8.0
78,28.0,11.5,295.5,8.0
79,28.0,548.5,508.5,8.0
80,28.0,1179.5,924.5,11.4
81,28.0,398.5,56.5,10.3
82,29.0,11.5,295.5,8.0
83,29.0,548.5,508.5,8.0
84,29.0,26.5,268.5,6.9
85,29.0,600.5,568.5,10.3
86,29.0,1179.5,923.5,11.4
87,30.0,11.5,295.5,8.0
88,30.0,548.5,508.5,8.0
89,31.0,11.5,295.5,8.0
90,31.0,548.5,508.5,8.0
91,32.0,11.5,295.5,8.0
92,32.0,548.5,508.5,8.0
93,32.0,1029.5,940.5,6.9
94,33.0,11.5,295.5,8.0
95,33.0,548.5,508.5,8.0
96,33.0,1179.5,924.5,11.4
97,34.0,11.5,295.5,8.0
98,34.0,1186.5,858.5,11.4
99,34.0,548.5,508.5,8.0
100,35.0,11.5,295.5,8.0
101,35.0,548.5,508.5,8.0
102,35.0,254.5,139.5,8.0
103,36.0,11.5,295.5,8.0
104,36.0,548.5,508.5,8.0
105,37.0,11.5,295.5,8.0
106,37.0,548.5,508.5,8.0
107,37.0,79.5,297.5,6.9
108,37.0,1179.5,924.5,11.4
109,38.0,11.5,295.5,8.0
110,38.0,548.5,508.5,8.0
111,38.0,1179.5,924.5,11.4
112,39.0,11.5,295.5,8.0
113,39.0,548.5,508.5,8.0
114,40.0,11.5,295.5,8.0
115,40.0,548.5,508.5,8.0
116,41.0,11.5,295.5,8.0
117,41.0,548.5,508.5,8.0
118,41.0,1029.5,940.5,6.9
119,41.0,1179.5,923.5,11.4
120,42.0,11.5,295.5,8.0
121,42.0,548.5,508.5,8.0
122,42.0,1179.5,924.5,11.4
123,43.0,11.5,295.5,8.0
124,43.0,548.5,508.5,8.0
125,43.0,32.5,255.5,8.0
126,44.0,11.5,295.5,8.0
127,44.0,548.5,508.5,8.0
128,44.0,1071.5,957.5,10.3
129,45.0,11.5,295.5,8.0
130,45.0,548.5,508.5,8.0
131,46.0,11.5,295.5,8.0
132,46.0,548.5,508.5,8.0
133,46.0,254.5,139.5,8.0
134,47.0,11.5,295.5,8.0
135,47.0,548.5,508.5,8.0
136,48.0,11.5,295.5,8.0
137,48.0,548.5,508.5,8.0
138,48.0,1179.5,924.5,11.4
139,49.0,11.5,295.5,8.0
140,49.0,548.5,508.5,8.0
141,49.0,1029.5,940.5,6.9
142,50.0,11.5,295.5,8.0
143,50.0,548.5,508.5,8.0
144,50.0,19.5,339.5,6.9
145,51.0,11.5,295.5,8.0
146,51.0,548.5,508.5,8.0
147,51.0,1117.5,842.5,10.3
148,51.0,1167.5,917.5,8.0
149,52.0,11.5,295.5,8.0
150,52.0,548.5,508.5,8.0
151,52.0,1179.5,924.5,11.4
152,53.0,11.5,295.5,8.0
153,53.0,548.5,508.5,8.0
154,53.0,27.5,268.5,9.1
155,54.0,11.5,295.5,8.0
156,54.0,548.5,508.5,8.0
157,54.0,35.5,342.5,11.4
158,54.0,1179.5,924.5,11.4
159,55.0,11.5,295.5,8.0
160,55.0,548.5,508.5,8.0
161,55.0,26.5,268.5,6.9
162,55.0,1174.5,871.5,8.0
163,56.0,11.5,295.5,8.0
164,56.0,548.5,508.5,8.0
165,56.0,1028.5,939.5,8.0
166,56.0,1179.5,924.5,11.4
167,57.0,11.5,295.5,8.0
168,57.0,548.5,508.5,8.0
169,57.0,1029.5,939.5,6.9
170,58.0,11.5,295.5,8.0
171,58.0,552.5,510.5,10.3
172,59.0,11.5,295.5,8.0
173,59.0,548.5,508.5,8.0
174,60.0,11.5,295.5,8.0
175,60.0,548.5,508.5,8.0
176,60.0,1179.5,924.5,11.4
177,61.0,11.5,295.5,8.0
178,61.0,548.5,508.5,8.0
179,61.0,25.5,268.5,8.0
180,61.0,1029.5,940.5,6.9
181,62.0,11.5,295.5,8.0
182,62.0,548.5,508.5,8.0
183,63.0,11.5,295.5,8.0
184,63.0,548.5,508.5,8.0
185,63.0,1119.5,838.5,10.3
186,64.0,11.5,295.5,8.0
187,64.0,548.5,508.5,8.0
188,65.0,11.5,295.5,8.0
189,65.0,548.5,508.5,8.0
190,65.0,1190.5,861.5,6.9
191,66.0,11.5,295.5,8.0
192,66.0,548.5,508.5,8.0
193,66.0,1179.5,924.5,11.4
194,66.0,1029.5,940.5,6.9
195,67.0,11.5,295.5,8.0
196,67.0,548.5,508.5,8.0
197,67.0,26.5,269.5,6.9
198,67.0,19.5,340.5,7.4
199,68.0,11.5,295.5,8.0
200,68.0,548.5,508.5,8.0
201,69.0,11.5,295.5,8.0
202,69.0,548.5,508.5,8.0
203,69.0,1179.5,924.5,11.4
204,70.0,11.5,295.5,8.0
205,70.0,548.5,508.5,8.0
206,71.0,11.5,295.5,8.0
207,71.0,548.5,508.5,8.0
208,71.0,1028.5,940.5,6.9
209,72.0,11.5,295.5,8.0
210,72.0,548.5,508.5,8.0
211,72.0,31.5,256.5,6.9
212,72.0,1179.5,924.5,11.4
213,72.0,19.5,339.5,6.9
214,73.0,11.5,295.5,8.0
215,73.0,548.5,508.5,8.0
216,73.0,1179.5,924.5,11.4
217,74.0,11.5,295.5,8.0
218,74.0,548.5,508.5,8.0
219,74.0,1179.5,924.5,11.4
220,74.0,28.5,270.5,6.9
221,75.0,11.5,295.5,8.0
222,75.0,548.5,508.5,8.0
223,75.0,1117.5,842.5,10.3
224,75.0,1179.5,924.5,11.4
225,76.0,11.5,295.5,8.0
226,76.0,548.5,508.5,8.0
227,76.0,1179.5,924.5,11.4
228,77.0,11.5,295.5,8.0
229,77.0,548.5,508.5,8.0
230,77.0,1179.5,924.5,11.4
231,77.0,1030.5,939.5,6.9
232,78.0,11.5,295.5,8.0
233,78.0,548.5,508.5,8.0
234,78.0,1179.5,924.5,11.4
235,79.0,11.5,295.5,8.0
236,79.0,548.5,508.5,8.0
237,79.0,1179.5,923.5,11.4
238,80.0,11.5,295.5,8.0
239,80.0,548.5,508.5,8.0
240,81.0,11.5,295.5,8.0
241,81.0,548.5,508.5,8.0
242,82.0,11.5,295.5,8.0
243,82.0,1184.5,876.5,11.4
244,82.0,548.5,508.5,8.0
245,83.0,11.5,295.5,8.0
246,83.0,548.5,508.5,8.0
247,83.0,1117.5,842.5,10.3
248,84.0,11.5,295.5,8.0
249,84.0,548.5,508.5,8.0
250,84.0,1029.5,939.5,6.9
251,84.0,1191.5,858.5,8.0
252,85.0,11.5,295.5,8.0
253,85.0,548.5,508.5,8.0
254,85.0,1125.5,262.5,10.3
255,85.0,1117.5,842.5,10.3
256,86.0,11.5,295.5,8.0
257,86.0,548.5,508.5,8.0
258,86.0,1179.5,924.5,11.4
259,87.0,11.5,295.5,8.0
260,87.0,1188.5,860.5,9.1
261,87.0,548.5,508.5,8.0
262,87.0,19.5,341.5,8.0
263,87.0,1147.5,906.5,6.9
264,88.0,11.5,295.5,8.0
265,88.0,548.5,508.5,8.0
266,89.0,11.5,295.5,8.0
267,89.0,548.5,508.5,8.0
268,90.0,11.5,295.5,8.0
269,90.0,548.5,508.5,8.0
270,90.0,1179.5,924.5,11.4
271,91.0,11.5,295.5,8.0
272,91.0,548.5,508.5,8.0
273,92.0,11.5,295.5,8.0
274,92.0,548.5,508.5,8.0
275,92.0,1029.5,941.5,9.1
276,93.0,11.5,295.5,8.0
277,93.0,548.5,508.5,8.0
278,93.0,19.5,339.5,6.9
279,93.0,56.5,350.5,8.0
280,94.0,11.5,295.5,8.0
281,94.0,548.5,508.5,8.0
282,94.0,1179.5,924.5,11.4
283,95.0,11.5,295.5,8.0
284,95.0,548.5,508.5,8.0
285,95.0,19.5,339.5,6.9
286,96.0,11.5,295.5,8.0
287,96.0,548.5,508.5,8.0
288,96.0,1028.5,940.5,6.9
289,96.0,19.5,339.5,6.9
290,97.0,11.5,295.5,8.0
291,97.0,548.5,508.5,8.0
292,98.0,11.5,295.5,8.0
293,98.0,550.5,508.5,9.1
294,98.0,26.5,268.5,6.9
295,98.0,19.5,339.5,6.9
296,99.0,11.5,295.5,8.0
297,99.0,1186.5,859.5,11.4
298,99.0,548.5,508.5,8.0
299,100.0,11.5,295.5,8.0
300,100.0,548.5,508.5,8.0
301,101.0,11.5,295.5,8.0
302,101.0,548.5,508.5,8.0
303,101.0,26.5,268.5,6.9
304,101.0,1179.5,924.5,11.4
305,102.0,11.5,295.5,8.0
306,102.0,1187.5,877.5,10.3
307,102.0,548.5,508.5,8.0
308,102.0,57.5,361.5,6.9
309,103.0,11.5,295.5,8.0
310,103.0,548.5,508.5,8.0
311,104.0,11.5,295.5,8.0
312,104.0,548.5,508.5,8.0
313,104.0,1179.5,924.5,11.4
314,105.0,11.5,295.5,8.0
315,105.0,548.5,508.5,8.0
316,106.0,11.5,295.5,8.0
317,106.0,548.5,508.5,8.0
318,107.0,11.5,295.5,8.0
319,107.0,548.5,508.5,8.0
320,108.0,11.5,295.5,8.0
321,108.0,548.5,508.5,8.0
322,108.0,1179.5,924.5,11.4
323,109.0,11.5,295.5,8.0
324,109.0,548.5,508.5,8.0
325,109.0,1179.5,924.5,11.4
326,110.0,11.5,295.5,8.0
327,110.0,548.5,508.5,8.0
328,110.0,1179.5,924.5,11.4
329,111.0,11.5,295.5,8.0
330,111.0,548.5,508.5,8.0
331,111.0,19.5,339.5,9.1
332,111.0,1192.5,753.5,8.0
333,111.0,27.5,269.5,8.0
334,112.0,11.5,295.5,8.0
335,112.0,550.5,508.5,9.1
336,112.0,19.5,339.5,9.1
337,113.0,11.5,295.5,8.0
338,113.0,548.5,508.5,8.0
339,113.0,1029.5,940.5,6.9
340,114.0,11.5,295.5,8.0
341,114.0,548.5,508.5,8.0
342,114.0,1029.5,940.5,8.0
343,114.0,1169.5,917.5,11.4
344,115.0,11.5,295.5,8.0
345,115.0,548.5,508.5,8.0
346,115.0,1029.5,941.5,6.9
347,115.0,28.5,270.5,6.9
348,116.0,11.5,295.5,8.0
349,116.0,548.5,508.5,8.0
350,116.0,1179.5,924.5,11.4
351,117.0,11.5,295.5,8.0
352,117.0,548.5,508.5,8.0
353,117.0,1179.5,924.5,11.4
354,117.0,19.5,340.5,7.1
355,118.0,11.5,295.5,8.0
356,118.0,548.5,508.5,8.0
357,119.0,11.5,295.5,8.0
358,119.0,548.5,508.5,8.0
359,120.0,11.5,295.5,8.0
360,120.0,548.5,508.5,8.0
361,121.0,11.5,295.5,8.0
362,121.0,548.5,508.5,8.0
363,122.0,11.5,295.5,8.0
364,122.0,548.5,508.5,8.0
365,123.0,11.5,295.5,8.0
366,123.0,548.5,508.5,8.0
367,123.0,137.5,226.5,11.4
368,124.0,11.5,295.5,8.0
369,124.0,548.5,508.5,8.0
370,125.0,11.5,295.5,8.0
371,125.0,548.5,508.5,8.0
372,125.0,1179.5,924.5,11.4
373,126.0,11.5,295.5,8.0
374,126.0,548.5,508.5,8.0
375,126.0,1179.5,924.5,11.4
376,127.0,11.5,295.5,8.0
377,127.0,548.5,508.5,8.0
378,128.0,11.5,295.5,8.0
379,128.0,548.5,508.5,8.0
380,128.0,1042.5,947.5,9.1
381,129.0,11.5,295.5,8.0
382,129.0,548.5,508.5,8.0
383,129.0,26.5,268.5,6.9
384,129.0,1179.5,924.5,11.4
385,130.0,11.5,295.5,8.0
386,130.0,548.5,508.5,8.0
387,130.0,27.5,269.5,8.0
388,130.0,1179.5,924.5,11.4
389,131.0,11.5,295.5,8.0
390,131.0,548.5,508.5,8.0
391,132.0,11.5,295.5,8.0
392,132.0,548.5,508.5,8.0
393,132.0,26.5,268.5,6.9
394,133.0,11.5,295.5,8.0
395,133.0,548.5,508.5,8.0
396,133.0,1040.5,946.5,8.0
397,133.0,235.5,126.5,9.1
398,134.0,11.5,295.5,8.0
399,134.0,548.5,508.5,8.0
400,134.0,1040.5,946.5,8.0
401,135.0,11.5,295.5,8.0
402,135.0,548.5,508.5,8.0
403,135.0,26.5,268.5,6.9
404,136.0,11.5,295.5,8.0
405,136.0,548.5,508.5,8.0
406,137.0,11.5,295.5,8.0
407,137.0,548.5,508.5,8.0
408,137.0,599.5,568.5,10.3
409,137.0,1179.5,924.5,11.4
410,138.0,11.5,295.5,8.0
411,138.0,548.5,508.5,8.0
412,138.0,26.5,268.5,6.9
413,139.0,11.5,295.5,8.0
414,139.0,548.5,508.5,8.0
415,140.0,11.5,295.5,8.0
416,140.0,550.5,508.5,9.1
417,140.0,1125.5,262.5,10.3
418,141.0,11.5,295.5,8.0
419,141.0,548.5,508.5,8.0
420,141.0,27.5,269.5,8.0
421,141.0,1179.5,924.5,11.4
