frame,frame,x,y,r,particle
1,1,537.5,580.5,10.3,0
1,1,358.5,44.5,11.4,1
2,2,537.5,580.5,10.3,0
2,2,358.5,44.5,11.4,1
2,2,1149.5,253.5,11.4,3
3,3,358.5,44.5,11.4,1
3,3,537.5,580.5,10.3,0
3,3,1149.5,255.5,11.4,3
4,4,537.5,580.5,10.3,0
4,4,357.5,44.5,9.1,1
5,5,537.5,580.5,10.3,0
5,5,358.5,45.5,11.4,1
5,5,1149.5,255.5,11.4,3
6,6,537.5,580.5,10.3,0
6,6,1149.5,255.5,11.4,3
6,6,358.5,44.5,11.4,1
7,7,1149.5,255.5,11.4,3
7,7,537.5,580.5,10.3,0
7,7,358.5,45.5,11.4,1
8,8,537.5,580.5,10.3,0
8,8,357.5,45.5,11.4,1
8,8,1148.5,252.5,11.4,3
9,9,537.5,580.5,10.3,0
9,9,1148.5,252.5,11.4,3
9,9,357.5,45.5,11.4,1
10,10,536.5,581.5,11.4,0
10,10,1148.5,252.5,11.4,3
11,11,537.5,580.5,10.3,0
11,11,358.5,45.5,11.4,1
11,11,1148.5,252.5,11.4,3
12,12,537.5,580.5,10.3,0
12,12,358.5,45.5,11.4,1
12,12,1148.5,252.5,11.4,3
13,13,357.5,45.5,11.4,1
13,13,537.5,580.5,10.3,0
13,13,1148.5,252.5,11.4,3
14,14,358.5,45.5,11.4,1
14,14,1148.5,252.5,11.4,3
14,14,537.5,580.5,10.3,0
15,15,1148.5,252.5,11.4,3
15,15,537.5,580.5,10.3,0
15,15,357.5,44.5,9.1,1
16,16,537.5,580.5,10.3,0
16,16,357.5,44.5,9.1,1
17,17,537.5,580.5,10.3,0
17,17,358.5,44.5,11.4,1
18,18,537.5,580.5,10.3,0
18,18,358.5,44.5,11.4,1
19,19,537.5,580.5,10.3,0
19,19,358.5,44.5,11.4,1
20,20,537.5,580.5,10.3,0
20,20,358.5,44.5,11.4,1
21,21,358.5,44.5,11.4,1
21,21,537.5,580.5,10.3,0
22,22,358.5,44.5,11.4,1
22,22,1148.5,252.5,11.4,3
22,22,537.5,580.5,10.3,0
23,23,358.5,44.5,11.4,1
23,23,537.5,580.5,10.3,0
24,24,1150.5,254.5,6.9,3
24,24,357.5,45.5,11.4,1
24,24,537.5,580.5,10.3,0
25,25,537.5,580.5,10.3,0
25,25,1148.5,252.5,11.4,3
25,25,356.5,45.5,10.3,1
26,26,356.5,45.5,10.3,1
26,26,537.5,580.5,10.3,0
26,26,1148.5,252.5,11.4,3
27,27,356.5,45.5,10.3,1
27,27,537.5,580.5,10.3,0
28,28,356.5,45.5,10.3,1
28,28,1148.5,252.5,11.4,3
28,28,537.5,580.5,10.3,0
29,29,357.5,45.5,11.4,1
29,29,537.5,580.5,10.3,0
30,30,357.5,45.5,11.4,1
30,30,537.5,580.5,10.3,0
31,31,357.5,45.5,11.4,1
31,31,537.5,580.5,10.3,0
32,32,358.5,45.5,11.4,1
32,32,1148.5,252.5,11.4,3
32,32,537.5,580.5,10.3,0
33,33,537.5,580.5,10.3,0
33,33,358.5,45.5,11.4,1
33,33,1149.5,255.5,11.4,3
34,34,537.5,580.5,10.3,0
34,34,358.5,45.5,11.4,1
34,34,1149.5,255.5,11.4,3
35,35,537.5,580.5,10.3,0
35,35,358.5,45.5,11.4,1
35,35,1149.5,253.5,9.1,3
36,36,358.5,44.5,11.4,1
36,36,537.5,580.5,10.3,0
37,37,537.5,580.5,10.3,0
37,37,358.5,44.5,11.4,1
37,37,1149.5,253.5,9.1,3
38,38,1148.5,253.5,11.4,3
38,38,537.5,580.5,10.3,0
38,38,358.5,45.5,11.4,1
39,39,358.5,45.5,11.4,1
39,39,537.5,580.5,10.3,0
39,39,1148.5,253.5,11.4,3
40,40,537.5,580.5,10.3,0
40,40,1148.5,253.5,11.4,3
40,40,358.5,45.5,11.4,1
41,41,1149.5,255.5,11.4,3
41,41,357.5,45.5,11.4,1
41,41,537.5,580.5,10.3,0
42,42,537.5,580.5,10.3,0
42,42,357.5,45.5,11.4,1
42,42,1149.5,255.5,11.4,3
43,43,536.5,581.5,11.4,0
43,43,1149.5,255.5,11.4,3
43,43,357.5,45.5,11.4,1
44,44,1148.5,252.5,11.4,3
44,44,537.5,580.5,10.3,0
44,44,356.5,45.5,10.3,1
45,45,356.5,45.5,10.3,1
45,45,1148.5,252.5,11.4,3
45,45,537.5,580.5,10.3,0
46,46,358.5,45.5,11.4,1
46,46,537.5,580.5,10.3,0
46,46,1148.5,252.5,11.4,3
47,47,358.5,45.5,11.4,1
47,47,1148.5,252.5,11.4,3
47,47,537.5,580.5,10.3,0
48,48,537.5,580.5,10.3,0
48,48,358.5,45.5,11.4,1
48,48,1148.5,252.5,11.4,3
49,49,1150.5,254.5,10.3,3
49,49,537.5,580.5,10.3,0
49,49,358.5,45.5,11.4,1
50,50,537.5,580.5,10.3,0
50,50,1149.5,255.5,11.4,3
51,51,537.5,580.5,10.3,0
51,51,1149.5,255.5,11.4,3
52,52,537.5,580.5,10.3,0
52,52,1149.5,255.5,11.4,3
53,53,357.5,45.5,11.4,1
53,53,537.5,580.5,10.3,0
54,54,357.5,45.5,11.4,1
54,54,535.5,581.5,11.4,0
55,55,537.5,580.5,10.3,0
55,55,357.5,45.5,11.4,1
56,56,537.5,580.5,10.3,0
56,56,357.5,45.5,11.4,1
56,56,1148.5,253.5,11.4,3
57,57,537.5,581.5,11.4,0
57,57,1148.5,252.5,11.4,3
57,57,358.5,45.5,11.4,1
58,58,358.5,45.5,11.4,1
58,58,537.5,580.5,10.3,0
58,58,1148.5,252.5,11.4,3
59,59,537.5,581.5,11.4,0
59,59,358.5,45.5,11.4,1
60,60,537.5,581.5,11.4,0
60,60,358.5,45.5,11.4,1
61,61,537.5,581.5,11.4,0
61,61,358.5,45.5,11.4,1
62,62,537.5,581.5,11.4,0
62,62,358.5,45.5,11.4,1
62,62,1148.5,252.5,11.4,3
63,63,537.5,581.5,11.4,0
63,63,358.5,45.5,11.4,1
63,63,1148.5,252.5,11.4,3
64,64,537.5,580.5,10.3,0
65,65,537.5,580.5,10.3,0
66,66,537.5,580.5,10.3,0
67,67,537.5,580.5,10.3,0
67,67,357.5,44.5,9.1,1
68,68,1150.5,255.5,11.4,3
68,68,537.5,580.5,10.3,0
69,69,537.5,580.5,10.3,0
69,69,1149.5,256.5,10.3,3
70,70,537.5,580.5,10.3,0
70,70,1150.5,255.5,11.4,3
71,71,358.5,45.5,11.4,1
71,71,537.5,580.5,10.3,0
72,72,357.5,45.5,11.4,1
72,72,537.5,580.5,10.3,0
73,73,537.5,580.5,10.3,0
73,73,358.5,44.5,11.4,1
73,73,1149.5,255.5,11.4,3
74,74,537.5,580.5,10.3,0
74,74,358.5,44.5,11.4,1
74,74,1149.5,255.5,11.4,3
75,75,1149.5,255.5,11.4,3
75,75,537.5,580.5,10.3,0
75,75,358.5,44.5,11.4,1
76,76,537.5,580.5,10.3,0
76,76,358.5,44.5,11.4,1
76,76,1149.5,255.5,11.4,3
77,77,358.5,44.5,11.4,1
77,77,537.5,580.5,10.3,0
77,77,1148.5,253.5,11.4,3
78,78,358.5,45.5,11.4,1
78,78,1148.5,253.5,11.4,3
78,78,537.5,580.5,10.3,0
79,79,358.5,45.5,11.4,1
79,79,1150.5,255.5,11.4,3
79,79,537.5,580.5,10.3,0
80,80,536.5,581.5,11.4,0
80,80,1149.5,255.5,11.4,3
80,80,358.5,44.5,11.4,1
81,81,358.5,44.5,11.4,1
81,81,1149.5,255.5,11.4,3
81,81,537.5,580.5,10.3,0
82,82,536.5,581.5,11.4,0
82,82,1149.5,255.5,11.4,3
82,82,358.5,44.5,11.4,1
83,83,357.5,44.5,9.1,1
83,83,536.5,581.5,11.4,0
83,83,1149.5,255.5,11.4,3
84,84,1149.5,255.5,11.4,3
84,84,536.5,581.5,11.4,0
84,84,357.5,44.5,9.1,1
85,85,537.5,580.5,10.3,0
85,85,1149.5,255.5,11.4,3
85,85,356.5,44.5,9.1,1
86,86,1149.5,255.5,11.4,3
86,86,537.5,580.5,10.3,0
86,86,358.5,45.5,11.4,1
87,87,537.5,580.5,10.3,0
87,87,358.5,45.5,11.4,1
87,87,1149.5,255.5,11.4,3
88,88,537.5,580.5,10.3,0
88,88,358.5,45.5,11.4,1
88,88,1149.5,255.5,11.4,3
89,89,1149.5,255.5,11.4,3
89,89,536.5,581.5,11.4,0
89,89,358.5,45.5,11.4,1
90,90,536.5,581.5,11.4,0
90,90,358.5,45.5,11.4,1
90,90,1149.5,255.5,11.4,3
91,91,536.5,581.5,11.4,0
91,91,358.5,45.5,11.4,1
91,91,1149.5,255.5,11.4,3
92,92,358.5,45.5,11.4,1
92,92,536.5,581.5,11.4,0
92,92,1149.5,254.5,11.4,3
93,93,537.5,580.5,10.3,0
93,93,358.5,45.5,11.4,1
93,93,1149.5,255.5,11.4,3
94,94,1148.5,252.5,11.4,3
94,94,536.5,581.5,11.4,0
94,94,358.5,45.5,11.4,1
95,95,356.5,44.5,9.1,1
95,95,1149.5,254.5,11.4,3
95,95,537.5,580.5,10.3,0
96,96,1148.5,252.5,11.4,3
96,96,537.5,580.5,10.3,0
96,96,356.5,44.5,9.1,1
97,97,537.5,580.5,10.3,0
97,97,358.5,45.5,11.4,1
97,97,1149.5,255.5,11.4,3
98,98,1149.5,255.5,11.4,3
98,98,537.5,580.5,10.3,0
99,99,537.5,580.5,10.3,0
99,99,1149.5,255.5,11.4,3
99,99,358.5,46.5,10.3,1
100,100,1148.5,252.5,11.4,3
100,100,537.5,580.5,10.3,0
100,100,358.5,46.5,10.3,1
101,101,537.5,580.5,10.3,0
101,101,358.5,45.5,11.4,1
102,102,537.5,580.5,10.3,0
102,102,358.5,45.5,11.4,1
103,103,358.5,45.5,11.4,1
103,103,537.5,580.5,10.3,0
104,104,537.5,580.5,10.3,0
104,104,358.5,45.5,11.4,1
105,105,537.5,580.5,10.3,0
105,105,358.5,45.5,11.4,1
106,106,537.5,580.5,10.3,0
106,106,358.5,45.5,11.4,1
107,107,537.5,580.5,10.3,0
107,107,358.5,45.5,11.4,1
108,108,537.5,580.5,10.3,0
108,108,358.5,45.5,11.4,1
109,109,1149.5,256.5,10.3,3
109,109,358.5,45.5,11.4,1
109,109,537.5,580.5,10.3,0
110,110,537.5,580.5,10.3,0
110,110,358.5,45.5,11.4,1
110,110,1149.5,256.5,10.3,3
111,111,537.5,580.5,10.3,0
111,111,358.5,45.5,11.4,1
112,112,537.5,580.5,10.3,0
112,112,358.5,45.5,11.4,1
112,112,1149.5,256.5,10.3,3
113,113,537.5,580.5,10.3,0
113,113,357.5,45.5,11.4,1
114,114,357.5,45.5,11.4,1
114,114,537.5,580.5,10.3,0
114,114,1149.5,255.5,11.4,3
115,115,537.5,580.5,10.3,0
115,115,357.5,45.5,11.4,1
116,116,537.5,581.5,11.4,0
116,116,358.5,45.5,11.4,1
116,116,1148.5,252.5,11.4,3
117,117,537.5,580.5,10.3,0
117,117,358.5,45.5,11.4,1
118,118,537.5,581.5,11.4,0
118,118,358.5,45.5,11.4,1
119,119,1148.5,252.5,11.4,3
119,119,537.5,580.5,10.3,0
119,119,357.5,45.5,11.4,1
120,120,537.5,580.5,10.3,0
120,120,358.5,45.5,11.4,1
121,121,357.5,45.5,11.4,1
121,121,537.5,580.5,10.3,0
122,122,537.5,580.5,10.3,0
122,122,1148.5,252.5,11.4,3
122,122,357.5,45.5,11.4,1
123,123,537.5,580.5,10.3,0
123,123,1148.5,252.5,11.4,3
123,123,357.5,45.5,11.4,1
124,124,537.5,580.5,10.3,0
124,124,357.5,45.5,11.4,1
125,125,357.5,45.5,11.4,1
125,125,1148.5,252.5,11.4,3
125,125,537.5,580.5,10.3,0
126,126,1148.5,252.5,11.4,3
126,126,537.5,580.5,10.3,0
126,126,357.5,45.5,11.4,1
127,127,537.5,580.5,10.3,0
127,127,358.5,44.5,11.4,1
127,127,1148.5,252.5,11.4,3
128,128,536.5,581.5,11.4,0
128,128,358.5,44.5,11.4,1
129,129,536.5,581.5,11.4,0
129,129,358.5,44.5,11.4,1
130,130,536.5,581.5,11.4,0
130,130,357.5,45.5,11.4,1
131,131,1150.5,254.5,10.3,3
131,131,537.5,580.5,10.3,0
131,131,357.5,45.5,11.4,1
132,132,537.5,580.5,10.3,0
132,132,1148.5,252.5,11.4,3
132,132,357.5,45.5,11.4,1
133,133,537.5,580.5,10.3,0
133,133,357.5,45.5,11.4,1
