frame,frame,x,y,r,particle
1,1,543.5,480.5,9.1,0
2,2,548.5,480.5,11.4,0
3,3,544.5,479.5,6.9,0
4,4,545.5,478.5,8.0,0
5,5,545.5,478.5,8.0,0
6,6,545.5,478.5,8.0,0
7,7,545.5,478.5,8.0,0
8,8,545.5,478.5,8.0,0
9,9,545.5,478.5,8.0,0
10,10,545.5,478.5,8.0,0
11,11,545.5,478.5,8.0,0
12,12,545.5,478.5,8.0,0
13,13,545.5,478.5,8.0,0
14,14,545.5,478.5,8.0,0
15,15,545.5,478.5,8.0,0
16,16,545.5,478.5,8.0,0
17,17,545.5,478.5,8.0,0
18,18,544.5,478.5,6.9,0
19,19,545.5,478.5,8.0,0
20,20,545.5,478.5,8.0,0
21,21,545.5,478.5,8.0,0
22,22,545.5,478.5,8.0,0
23,23,545.5,478.5,8.0,0
24,24,546.5,476.5,10.3,0
25,25,545.5,478.5,8.0,0
26,26,545.5,478.5,8.0,0
27,27,545.5,478.5,8.0,0
28,28,543.5,481.5,10.3,0
29,29,545.5,478.5,8.0,0
30,30,545.5,478.5,8.0,0
31,31,545.5,478.5,8.0,0
32,32,545.5,478.5,8.0,0
33,33,545.5,478.5,8.0,0
34,34,544.5,479.5,6.9,0
35,35,547.5,474.5,11.4,0
36,36,547.5,474.5,11.4,0
37,37,544.5,478.5,6.9,0
38,38,543.5,480.5,10.3,0
39,39,545.5,478.5,8.0,0
40,40,545.5,478.5,8.0,0
41,41,545.5,478.5,8.0,0
42,42,545.5,478.5,8.0,0
43,43,548.5,480.5,11.4,0
44,44,546.5,476.5,10.3,0
45,45,544.5,478.5,6.9,0
46,46,545.5,478.5,8.0,0
47,47,550.5,481.5,9.1,0
48,48,545.5,478.5,8.0,0
49,49,545.5,478.5,8.0,0
50,50,545.5,478.5,8.0,0
51,51,545.5,478.5,8.0,0
52,52,543.5,480.5,9.1,0
53,53,545.5,478.5,8.0,0
54,54,545.5,478.5,8.0,0
55,55,544.5,479.5,6.9,0
56,56,545.5,478.5,8.0,0
57,57,545.5,478.5,8.0,0
58,58,545.5,478.5,8.0,0
59,59,545.5,478.5,8.0,0
60,60,545.5,478.5,8.0,0
61,61,545.5,478.5,8.0,0
62,62,546.5,476.5,10.3,0
63,63,544.5,478.5,6.9,0
64,64,544.5,478.5,6.9,0
65,65,546.5,477.5,11.4,0
66,66,548.5,481.5,10.3,0
67,67,546.5,477.5,11.4,0
68,68,545.5,478.5,8.0,0
69,69,545.5,478.5,8.0,0
70,70,545.5,478.5,8.0,0
71,71,545.5,478.5,8.0,0
72,72,545.5,478.5,8.0,0
73,73,545.5,478.5,8.0,0
74,74,545.5,478.5,8.0,0
75,75,543.5,480.5,9.1,0
76,76,545.5,478.5,8.0,0
77,77,545.5,478.5,8.0,0
78,78,545.5,478.5,8.0,0
79,79,545.5,478.5,8.0,0
80,80,545.5,478.5,8.0,0
81,81,544.5,478.5,8.0,0
82,82,543.5,479.5,9.1,0
83,83,545.5,478.5,8.0,0
84,84,545.5,478.5,8.0,0
85,85,545.5,478.5,8.0,0
86,86,545.5,478.5,8.0,0
87,87,546.5,476.5,10.3,0
88,88,545.5,478.5,8.0,0
89,89,545.5,478.5,8.0,0
90,90,545.5,478.5,8.0,0
91,91,545.5,478.5,8.0,0
92,92,545.5,480.5,9.1,0
93,93,545.5,477.5,6.9,0
94,94,545.5,478.5,8.0,0
95,95,545.5,478.5,8.0,0
96,96,545.5,478.5,8.0,0
97,97,543.5,481.5,10.3,0
98,98,548.5,480.5,11.4,0
99,99,545.5,478.5,8.0,0
100,100,543.5,480.5,9.1,0
101,101,545.5,478.5,8.0,0
102,102,546.5,476.5,10.3,0
103,103,545.5,478.5,8.0,0
104,104,545.5,478.5,8.0,0
105,105,545.5,478.5,8.0,0
106,106,545.5,478.5,8.0,0
107,107,550.5,480.5,9.1,0
108,108,545.5,478.5,8.0,0
109,109,545.5,478.5,8.0,0
110,110,545.5,478.5,8.0,0
111,111,545.5,478.5,8.0,0
112,112,545.5,478.5,8.0,0
113,113,545.5,478.5,8.0,0
114,114,545.5,478.5,8.0,0
115,115,545.5,478.5,8.0,0
116,116,543.5,477.5,9.1,0
117,117,545.5,480.5,9.1,0
118,118,545.5,478.5,8.0,0
119,119,545.5,478.5,8.0,0
120,120,545.5,478.5,8.0,0
121,121,545.5,478.5,8.0,0
122,122,545.5,478.5,8.0,0
123,123,545.5,478.5,8.0,0
124,124,545.5,478.5,8.0,0
125,125,545.5,478.5,8.0,0
126,126,546.5,477.5,11.4,0
127,127,545.5,478.5,8.0,0
128,128,546.5,476.5,10.3,0
129,129,545.5,478.5,8.0,0
130,130,545.5,478.5,8.0,0
131,131,545.5,478.5,8.0,0
132,132,545.5,478.5,8.0,0
133,133,545.5,478.5,8.0,0
134,134,544.5,478.5,6.9,0
135,135,544.5,478.5,6.9,0
136,136,545.5,478.5,8.0,0
137,137,545.5,478.5,8.0,0
138,138,543.5,480.5,9.1,0
139,139,545.5,478.5,8.0,0
140,140,545.5,478.5,8.0,0
141,141,545.5,478.5,8.0,0
142,142,545.5,478.5,8.0,0
143,143,545.5,478.5,8.0,0
144,144,544.5,478.5,8.0,0
145,145,545.5,478.5,8.0,0
146,146,545.5,478.5,8.0,0
147,147,545.5,478.5,8.0,0
148,148,545.5,478.5,8.0,0
149,149,545.5,478.5,8.0,0
150,150,545.5,478.5,8.0,0
151,151,546.5,476.5,10.3,0
152,152,545.5,478.5,8.0,0
153,153,545.5,478.5,8.0,0
154,154,545.5,478.5,8.0,0
155,155,546.5,476.5,10.3,0
156,156,545.5,478.5,8.0,0
157,157,545.5,478.5,8.0,0
158,158,545.5,478.5,8.0,0
159,159,545.5,478.5,8.0,0
160,160,545.5,478.5,8.0,0
161,161,545.5,478.5,8.0,0
162,162,545.5,478.5,8.0,0
163,163,543.5,481.5,10.3,0
164,164,545.5,478.5,8.0,0
165,165,543.5,481.5,10.3,0
166,166,545.5,478.5,8.0,0
167,167,545.5,478.5,8.0,0
168,168,545.5,478.5,8.0,0
169,169,545.5,478.5,8.0,0
170,170,545.5,478.5,8.0,0
171,171,549.5,480.5,10.3,0
172,172,544.5,478.5,6.9,0
173,173,545.5,478.5,8.0,0
174,174,549.5,480.5,10.3,0
175,175,545.5,478.5,8.0,0
176,176,545.5,478.5,8.0,0
177,177,545.5,478.5,8.0,0
178,178,543.5,481.5,10.3,0
