,frame,x,y,r
0,1.0,719.5,494.5,11.4
1,1.0,606.5,477.5,11.4
2,1.0,705.5,529.5,11.4
3,1.0,736.5,590.5,10.2
4,1.0,710.5,567.5,11.4
5,1.0,519.5,629.5,10.3
6,1.0,598.5,681.5,9.1
7,1.0,536.5,594.5,8.0
8,1.0,659.5,665.5,11.4
9,1.0,543.5,520.5,8.0
10,1.0,626.5,652.5,8.0
11,1.0,700.5,601.5,11.4
12,1.0,675.5,634.5,8.0
13,1.0,684.5,500.5,8.0
14,1.0,532.5,558.5,7.8
15,1.0,507.5,531.5,9.1
16,1.0,622.5,444.5,8.0
17,1.0,567.5,491.5,11.4
18,1.0,555.5,627.5,8.0
19,1.0,339.5,45.5,9.1
20,1.0,588.5,645.5,9.1
21,1.0,642.5,475.5,8.0
22,2.0,719.5,494.5,11.4
23,2.0,705.5,529.5,11.4
24,2.0,736.5,590.5,10.2
25,2.0,598.5,681.5,9.1
26,2.0,519.5,629.5,10.3
27,2.0,659.5,665.5,11.4
28,2.0,536.5,594.5,8.0
29,2.0,603.5,475.5,8.0
30,2.0,626.5,652.5,8.0
31,2.0,707.5,567.5,10.3
32,2.0,543.5,520.5,8.0
33,2.0,643.5,475.5,8.0
34,2.0,675.5,634.5,8.0
35,2.0,532.5,558.5,7.8
36,2.0,623.5,445.5,11.4
37,2.0,700.5,601.5,11.4
38,2.0,507.5,531.5,9.1
39,2.0,684.5,500.5,8.0
40,2.0,570.5,489.5,9.1
41,2.0,554.5,626.5,8.0
42,2.0,98.5,909.5,11.4
43,2.0,588.5,645.5,9.1
44,2.0,997.5,127.5,9.1
45,3.0,719.5,494.5,11.4
46,3.0,571.5,492.5,11.4
47,3.0,710.5,567.5,11.4
48,3.0,705.5,529.5,11.4
49,3.0,598.5,681.5,9.1
50,3.0,588.5,641.5,11.4
51,3.0,659.5,665.5,11.4
52,3.0,736.5,590.5,10.2
53,3.0,536.5,594.5,8.0
54,3.0,628.5,651.5,10.3
55,3.0,543.5,520.5,8.0
56,3.0,603.5,475.5,8.0
57,3.0,623.5,445.5,11.4
58,3.0,702.5,600.5,10.3
59,3.0,518.5,628.5,9.1
60,3.0,675.5,634.5,8.0
61,3.0,684.5,500.5,8.0
62,3.0,532.5,558.5,7.8
63,3.0,507.5,531.5,9.1
64,3.0,555.5,627.5,8.0
65,3.0,339.5,45.5,9.1
66,3.0,642.5,475.5,8.0
67,3.0,999.5,126.5,9.1
68,4.0,606.5,477.5,11.4
69,4.0,719.5,494.5,11.4
70,4.0,710.5,567.5,11.4
71,4.0,705.5,529.5,11.4
72,4.0,735.5,591.5,11.4
73,4.0,519.5,629.5,10.3
74,4.0,536.5,594.5,8.0
75,4.0,622.5,448.5,11.4
76,4.0,628.5,651.5,10.3
77,4.0,659.5,665.5,11.4
78,4.0,543.5,520.5,8.0
79,4.0,643.5,475.5,8.0
80,4.0,701.5,602.5,11.4
81,4.0,675.5,634.5,8.0
82,4.0,532.5,558.5,7.8
83,4.0,684.5,500.5,8.0
84,4.0,507.5,531.5,9.1
85,4.0,599.5,681.5,8.0
86,4.0,570.5,489.5,9.1
87,4.0,98.5,909.5,11.4
88,4.0,588.5,642.5,10.3
89,4.0,554.5,625.5,6.9
90,4.0,342.5,41.5,8.0
91,5.0,661.5,667.5,9.6
92,5.0,558.5,624.5,10.3
93,5.0,705.5,529.5,11.4
94,5.0,710.5,567.5,11.4
95,5.0,736.5,590.5,10.1
96,5.0,536.5,594.5,8.0
97,5.0,543.5,520.5,8.0
98,5.0,682.5,501.5,10.3
99,5.0,603.5,475.5,8.0
100,5.0,626.5,652.5,8.0
101,5.0,571.5,493.5,11.4
102,5.0,587.5,643.5,11.4
103,5.0,623.5,445.5,11.4
104,5.0,675.5,634.5,8.0
105,5.0,532.5,558.5,7.8
106,5.0,700.5,601.5,11.4
107,5.0,507.5,531.5,9.1
108,5.0,721.5,496.5,9.1
109,5.0,519.5,629.5,8.0
110,5.0,600.5,679.5,8.0
111,5.0,339.5,44.5,9.1
112,5.0,642.5,475.5,6.9
113,6.0,606.5,475.5,10.3
114,6.0,719.5,494.5,11.4
115,6.0,705.5,529.5,11.4
116,6.0,710.5,567.5,11.4
117,6.0,736.5,590.5,10.2
118,6.0,598.5,681.5,9.1
119,6.0,624.5,447.5,11.4
120,6.0,659.5,664.5,11.4
121,6.0,586.5,645.5,9.1
122,6.0,536.5,594.5,8.0
123,6.0,543.5,520.5,8.0
124,6.0,626.5,652.5,8.0
125,6.0,682.5,501.5,10.3
126,6.0,675.5,634.5,8.0
127,6.0,532.5,558.5,7.8
128,6.0,700.5,601.5,11.4
129,6.0,555.5,624.5,10.3
130,6.0,567.5,491.5,11.4
131,6.0,338.5,43.5,9.1
132,6.0,519.5,629.5,8.0
133,6.0,98.5,909.5,11.4
134,6.0,642.5,475.5,8.0
135,6.0,508.5,529.5,6.9
136,6.0,997.5,128.5,9.1
137,7.0,539.5,593.5,11.4
138,7.0,710.5,567.5,11.4
139,7.0,659.5,664.5,11.4
140,7.0,705.5,529.5,11.4
141,7.0,735.5,591.5,11.4
142,7.0,643.5,478.5,10.2
143,7.0,543.5,520.5,8.0
144,7.0,626.5,652.5,8.0
145,7.0,682.5,501.5,10.3
146,7.0,603.5,475.5,8.0
147,7.0,587.5,643.5,11.4
148,7.0,675.5,634.5,8.0
149,7.0,532.5,558.5,7.8
150,7.0,700.5,601.5,11.4
151,7.0,557.5,624.5,10.3
152,7.0,622.5,444.5,8.0
153,7.0,105.5,847.5,10.3
154,7.0,521.5,630.5,10.3
155,7.0,720.5,495.5,10.3
156,7.0,600.5,679.5,8.0
157,7.0,906.5,1033.5,11.4
158,7.0,570.5,489.5,9.1
159,7.0,508.5,529.5,6.9
160,7.0,581.5,560.5,6.9
161,8.0,558.5,624.5,10.3
162,8.0,705.5,529.5,11.4
163,8.0,710.5,567.5,11.4
164,8.0,735.5,591.5,11.4
165,8.0,572.5,489.5,11.4
166,8.0,659.5,664.5,11.4
167,8.0,536.5,594.5,8.0
168,8.0,543.5,520.5,8.0
169,8.0,603.5,475.5,8.0
170,8.0,626.5,652.5,8.0
171,8.0,623.5,445.5,11.4
172,8.0,587.5,643.5,11.4
173,8.0,675.5,634.5,8.0
174,8.0,532.5,558.5,7.8
175,8.0,700.5,601.5,11.4
176,8.0,684.5,500.5,8.0
177,8.0,601.5,678.5,11.4
178,8.0,719.5,495.5,9.1
179,8.0,519.5,629.5,8.0
180,8.0,1013.5,146.5,9.1
181,8.0,508.5,529.5,6.9
182,8.0,338.5,34.5,9.1
183,8.0,98.5,909.5,11.4
184,8.0,642.5,475.5,8.0
185,9.0,719.5,494.5,11.4
186,9.0,558.5,624.5,10.3
187,9.0,705.5,529.5,11.4
188,9.0,710.5,567.5,11.4
189,9.0,735.5,591.5,11.4
