,frame,x,y,r
0,1.0,749.5,629.5,10.3
1,1.0,156.5,844.5,9.1
2,2.0,150.5,835.5,10.3
3,2.0,748.5,632.5,6.9
4,3.0,749.5,629.5,10.3
5,4.0,748.5,632.5,6.9
6,5.0,748.5,632.5,6.9
7,6.0,748.5,632.5,6.9
8,7.0,748.5,632.5,6.9
9,8.0,132.5,875.5,6.9
10,8.0,748.5,632.5,6.9
11,9.0,747.5,630.5,11.4
12,9.0,132.5,873.5,6.6
13,10.0,748.5,632.5,6.9
14,11.0,748.5,629.5,11.4
15,12.0,140.5,891.5,11.4
16,12.0,748.5,632.5,6.9
17,13.0,748.5,632.5,6.9
18,14.0,748.5,632.5,6.9
19,15.0,749.5,632.5,7.8
20,15.0,158.5,853.5,6.9
21,16.0,749.5,632.5,8.0
22,17.0,748.5,630.5,11.4
23,17.0,140.5,896.5,10.3
24,17.0,893.5,31.5,9.1
25,18.0,748.5,629.5,11.4
26,18.0,152.5,841.5,6.9
27,19.0,152.5,909.5,11.4
28,19.0,747.5,630.5,11.4
29,19.0,149.5,838.5,8.0
30,19.0,622.5,608.5,6.9
31,20.0,748.5,630.5,11.4
32,21.0,749.5,632.5,7.8
33,22.0,749.5,632.5,7.8
34,23.0,748.5,632.5,6.9
35,24.0,748.5,632.5,6.9
36,25.0,748.5,630.5,6.9
37,26.0,749.5,631.5,8.0
38,27.0,748.5,632.5,6.9
39,28.0,748.5,632.5,6.9
40,29.0,748.5,630.5,11.4
41,29.0,149.5,838.5,8.0
42,29.0,359.5,45.5,9.1
43,30.0,748.5,632.5,6.9
44,31.0,748.5,632.5,6.9
45,32.0,747.5,630.5,11.4
46,32.0,152.5,909.5,11.4
47,32.0,625.5,612.5,6.9
48,33.0,749.5,632.5,7.8
49,34.0,749.5,632.5,7.8
50,34.0,152.5,909.5,11.4
51,35.0,152.5,909.5,11.4
52,35.0,748.5,632.5,6.9
53,35.0,132.5,875.5,6.9
54,36.0,748.5,632.5,6.9
55,37.0,749.5,632.5,7.8
56,38.0,910.5,39.5,10.3
57,38.0,748.5,632.5,6.9
58,39.0,749.5,632.5,7.8
59,39.0,155.5,846.5,6.9
60,40.0,152.5,909.5,11.4
61,40.0,748.5,632.5,6.9
62,41.0,749.5,630.5,9.1
63,42.0,747.5,634.5,8.0
64,42.0,132.5,874.5,6.9
65,43.0,749.5,630.5,9.1
66,43.0,625.5,612.5,6.9
67,44.0,133.5,874.5,6.9
68,44.0,748.5,632.5,6.9
69,45.0,749.5,632.5,7.8
70,45.0,133.5,874.5,7.8
71,46.0,748.5,629.5,10.3
72,47.0,749.5,630.5,9.1
73,48.0,152.5,909.5,11.4
74,48.0,748.5,632.5,6.9
75,49.0,1147.5,252.5,10.3
76,49.0,748.5,630.5,6.9
77,49.0,132.5,873.5,6.9
78,50.0,749.5,632.5,7.8
79,51.0,749.5,632.5,7.8
80,51.0,158.5,916.5,6.9
81,52.0,749.5,632.5,8.0
82,52.0,910.5,39.5,8.0
83,52.0,1026.5,106.5,6.9
84,53.0,749.5,629.5,10.3
85,53.0,141.5,891.5,6.9
86,54.0,912.5,42.5,11.4
87,54.0,750.5,631.5,6.9
88,54.0,132.5,876.5,8.0
89,55.0,747.5,629.5,11.4
90,55.0,357.5,45.5,11.4
91,56.0,749.5,631.5,8.0
92,57.0,749.5,631.5,8.0
93,57.0,1147.5,252.5,11.4
94,58.0,747.5,628.5,11.4
95,58.0,152.5,909.5,11.4
96,59.0,749.5,631.5,8.0
97,59.0,358.5,44.5,9.1
98,59.0,138.5,882.5,9.0
99,60.0,750.5,630.5,8.0
100,60.0,153.5,909.5,10.3
101,61.0,749.5,630.5,8.0
102,62.0,750.5,630.5,8.0
103,63.0,748.5,627.5,11.4
104,63.0,358.5,45.5,11.4
105,63.0,878.5,48.5,10.2
106,64.0,748.5,627.5,11.4
107,64.0,140.5,891.5,11.4
108,65.0,748.5,627.5,11.4
109,65.0,132.5,873.5,6.6
110,66.0,747.5,626.5,10.3
111,67.0,750.5,629.5,8.0
112,67.0,358.5,45.5,9.1
113,68.0,751.5,626.5,10.2
114,68.0,226.5,178.5,10.3
115,69.0,750.5,627.5,11.4
116,70.0,750.5,628.5,11.4
117,70.0,142.5,890.5,6.6
118,71.0,750.5,627.5,11.4
119,71.0,152.5,909.5,11.4
120,72.0,748.5,626.5,11.4
