Unnamed: 0,date,operator,bottype,stars,botNo,bots,firstpassiveDiameter[cm],secondpassiveDiameter[cm],thirdpassiveDiameter[cm],folder,path,FirstDiameterLocatingFile,SecondDiameterLocatingFile,ThirdDiameterLocatingFile,BotLocatingFile,minCircleRadius,maxCircleRadius,startingVoltage,endingVoltage,fps,cpp,start_min,end_min,arenaSize[cm],comments,backedup,motorVal,production,linkingFileName,botLocatingFileName,botLinkingFileName,miniVideoFileNamePack,locatingFileNamePack,linkingFileNamePack
,20240207,Eden,fronter,,5,1,12,18,28,D:\Eden\new_exp_test_15_11_23\7_2_24,D:\Eden\new_exp_test_15_11_23\7_2_24\C0685.MP4,D:\Eden\new_exp_test_15_11_23\7_2_24\C0685.MP4_locatedPillarFull20240313_12cm_10_frames.csv,D:\Eden\new_exp_test_15_11_23\7_2_24\C0685.MP4_locatedPillarFull20240313_18cm_10_frames.csv,D:\Eden\new_exp_test_15_11_23\7_2_24\C0685.MP4_locatedPillarFull20240313_28cm_10_frames.csv,D:\Eden\new_exp_test_15_11_23\7_2_24\C0685.MP4_locatedFull20240313_bot_Eden.csv,,,3.96,3.8,25,,0:03,10:18,,,,,,D:\Eden\new_exp_test_15_11_23\7_2_24\C0685.MP4_locatedFull20240313_bot_Eden.csv_linked.csv,,,,,
,20240207,Eden,fronter,,5,1,12,18,28,D:\Eden\new_exp_test_15_11_23\7_2_24,D:\Eden\new_exp_test_15_11_23\7_2_24\C0686.MP4,D:\Eden\new_exp_test_15_11_23\7_2_24\C0686.MP4_locatedPillarFull20240313_12cm_10_frames.csv,D:\Eden\new_exp_test_15_11_23\7_2_24\C0686.MP4_locatedPillarFull20240313_18cm_10_frames.csv,D:\Eden\new_exp_test_15_11_23\7_2_24\C0686.MP4_locatedPillarFull20240313_28cm_10_frames.csv,D:\Eden\new_exp_test_15_11_23\7_2_24\C0686.MP4_locatedFull20240313_bot_Eden.csv,,,4,3.11,25,,0:02,10:22,,,,,,D:\Eden\new_exp_test_15_11_23\7_2_24\C0686.MP4_locatedFull20240313_bot_Eden.csv_linked.csv,,,,,
,20240207,Eden,fronter,,5,1,12,18,28,D:\Eden\new_exp_test_15_11_23\7_2_24,D:\Eden\new_exp_test_15_11_23\7_2_24\C0687.MP4,D:\Eden\new_exp_test_15_11_23\7_2_24\C0687.MP4_locatedPillarFull20240313_12cm_10_frames.csv,D:\Eden\new_exp_test_15_11_23\7_2_24\C0687.MP4_locatedPillarFull20240313_18cm_10_frames.csv,D:\Eden\new_exp_test_15_11_23\7_2_24\C0687.MP4_locatedPillarFull20240313_28cm_10_frames.csv,D:\Eden\new_exp_test_15_11_23\7_2_24\C0687.MP4_locatedFull20240313_bot_Eden.csv,,,4.06,,25,,0:03,10:44,,,,,,D:\Eden\new_exp_test_15_11_23\7_2_24\C0687.MP4_locatedFull20240313_bot_Eden.csv_linked.csv,,,,,
,20240207,Eden,fronter,,6,1,12,18,28,D:\Eden\new_exp_test_15_11_23\7_2_24,D:\Eden\new_exp_test_15_11_23\7_2_24\C0691.MP4,D:\Eden\new_exp_test_15_11_23\7_2_24\C0691.MP4_locatedPillarFull20240313_12cm_10_frames.csv,D:\Eden\new_exp_test_15_11_23\7_2_24\C0691.MP4_locatedPillarFull20240313_18cm_10_frames.csv,D:\Eden\new_exp_test_15_11_23\7_2_24\C0691.MP4_locatedPillarFull20240313_28cm_10_frames.csv,D:\Eden\new_exp_test_15_11_23\7_2_24\C0691.MP4_locatedFull20240313_bot_Eden.csv,,,,,25,,0:03,10:13,,,,,,D:\Eden\new_exp_test_15_11_23\7_2_24\C0691.MP4_locatedFull20240212_bot_Eden.csv_linked.csv,,,,,
,20240207,Eden,fronter,,6,1,12,18,28,D:\Eden\new_exp_test_15_11_23\7_2_24,D:\Eden\new_exp_test_15_11_23\7_2_24\C0692.MP4,D:\Eden\new_exp_test_15_11_23\7_2_24\C0692.MP4_locatedPillarFull20240313_12cm_10_frames.csv,D:\Eden\new_exp_test_15_11_23\7_2_24\C0692.MP4_locatedPillarFull20240313_18cm_10_frames.csv,D:\Eden\new_exp_test_15_11_23\7_2_24\C0692.MP4_locatedPillarFull20240313_28cm_10_frames.csv,D:\Eden\new_exp_test_15_11_23\7_2_24\C0692.MP4_locatedFull20240313_bot_Eden.csv,,,,,25,,0:03,10:19,,,,,,D:\Eden\new_exp_test_15_11_23\7_2_24\C0692.MP4_locatedFull20240313_bot_Eden.csv_linked.csv,,,,,
,20240207,Eden,fronter,,,1,12,18,28,D:\Eden\new_exp_test_15_11_23\7_2_24,,,,,,,,,,,,,,,,,,,,,,,,
,20240415,Eden,fronter,,5,1,14,16,18,D:\Eden\new_exp_test_15_11_23\15_4_24,D:\Eden\new_exp_test_15_11_23\15_4_24\C0729.MP4,D:\Eden\new_exp_test_15_11_23\15_4_24\C0729.MP4_locatedPillarFull20240416_14cm_10_frames.csv,D:\Eden\new_exp_test_15_11_23\15_4_24\C0729.MP4_locatedPillarFull20240416_16cm_10_frames.csv,D:\Eden\new_exp_test_15_11_23\15_4_24\C0729.MP4_locatedPillarFull20240416_18cm_10_frames.csv,D:\Eden\new_exp_test_15_11_23\15_4_24\C0729.MP4_locatedFull20240220_bot_Eden_test.csv,,,,,,,0:03,13:42,,,,,,D:\Eden\new_exp_test_15_11_23\15_4_24\C0729.MP4_locatedFull20240220_bot_Eden_test.csv_linked.csv,,,,,
,20240415,Eden,fronter,,5,1,14,16,18,D:\Eden\new_exp_test_15_11_23\15_4_24,D:\Eden\new_exp_test_15_11_23\15_4_24\C0730.MP4,D:\Eden\new_exp_test_15_11_23\15_4_24\C0730.MP4_locatedPillarFull20240416_14cm_10_frames.csv,D:\Eden\new_exp_test_15_11_23\15_4_24\C0730.MP4_locatedPillarFull20240416_16cm_10_frames.csv,D:\Eden\new_exp_test_15_11_23\15_4_24\C0730.MP4_locatedPillarFull20240416_18cm_10_frames.csv,D:\Eden\new_exp_test_15_11_23\15_4_24\C0730.MP4_locatedFull20240416_bot_Eden.csv,,,,,,,0:03,11:36,,,,,,D:\Eden\new_exp_test_15_11_23\15_4_24\C0730.MP4_locatedFull20240416_bot_Eden.csv_linked.csv,,,,,
,20240415,Eden,fronter,,5,1,14,16,18,D:\Eden\new_exp_test_15_11_23\15_4_24,D:\Eden\new_exp_test_15_11_23\15_4_24\C0731.MP4,D:\Eden\new_exp_test_15_11_23\15_4_24\C0731.MP4_locatedPillarFull20240416_14cm_10_frames.csv,D:\Eden\new_exp_test_15_11_23\15_4_24\C0731.MP4_locatedPillarFull20240416_16cm_10_frames.csv,D:\Eden\new_exp_test_15_11_23\15_4_24\C0731.MP4_locatedPillarFull20240416_18cm_10_frames.csv,D:\Eden\new_exp_test_15_11_23\15_4_24\C0731.MP4_locatedFull20240416_bot_Eden.csv,,,,,,,0:03,14:16,,,,,,D:\Eden\new_exp_test_15_11_23\15_4_24\C0731.MP4_locatedFull20240416_bot_Eden.csv_linked.csv,,,,,
,20240415,Eden,fronter,,9,1,14,16,18,D:\Eden\new_exp_test_15_11_23\15_4_24,D:\Eden\new_exp_test_15_11_23\15_4_24\C0732.MP4,D:\Eden\new_exp_test_15_11_23\15_4_24\C0732.MP4_locatedPillarFull20240416_14cm_10_frames.csv,D:\Eden\new_exp_test_15_11_23\15_4_24\C0732.MP4_locatedPillarFull20240416_16cm_10_frames.csv,D:\Eden\new_exp_test_15_11_23\15_4_24\C0732.MP4_locatedPillarFull20240416_18cm_10_frames.csv,D:\Eden\new_exp_test_15_11_23\15_4_24\C0732.MP4_locatedFull20240416_bot_Eden.csv,,,,,,,0:07,11:25,,,,,,D:\Eden\new_exp_test_15_11_23\15_4_24\C0732.MP4_locatedFull20240416_bot_Eden.csv_linked.csv,,,,,
,20240415,Eden,fronter,,9,1,14,16,18,D:\Eden\new_exp_test_15_11_23\15_4_24,D:\Eden\new_exp_test_15_11_23\15_4_24\C0734.MP4,D:\Eden\new_exp_test_15_11_23\15_4_24\C0734.MP4_locatedPillarFull20240416_14cm_10_frames.csv,D:\Eden\new_exp_test_15_11_23\15_4_24\C0734.MP4_locatedPillarFull20240416_16cm_10_frames.csv,D:\Eden\new_exp_test_15_11_23\15_4_24\C0734.MP4_locatedPillarFull20240416_18cm_10_frames.csv,D:\Eden\new_exp_test_15_11_23\15_4_24\C0734.MP4_locatedFull20240416_bot_Eden.csv,,,,,,,0:03,10:19,,,,,,D:\Eden\new_exp_test_15_11_23\15_4_24\C0734.MP4_locatedFull20240416_bot_Eden.csv_linked.csv,,,,,
,20240415,Eden,fronter,,9,1,14,16,18,D:\Eden\new_exp_test_15_11_23\15_4_24,D:\Eden\new_exp_test_15_11_23\15_4_24\C0735.MP4,D:\Eden\new_exp_test_15_11_23\15_4_24\C0735.MP4_locatedPillarFull20240416_14cm_10_frames.csv,D:\Eden\new_exp_test_15_11_23\15_4_24\C0735.MP4_locatedPillarFull20240416_16cm_10_frames.csv,D:\Eden\new_exp_test_15_11_23\15_4_24\C0735.MP4_locatedPillarFull20240416_18cm_10_frames.csv,D:\Eden\new_exp_test_15_11_23\15_4_24\C0735.MP4_locatedFull20240416_bot_Eden.csv,,,,,,,0:04,11:14,,,,,,D:\Eden\new_exp_test_15_11_23\15_4_24\C0735.MP4_locatedFull20240416_bot_Eden.csv_linked.csv,,,,,
,20240415,Eden,fronter,,11,1,14,16,18,D:\Eden\new_exp_test_15_11_23\15_4_24,D:\Eden\new_exp_test_15_11_23\15_4_24\C0737.MP4,D:\Eden\new_exp_test_15_11_23\15_4_24\C0737.MP4_locatedPillarFull20240416_14cm_10_frames.csv,D:\Eden\new_exp_test_15_11_23\15_4_24\C0737.MP4_locatedPillarFull20240416_16cm_10_frames.csv,D:\Eden\new_exp_test_15_11_23\15_4_24\C0737.MP4_locatedPillarFull20240416_18cm_10_frames.csv,D:\Eden\new_exp_test_15_11_23\15_4_24\C0737.MP4_locatedFull20240416_bot_Eden.csv,,,,,,,0:03,3:54,,,,,,D:\Eden\new_exp_test_15_11_23\15_4_24\C0737.MP4_locatedFull20240416_bot_Eden.csv_linked.csv,,,,,
,20240415,Eden,fronter,,11,1,14,16,18,D:\Eden\new_exp_test_15_11_23\15_4_24,D:\Eden\new_exp_test_15_11_23\15_4_24\C0738.MP4,D:\Eden\new_exp_test_15_11_23\15_4_24\C0738.MP4_locatedPillarFull20240416_14cm_10_frames.csv,D:\Eden\new_exp_test_15_11_23\15_4_24\C0738.MP4_locatedPillarFull20240416_16cm_10_frames.csv,D:\Eden\new_exp_test_15_11_23\15_4_24\C0738.MP4_locatedPillarFull20240416_18cm_10_frames.csv,D:\Eden\new_exp_test_15_11_23\15_4_24\C0738.MP4_locatedFull20240416_bot_Eden.csv,,,,,,,0:02,12:15,,,,,,D:\Eden\new_exp_test_15_11_23\15_4_24\C0738.MP4_locatedFull20240416_bot_Eden.csv_linked.csv,,,,,
,20240415,Eden,aligner,,7,1,14,16,18,D:\Eden\new_exp_test_15_11_23\15_4_24,D:\Eden\new_exp_test_15_11_23\15_4_24\C0740.MP4,D:\Eden\new_exp_test_15_11_23\15_4_24\C0740.MP4_locatedPillarFull20240416_14cm_10_frames.csv,D:\Eden\new_exp_test_15_11_23\15_4_24\C0740.MP4_locatedPillarFull20240416_16cm_10_frames.csv,D:\Eden\new_exp_test_15_11_23\15_4_24\C0740.MP4_locatedPillarFull20240416_18cm_10_frames.csv,D:\Eden\new_exp_test_15_11_23\15_4_24\C0740.MP4_locatedFull20240416_bot_Eden.csv,,,,,,,0:04,11:13,,,,,,D:\Eden\new_exp_test_15_11_23\15_4_24\C0740.MP4_locatedFull20240416_bot_Eden.csv_linked.csv,,,,,
,20240415,Eden,aligner,,7,1,14,16,18,D:\Eden\new_exp_test_15_11_23\15_4_24,D:\Eden\new_exp_test_15_11_23\15_4_24\C0741.MP4,D:\Eden\new_exp_test_15_11_23\15_4_24\C0741.MP4_locatedPillarFull20240416_14cm_10_frames.csv,D:\Eden\new_exp_test_15_11_23\15_4_24\C0741.MP4_locatedPillarFull20240416_16cm_10_frames.csv,D:\Eden\new_exp_test_15_11_23\15_4_24\C0741.MP4_locatedPillarFull20240416_18cm_10_frames.csv,D:\Eden\new_exp_test_15_11_23\15_4_24\C0741.MP4_locatedFull20240416_bot_Eden.csv,,,,,,,0:04,10:28,,,,,,D:\Eden\new_exp_test_15_11_23\15_4_24\C0741.MP4_locatedFull20240416_bot_Eden.csv_linked.csv,,,,,
,20240415,Eden,aligner,,7,1,14,16,18,D:\Eden\new_exp_test_15_11_23\15_4_24,D:\Eden\new_exp_test_15_11_23\15_4_24\C0743.MP4,D:\Eden\new_exp_test_15_11_23\15_4_24\C0743.MP4_locatedPillarFull20240416_14cm_10_frames.csv,D:\Eden\new_exp_test_15_11_23\15_4_24\C0743.MP4_locatedPillarFull20240416_16cm_10_frames.csv,D:\Eden\new_exp_test_15_11_23\15_4_24\C0743.MP4_locatedPillarFull20240416_18cm_10_frames.csv,D:\Eden\new_exp_test_15_11_23\15_4_24\C0743.MP4_locatedFull20240416_bot_Eden.csv,,,,,,,0:05,10:18,,,,,,D:\Eden\new_exp_test_15_11_23\15_4_24\C0743.MP4_locatedFull20240416_bot_Eden.csv_linked.csv,,,,,
,20240416,Eden,aligner,,8,1,14,16,18,D:\Eden\new_exp_test_15_11_23\16_4_24\14_16_18,D:\Eden\new_exp_test_15_11_23\16_4_24\14_16_18\C0747.MP4,D:\Eden\new_exp_test_15_11_23\16_4_24\14_16_18\C0747.MP4_locatedPillarFull20240501_14cm_10_frames.csv,D:\Eden\new_exp_test_15_11_23\16_4_24\14_16_18\C0747.MP4_locatedPillarFull20240501_16cm_10_frames.csv,D:\Eden\new_exp_test_15_11_23\16_4_24\14_16_18\C0747.MP4_locatedPillarFull20240501_18cm_10_frames.csv,D:\Eden\new_exp_test_15_11_23\16_4_24\14_16_18\C0747.MP4_locatedFull20240501_bot_Eden.csv,,,,,,,0:02,10:24,,,,,,D:\Eden\new_exp_test_15_11_23\16_4_24\14_16_18\C0747.MP4_locatedFull20240501_bot_Eden.csv_linked.csv,,,,,
,20240416,Eden,aligner,,8,1,14,16,18,D:\Eden\new_exp_test_15_11_23\16_4_24\14_16_18,D:\Eden\new_exp_test_15_11_23\16_4_24\14_16_18\C0748.MP4,D:\Eden\new_exp_test_15_11_23\16_4_24\14_16_18\C0748.MP4_locatedPillarFull20240501_14cm_10_frames.csv,D:\Eden\new_exp_test_15_11_23\16_4_24\14_16_18\C0748.MP4_locatedPillarFull20240501_16cm_10_frames.csv,D:\Eden\new_exp_test_15_11_23\16_4_24\14_16_18\C0748.MP4_locatedPillarFull20240501_18cm_10_frames.csv,D:\Eden\new_exp_test_15_11_23\16_4_24\14_16_18\C0748.MP4_locatedFull20240501_bot_Eden.csv,,,,,,,0:03,11:57,,,,,,D:\Eden\new_exp_test_15_11_23\16_4_24\14_16_18\C0748.MP4_locatedFull20240501_bot_Eden.csv_linked.csv,,,,,
,20240416,Eden,aligner,,8,1,14,16,18,D:\Eden\new_exp_test_15_11_23\16_4_24\14_16_18,D:\Eden\new_exp_test_15_11_23\16_4_24\14_16_18\C0749.MP4,D:\Eden\new_exp_test_15_11_23\16_4_24\14_16_18\C0749.MP4_locatedPillarFull20240501_14cm_10_frames.csv,D:\Eden\new_exp_test_15_11_23\16_4_24\14_16_18\C0749.MP4_locatedPillarFull20240501_16cm_10_frames.csv,D:\Eden\new_exp_test_15_11_23\16_4_24\14_16_18\C0749.MP4_locatedPillarFull20240501_18cm_10_frames.csv,D:\Eden\new_exp_test_15_11_23\16_4_24\14_16_18\C0749.MP4_locatedFull20240501_bot_Eden.csv,,,,,,,0:05,11:28,,,,,,D:\Eden\new_exp_test_15_11_23\16_4_24\14_16_18\C0749.MP4_locatedFull20240501_bot_Eden.csv_linked.csv,,,,,
,20240416,Eden,aligner,,4,1,14,16,18,D:\Eden\new_exp_test_15_11_23\16_4_24\14_16_18,D:\Eden\new_exp_test_15_11_23\16_4_24\14_16_18\C0750.MP4,D:\Eden\new_exp_test_15_11_23\16_4_24\14_16_18\C0750.MP4_locatedPillarFull20240501_14cm_10_frames.csv,D:\Eden\new_exp_test_15_11_23\16_4_24\14_16_18\C0750.MP4_locatedPillarFull20240501_16cm_10_frames.csv,D:\Eden\new_exp_test_15_11_23\16_4_24\14_16_18\C0750.MP4_locatedPillarFull20240501_18cm_10_frames.csv,D:\Eden\new_exp_test_15_11_23\16_4_24\14_16_18\C0750.MP4_locatedFull20240501_bot_Eden.csv,,,,,,,0:03,10:19,,,,,,D:\Eden\new_exp_test_15_11_23\16_4_24\14_16_18\C0750.MP4_locatedFull20240501_bot_Eden.csv_linked.csv,,,,,
,20240416,Eden,aligner,,4,1,14,16,18,D:\Eden\new_exp_test_15_11_23\16_4_24\14_16_18,D:\Eden\new_exp_test_15_11_23\16_4_24\14_16_18\C0751.MP4,D:\Eden\new_exp_test_15_11_23\16_4_24\14_16_18\C0751.MP4_locatedPillarFull20240501_14cm_10_frames.csv,D:\Eden\new_exp_test_15_11_23\16_4_24\14_16_18\C0751.MP4_locatedPillarFull20240501_16cm_10_frames.csv,D:\Eden\new_exp_test_15_11_23\16_4_24\14_16_18\C0751.MP4_locatedPillarFull20240501_18cm_10_frames.csv,D:\Eden\new_exp_test_15_11_23\16_4_24\14_16_18\C0751.MP4_locatedFull20240501_bot_Eden.csv,,,,,,,0:03,13:06,,,,,,D:\Eden\new_exp_test_15_11_23\16_4_24\14_16_18\C0751.MP4_locatedFull20240501_bot_Eden.csv_linked.csv,,,,,
,20240416,Eden,aligner,,4,1,14,16,18,D:\Eden\new_exp_test_15_11_23\16_4_24\14_16_18,D:\Eden\new_exp_test_15_11_23\16_4_24\14_16_18\C0752.MP4,D:\Eden\new_exp_test_15_11_23\16_4_24\14_16_18\C0752.MP4_locatedPillarFull20240501_14cm_10_frames.csv,D:\Eden\new_exp_test_15_11_23\16_4_24\14_16_18\C0752.MP4_locatedPillarFull20240501_16cm_10_frames.csv,D:\Eden\new_exp_test_15_11_23\16_4_24\14_16_18\C0752.MP4_locatedPillarFull20240501_18cm_10_frames.csv,D:\Eden\new_exp_test_15_11_23\16_4_24\14_16_18\C0752.MP4_locatedFull20240501_bot_Eden.csv,,,,,,,0:03,10:32,,,,,,D:\Eden\new_exp_test_15_11_23\16_4_24\14_16_18\C0752.MP4_locatedFull20240501_bot_Eden.csv_linked.csv,,,,,
,20240416,Eden,fronter,,5,1,10,12,14,D:\Eden\new_exp_test_15_11_23\16_4_24\10_12_14,D:\Eden\new_exp_test_15_11_23\16_4_24\10_12_14\C0753.MP4,D:\Eden\new_exp_test_15_11_23\16_4_24\10_12_14\C0753.MP4_locatedPillarFull20240501_10cm_10_frames.csv,D:\Eden\new_exp_test_15_11_23\16_4_24\10_12_14\C0753.MP4_locatedPillarFull20240501_12cm_10_frames.csv,D:\Eden\new_exp_test_15_11_23\16_4_24\10_12_14\C0753.MP4_locatedPillarFull20240501_14cm_10_frames.csv,D:\Eden\new_exp_test_15_11_23\16_4_24\10_12_14\C0753.MP4_locatedFull20240501_bot_Eden.csv,,,,,,,0:02,16:56,,,,,,D:\Eden\new_exp_test_15_11_23\16_4_24\10_12_14\C0753.MP4_locatedFull20240501_bot_Eden.csv_linked.csv,,,,,
,20240416,Eden,fronter,,5,1,10,12,14,D:\Eden\new_exp_test_15_11_23\16_4_24\10_12_14,D:\Eden\new_exp_test_15_11_23\16_4_24\10_12_14\C0754.MP4,D:\Eden\new_exp_test_15_11_23\16_4_24\10_12_14\C0754.MP4_locatedPillarFull20240501_10cm_10_frames.csv,D:\Eden\new_exp_test_15_11_23\16_4_24\10_12_14\C0754.MP4_locatedPillarFull20240501_12cm_10_frames.csv,D:\Eden\new_exp_test_15_11_23\16_4_24\10_12_14\C0754.MP4_locatedPillarFull20240501_14cm_10_frames.csv,D:\Eden\new_exp_test_15_11_23\16_4_24\10_12_14\C0754.MP4_locatedFull20240501_bot_Eden.csv,,,,,,,0:03,13:07,,,,,,D:\Eden\new_exp_test_15_11_23\16_4_24\10_12_14\C0754.MP4_locatedFull20240501_bot_Eden.csv_linked.csv,,,,,
,20240416,Eden,fronter,,5,1,10,12,14,D:\Eden\new_exp_test_15_11_23\16_4_24\10_12_14,D:\Eden\new_exp_test_15_11_23\16_4_24\10_12_14\C0755.MP4,D:\Eden\new_exp_test_15_11_23\16_4_24\10_12_14\C0755.MP4_locatedPillarFull20240501_10cm_10_frames.csv,D:\Eden\new_exp_test_15_11_23\16_4_24\10_12_14\C0755.MP4_locatedPillarFull20240501_12cm_10_frames.csv,D:\Eden\new_exp_test_15_11_23\16_4_24\10_12_14\C0755.MP4_locatedPillarFull20240501_14cm_10_frames.csv,D:\Eden\new_exp_test_15_11_23\16_4_24\10_12_14\C0755.MP4_locatedFull20240501_bot_Eden.csv,,,,,,,0:03,13:54,,,,,,D:\Eden\new_exp_test_15_11_23\16_4_24\10_12_14\C0755.MP4_locatedFull20240501_bot_Eden.csv_linked.csv,,,,,
,20240416,Eden,fronter,,9,1,10,12,14,D:\Eden\new_exp_test_15_11_23\16_4_24\10_12_14,D:\Eden\new_exp_test_15_11_23\16_4_24\10_12_14\C0756.MP4,D:\Eden\new_exp_test_15_11_23\16_4_24\10_12_14\C0756.MP4_locatedPillarFull20240501_10cm_10_frames.csv,D:\Eden\new_exp_test_15_11_23\16_4_24\10_12_14\C0756.MP4_locatedPillarFull20240501_12cm_10_frames.csv,D:\Eden\new_exp_test_15_11_23\16_4_24\10_12_14\C0756.MP4_locatedPillarFull20240501_14cm_10_frames.csv,D:\Eden\new_exp_test_15_11_23\16_4_24\10_12_14\C0756.MP4_locatedFull20240501_bot_Eden.csv,,,,,,,0:03,4:20,,,,,,D:\Eden\new_exp_test_15_11_23\16_4_24\10_12_14\C0756.MP4_locatedFull20240501_bot_Eden.csv_linked.csv,,,,,
,20240416,Eden,fronter,,11,1,10,12,14,D:\Eden\new_exp_test_15_11_23\16_4_24\10_12_14,D:\Eden\new_exp_test_15_11_23\16_4_24\10_12_14\C0759.MP4,D:\Eden\new_exp_test_15_11_23\16_4_24\10_12_14\C0759.MP4_locatedPillarFull20240501_10cm_10_frames.csv,D:\Eden\new_exp_test_15_11_23\16_4_24\10_12_14\C0759.MP4_locatedPillarFull20240501_12cm_10_frames.csv,D:\Eden\new_exp_test_15_11_23\16_4_24\10_12_14\C0759.MP4_locatedPillarFull20240501_14cm_10_frames.csv,D:\Eden\new_exp_test_15_11_23\16_4_24\10_12_14\C0759.MP4_locatedFull20240501_bot_Eden.csv,,,,,,,0:03,10:29,,,,,,D:\Eden\new_exp_test_15_11_23\16_4_24\10_12_14\C0759.MP4_locatedFull20240501_bot_Eden.csv_linked.csv,,,,,
,20240416,Eden,fronter,,11,1,10,12,14,D:\Eden\new_exp_test_15_11_23\16_4_24\10_12_14,D:\Eden\new_exp_test_15_11_23\16_4_24\10_12_14\C0760.MP4,D:\Eden\new_exp_test_15_11_23\16_4_24\10_12_14\C0760.MP4_locatedPillarFull20240501_10cm_10_frames.csv,D:\Eden\new_exp_test_15_11_23\16_4_24\10_12_14\C0760.MP4_locatedPillarFull20240501_12cm_10_frames.csv,D:\Eden\new_exp_test_15_11_23\16_4_24\10_12_14\C0760.MP4_locatedPillarFull20240501_14cm_10_frames.csv,D:\Eden\new_exp_test_15_11_23\16_4_24\10_12_14\C0760.MP4_locatedFull20240501_bot_Eden.csv,,,,,,,0:03,10:17,,,,,,D:\Eden\new_exp_test_15_11_23\16_4_24\10_12_14\C0760.MP4_locatedFull20240501_bot_Eden.csv_linked.csv,,,,,
,20240416,Eden,fronter,,11,1,10,12,14,D:\Eden\new_exp_test_15_11_23\16_4_24\10_12_14,D:\Eden\new_exp_test_15_11_23\16_4_24\10_12_14\C0761.MP4,D:\Eden\new_exp_test_15_11_23\16_4_24\10_12_14\C0761.MP4_locatedPillarFull20240501_10cm_10_frames.csv,D:\Eden\new_exp_test_15_11_23\16_4_24\10_12_14\C0761.MP4_locatedPillarFull20240501_12cm_10_frames.csv,D:\Eden\new_exp_test_15_11_23\16_4_24\10_12_14\C0761.MP4_locatedPillarFull20240501_14cm_10_frames.csv,D:\Eden\new_exp_test_15_11_23\16_4_24\10_12_14\C0761.MP4_locatedFull20240501_bot_Eden.csv,,,,,,,0:03,10:12,,,,,,D:\Eden\new_exp_test_15_11_23\16_4_24\10_12_14\C0761.MP4_locatedFull20240501_bot_Eden.csv_linked.csv,,,,,
,20240603,Eden,fronter,,5,1,12,12,24,D:\Eden\new_exp_test_15_11_23\3_6_24,D:\Eden\new_exp_test_15_11_23\3_6_24\C0853.MP4,D:\Eden\new_exp_test_15_11_23\3_6_24\C0853.MP4_locatedPillarFull20240605_12cm_10_frames_1.csv,D:\Eden\new_exp_test_15_11_23\3_6_24\C0853.MP4_locatedPillarFull20240605_12cm_10_frames_2.csv,D:\Eden\new_exp_test_15_11_23\3_6_24\C0853.MP4_locatedPillarFull20240605_24cm_10_frames.csv,D:\Eden\new_exp_test_15_11_23\3_6_24\C0853.MP4_locatedFull20240602_bot_Eden_test.csv,,,,,,,,,,,,,,,,,,,
,20240603,Eden,fronter,,5,1,12,12,24,D:\Eden\new_exp_test_15_11_23\3_6_24,D:\Eden\new_exp_test_15_11_23\3_6_24\C0854.MP4,D:\Eden\new_exp_test_15_11_23\3_6_24\C0854.MP4_locatedPillarFull20240605_12cm_10_frames_1.csv,D:\Eden\new_exp_test_15_11_23\3_6_24\C0854.MP4_locatedPillarFull20240605_12cm_10_frames_2.csv,D:\Eden\new_exp_test_15_11_23\3_6_24\C0854.MP4_locatedPillarFull20240605_24cm_10_frames.csv,D:\Eden\new_exp_test_15_11_23\3_6_24\C0854.MP4_locatedFull20240604_bot_Eden.csv,,,,,,,,,,,,,,D:\Eden\new_exp_test_15_11_23\3_6_24\C0854.MP4_locatedFull20240604_bot_Eden.csv_linked.csv,,,,,
,20240603,Eden,fronter,,5,1,12,12,24,D:\Eden\new_exp_test_15_11_23\3_6_24,D:\Eden\new_exp_test_15_11_23\3_6_24\C0855.MP4,D:\Eden\new_exp_test_15_11_23\3_6_24\C0855.MP4_locatedPillarFull20240605_12cm_10_frames_1.csv,D:\Eden\new_exp_test_15_11_23\3_6_24\C0855.MP4_locatedPillarFull20240605_12cm_10_frames_2.csv,D:\Eden\new_exp_test_15_11_23\3_6_24\C0855.MP4_locatedPillarFull20240605_24cm_10_frames.csv,D:\Eden\new_exp_test_15_11_23\3_6_24\C0855.MP4_locatedFull20240604_bot_Eden.csv,,,,,,,,,,,,,,D:\Eden\new_exp_test_15_11_23\3_6_24\C0855.MP4_locatedFull20240604_bot_Eden.csv_linked.csv,,,,,
,20240603,Eden,fronter,,5,1,12,12,24,D:\Eden\new_exp_test_15_11_23\3_6_24,D:\Eden\new_exp_test_15_11_23\3_6_24\C0856.MP4,D:\Eden\new_exp_test_15_11_23\3_6_24\C0856.MP4_locatedPillarFull20240605_12cm_10_frames_1.csv,D:\Eden\new_exp_test_15_11_23\3_6_24\C0856.MP4_locatedPillarFull20240605_12cm_10_frames_2.csv,D:\Eden\new_exp_test_15_11_23\3_6_24\C0856.MP4_locatedPillarFull20240605_24cm_10_frames.csv,D:\Eden\new_exp_test_15_11_23\3_6_24\C0856.MP4_locatedFull20240604_bot_Eden.csv,,,,,,,,,,,,,,D:\Eden\new_exp_test_15_11_23\3_6_24\C0856.MP4_locatedFull20240604_bot_Eden.csv_linked.csv,,,,,
