,t,fronters_count,fit
0,1.96,,7.949758278825431
1,2.0,,7.945296309713012
2,2.04,,7.940747031431156
3,2.08,,7.936110612026592
4,2.12,,7.931387222691731
5,2.16,,7.926577037754127
6,2.2,,7.921680234665766
7,2.24,,7.916696993992147
8,2.28,,7.911627499401188
9,2.32,,7.906471937651949
10,2.36,,7.901230498583159
11,2.4,,7.895903375101568
12,2.44,,7.890490763170121
13,2.48,,7.884992861795935
14,2.52,,7.879409873018117
15,2.56,,7.87374200189538
16,2.6,,7.867989456493495
17,2.64,,7.8621524478725675
18,2.68,,7.856231190074128
19,2.72,,7.85022590010805
20,2.76,,7.844136797939306
21,2.8,,7.837964106474528
22,2.84,,7.831708051548423
23,2.88,,7.825368861909997
24,2.92,,7.818946769208614
25,2.96,,7.812442007979898
26,3.0,,7.805854815631463
27,3.04,,7.799185432428461
28,3.08,,7.792434101478992
29,3.12,,7.785601068719332
30,3.16,,7.7786865828990095
31,3.2,,7.771690895565714
32,3.24,,7.7646142610500455
33,3.28,,7.757456936450115
34,3.32,,7.750219181615979
35,3.36,,7.7429012591339195
36,3.4,,7.735503434310573
37,3.44,,7.728025975156905
38,3.48,,7.720469152372038
39,3.52,,7.712833239326914
40,3.56,,7.705118512047832
41,3.6,,7.697325249199817
42,3.64,,7.689453732069854
43,3.68,,7.681504244549972
44,3.72,,7.6734770731201944
45,3.76,,7.665372506831337
46,3.8,,7.65719083728767
47,3.84,,7.648932358629441
48,3.88,,7.640597367515264
49,3.92,20.45,7.632186163104363
50,3.96,20.46,7.623699047038697
51,4.0,20.465,7.615136323424938
52,4.04,20.47,7.606498298816321
53,4.08,20.485,7.597785282194373
54,4.12,20.49,7.588997584950496
55,4.16,20.5,7.580135520867444
56,4.2,20.515,7.571199406100662
57,4.24,20.525,7.562189559159501
58,4.28,20.53,7.553106300888317
59,4.32,20.54,7.543949954447447
60,4.36,20.545,7.534720845294061
61,4.4,20.555,7.525419301162911
62,4.44,20.565,7.516045652046941
63,4.48,20.575,7.506600230177812
64,4.52,20.585,7.497083370006283
65,4.56,20.595,7.487495408182511
66,4.6,20.605,7.477836683536216
67,4.64,20.615,7.468107537056758
68,4.68,20.62,7.458308311873097
69,4.72,20.625,7.448439353233653
70,4.76,20.63,7.438501008486057
71,4.8,20.635,7.428493627056813
72,4.84,20.65,7.418417560430846
73,4.88,20.665,7.408273162130971
74,4.92,20.68,7.398060787697235
75,4.96,20.685,7.387780794666206
76,5.0,20.7,7.3774335425501345
77,5.04,20.71,7.367019392816038
78,5.08,20.725,7.356538708864701
79,5.12,20.74,7.345991856009576
80,5.16,20.755,7.335379201455604
81,5.2,20.77,7.324701114277959
82,5.24,20.775,7.313957965400691
83,5.28,20.78,7.303150127575313
84,5.32,20.785,7.292277975359276
85,5.36,20.78,7.28134188509441
86,5.4,20.78,7.270342234885245
87,5.44,20.78,7.259279404577292
88,5.48,20.78,7.248153775735235
89,5.52,20.775,7.236965731621053
90,5.56,20.775,7.225715657172081
91,5.6,20.775,7.214403938979004
92,5.64,20.785,7.203030965263773
93,5.68,20.78,7.191597125857475
94,5.72,20.76,7.1801028121781325
95,5.76,20.755,7.168548417208434
96,5.8,20.745,7.156934335473437
97,5.84,20.73,7.145260963018176
98,5.88,20.715,7.133528697385243
99,5.92,20.7,7.121737937592306
100,5.96,20.69,7.109889084109579
101,6.0,20.68,7.097982538837234
102,6.04,20.665,7.086018705082791
103,6.08,20.65,7.073997987538423
104,6.12,20.625,7.061920792258249
105,6.16,20.61,7.04978752663558
106,6.2,20.59,7.037598599380111
107,6.24,20.575,7.025354420495084
108,6.28,20.57,7.0130554012544195
109,6.32,20.55,7.000701954179803
110,6.36,20.535,6.98829449301774
111,6.4,20.515,6.975833432716586
112,6.44,20.5,6.96331918940354
113,6.48,20.485,6.950752180361617
114,6.52,20.47,6.938132824006589
115,6.56,20.455,6.925461539863898
116,6.6,20.43,6.912738748545561
117,6.64,20.415,6.89996487172704
118,6.68,20.405,6.887140332124096
119,6.72,20.4,6.874265553469634
120,6.76,20.395,6.861340960490521
121,6.8,20.39,6.8483669788844015
122,6.84,20.365,6.83534403529649
123,6.88,20.35,6.82227255729636
124,6.92,20.34,6.809152973354728
125,6.96,20.34,6.795985712820217
126,7.0,20.325,6.78277120589614
127,7.04,20.31,6.769509883617243
128,7.08,20.295,6.75620217782649
129,7.12,20.28,6.74284852115181
130,7.16,20.265,6.729449346982877
131,7.2,20.255,6.716005089447865
132,7.24,20.245,6.702516183390232
133,7.28,20.245,6.688983064345502
134,7.32,20.235,6.6754061685180535
135,7.36,20.23,6.661785932757921
136,7.4,20.215,6.648122794537608
137,7.44,20.205,6.634417191928922
138,7.48,20.19,6.62066956357981
