frame,frame,x,y,r,particle
1,1,623.5,557.5,30.2,0
2,2,623.5,557.5,30.2,0
3,3,624.5,556.5,29.1,0
4,4,623.5,557.5,30.2,0
5,5,626.5,556.5,30.2,0
6,6,625.5,556.5,30.2,0
7,7,624.5,557.5,30.2,0
8,8,626.5,556.5,30.2,0
9,9,628.5,557.5,28.0,0
10,10,628.5,558.5,28.0,0
11,11,624.5,557.5,30.2,0
12,12,624.5,557.5,30.2,0
13,13,624.5,557.5,30.2,0
14,14,625.5,557.5,30.2,0
15,15,624.5,556.5,29.0,0
16,16,628.5,557.5,28.0,0
17,17,625.5,556.5,30.2,0
18,18,626.5,556.5,30.2,0
19,19,628.5,557.5,28.0,0
20,20,624.5,557.5,30.2,0
21,21,625.5,557.5,30.2,0
22,22,623.5,557.5,30.2,0
23,23,625.5,556.5,30.2,0
24,24,624.5,557.5,30.2,0
25,25,624.5,557.5,30.2,0
26,26,626.5,556.5,30.2,0
27,27,625.5,556.5,30.2,0
28,28,624.5,557.5,30.2,0
29,29,627.5,556.5,30.2,0
30,30,628.5,558.5,28.0,0
31,31,624.5,557.5,30.2,0
32,32,624.5,556.5,29.1,0
33,33,626.5,556.5,30.2,0
34,34,624.5,557.5,30.2,0
35,35,623.5,557.5,30.2,0
36,36,626.5,556.5,30.2,0
37,37,623.5,557.5,30.2,0
38,38,622.5,559.5,28.0,0
39,39,625.5,556.5,30.2,0
40,40,624.5,556.5,31.3,0
41,41,624.5,557.5,30.2,0
42,42,624.5,557.5,30.2,0
43,43,626.5,556.5,30.2,0
44,44,624.5,558.5,30.2,0
45,45,623.5,557.5,30.2,0
46,46,628.5,558.5,28.0,0
47,47,625.5,557.5,30.2,0
48,48,623.5,557.5,30.2,0
49,49,624.5,556.5,31.3,0
50,50,624.5,557.5,30.2,0
51,51,625.5,556.5,30.2,0
52,52,624.5,556.5,29.1,0
53,53,626.5,556.5,30.2,0
54,54,624.5,558.5,30.2,0
55,55,624.5,556.5,31.3,0
56,56,624.5,557.5,30.2,0
57,57,626.5,556.5,30.2,0
58,58,623.5,557.5,30.2,0
59,59,625.5,556.5,30.2,0
60,60,623.5,557.5,30.2,0
61,61,625.5,556.5,30.2,0
62,62,625.5,557.5,30.2,0
63,63,626.5,556.5,30.2,0
64,64,625.5,556.5,30.2,0
65,65,625.5,557.5,30.2,0
66,66,627.5,557.5,29.1,0
67,67,625.5,556.5,30.2,0
68,68,628.5,558.5,28.0,0
69,69,623.5,557.5,30.2,0
70,70,625.5,556.5,30.2,0
71,71,623.5,557.5,30.2,0
72,72,623.5,557.5,30.2,0
73,73,624.5,557.5,30.2,0
74,74,626.5,557.5,30.2,0
75,75,625.5,556.5,30.2,0
76,76,625.5,557.5,30.2,0
77,77,625.5,556.5,30.2,0
78,78,625.5,557.5,30.2,0
79,79,625.5,556.5,30.2,0
80,80,625.5,556.5,30.2,0
81,81,623.5,557.5,30.2,0
82,82,622.5,559.5,28.0,0
83,83,622.5,559.5,28.0,0
84,84,623.5,557.5,30.2,0
85,85,624.5,557.5,30.2,0
86,86,628.5,558.5,28.0,0
87,87,623.5,557.5,30.2,0
88,88,625.5,557.5,30.2,0
89,89,624.5,558.5,30.2,0
90,90,624.5,556.5,29.1,0
91,91,625.5,556.5,30.2,0
92,92,623.5,557.5,30.2,0
93,93,626.5,556.5,30.2,0
94,94,625.5,557.5,30.2,0
95,95,625.5,556.5,30.2,0
96,96,623.5,557.5,30.2,0
97,97,624.5,557.5,30.2,0
98,98,625.5,556.5,30.2,0
99,99,624.5,556.5,29.1,0
100,100,625.5,556.5,30.2,0
101,101,626.5,556.5,30.2,0
102,102,627.5,559.5,32.4,0
103,103,623.5,557.5,30.2,0
104,104,624.5,557.5,30.2,0
105,105,626.5,556.5,30.2,0
106,106,624.5,557.5,30.2,0
107,107,626.5,556.5,30.2,0
108,108,626.5,556.5,30.2,0
109,109,625.5,556.5,30.2,0
110,110,627.5,558.5,28.0,0
111,111,625.5,557.5,30.2,0
112,112,626.5,556.5,30.2,0
113,113,626.5,556.5,30.2,0
114,114,624.5,558.5,30.2,0
115,115,626.5,556.5,30.2,0
116,116,624.5,557.5,30.2,0
117,117,626.5,556.5,30.2,0
118,118,625.5,556.5,30.2,0
119,119,626.5,556.5,30.2,0
120,120,628.5,558.5,28.0,0
121,121,624.5,558.5,30.2,0
122,122,623.5,557.5,30.2,0
123,123,625.5,556.5,30.2,0
124,124,627.5,556.5,30.2,0
125,125,623.5,557.5,30.2,0
126,126,624.5,558.5,30.2,0
127,127,624.5,556.5,29.1,0
128,128,625.5,557.5,30.2,0
129,129,626.5,556.5,30.2,0
130,130,626.5,556.5,30.2,0
131,131,627.5,556.5,30.2,0
132,132,622.5,559.5,28.0,0
133,133,625.5,557.5,30.2,0
134,134,623.5,557.5,30.2,0
135,135,625.5,560.5,28.0,0
136,136,626.5,556.5,30.2,0
137,137,624.5,557.5,30.2,0
138,138,625.5,557.5,30.2,0
139,139,628.5,558.5,28.0,0
140,140,626.5,556.5,30.2,0
141,141,627.5,557.5,29.1,0
142,142,625.5,557.5,30.2,0
143,143,624.5,557.5,30.2,0
144,144,623.5,557.5,30.2,0
145,145,623.5,557.5,30.2,0
146,146,626.5,556.5,30.2,0
147,147,625.5,560.5,28.0,0
148,148,624.5,556.5,29.1,0
149,149,626.5,556.5,30.2,0
150,150,626.5,556.5,30.2,0
151,151,625.5,556.5,30.2,0
152,152,624.5,556.5,31.3,0
153,153,625.5,560.5,28.0,0
154,154,625.5,557.5,30.2,0
155,155,626.5,556.5,30.2,0
156,156,623.5,557.5,30.2,0
157,157,625.5,556.5,30.2,0
158,158,626.5,556.5,30.2,0
159,159,623.5,557.5,30.2,0
160,160,623.5,557.5,30.2,0
