frame,frame,x,y,r,particle
1,1,627.5,567.5,28.0,0
2,2,621.5,565.5,29.1,0
3,3,622.5,566.5,30.2,0
4,4,622.5,566.5,30.2,0
5,5,623.5,562.5,26.8,0
6,6,621.5,565.5,29.1,0
7,7,622.5,565.5,30.2,0
8,8,622.5,566.5,30.2,0
9,9,624.5,566.5,30.2,0
10,10,623.5,566.5,30.2,0
11,11,621.5,568.5,32.4,0
12,12,622.5,565.5,30.2,0
13,13,622.5,566.5,30.2,0
14,14,622.5,567.5,29.1,0
15,15,623.5,566.5,30.2,0
16,16,622.5,566.5,30.2,0
17,17,624.5,566.5,30.2,0
18,18,622.5,565.5,30.2,0
19,19,623.5,569.5,28.0,0
20,20,622.5,566.5,30.2,0
21,21,623.5,566.5,30.2,0
22,22,622.5,567.5,29.1,0
23,23,621.5,566.5,29.1,0
24,24,624.5,566.5,30.2,0
25,25,622.5,565.5,30.2,0
26,26,623.5,567.5,29.1,0
27,27,622.5,565.5,30.2,0
28,28,623.5,566.5,30.2,0
29,29,622.5,565.5,30.2,0
30,30,622.5,567.5,29.1,0
31,31,624.5,566.5,30.2,0
32,32,622.5,566.5,30.2,0
33,33,622.5,566.5,30.2,0
34,34,624.5,566.5,30.2,0
35,35,622.5,566.5,30.2,0
36,36,626.5,565.5,28.0,0
37,37,622.5,566.5,30.2,0
38,38,621.5,568.5,32.4,0
39,39,622.5,565.5,30.2,0
40,40,627.5,567.5,28.0,0
41,41,623.5,567.5,29.1,0
42,42,624.5,567.5,30.2,0
43,43,622.5,565.5,30.2,0
44,44,621.5,565.5,29.1,0
45,45,622.5,566.5,30.2,0
46,46,622.5,566.5,30.2,0
47,47,622.5,566.5,30.2,0
48,48,623.5,566.5,30.2,0
49,49,623.5,566.5,30.2,0
50,50,624.5,566.5,30.2,0
51,51,623.5,566.5,30.2,0
52,52,623.5,566.5,30.2,0
53,53,622.5,566.5,30.2,0
54,54,623.5,567.5,31.3,0
55,55,622.5,567.5,29.1,0
56,56,623.5,566.5,30.2,0
57,57,620.5,565.5,28.0,0
58,58,624.5,567.5,30.2,0
59,59,624.5,566.5,30.2,0
60,60,622.5,566.5,30.2,0
61,61,623.5,566.5,30.2,0
62,62,622.5,566.5,30.2,0
63,63,623.5,569.5,28.0,0
64,64,622.5,567.5,29.1,0
65,65,623.5,567.5,31.3,0
66,66,623.5,566.5,30.2,0
67,67,622.5,565.5,30.2,0
68,68,622.5,566.5,30.2,0
69,69,623.5,567.5,29.1,0
70,70,623.5,567.5,31.3,0
71,71,622.5,566.5,30.2,0
72,72,622.5,566.5,30.2,0
73,73,626.5,568.5,28.0,0
74,74,623.5,566.5,30.2,0
75,75,623.5,565.5,30.2,0
76,76,623.5,566.5,30.2,0
77,77,624.5,567.5,30.2,0
78,78,624.5,567.5,30.2,0
79,79,623.5,567.5,29.1,0
80,80,622.5,565.5,30.2,0
81,81,623.5,566.5,30.2,0
82,82,622.5,565.5,30.2,0
83,83,624.5,566.5,30.2,0
84,84,622.5,566.5,30.2,0
85,85,622.5,566.5,30.2,0
86,86,624.5,567.5,30.2,0
87,87,622.5,566.5,30.2,0
88,88,623.5,566.5,30.2,0
89,89,624.5,566.5,30.2,0
90,90,622.5,566.5,30.2,0
91,91,624.5,567.5,30.2,0
92,92,623.5,566.5,30.2,0
93,93,624.5,566.5,30.2,0
94,94,622.5,565.5,30.2,0
95,95,622.5,565.5,30.2,0
96,96,622.5,567.5,29.1,0
97,97,622.5,565.5,30.2,0
98,98,623.5,566.5,30.2,0
99,99,622.5,565.5,30.2,0
100,100,622.5,566.5,30.2,0
101,101,622.5,567.5,29.1,0
102,102,622.5,566.5,30.2,0
103,103,623.5,566.5,30.2,0
104,104,623.5,566.5,30.2,0
105,105,622.5,565.5,30.2,0
106,106,623.5,567.5,29.1,0
107,107,622.5,565.5,30.2,0
108,108,623.5,566.5,30.2,0
109,109,624.5,566.5,30.2,0
110,110,624.5,567.5,30.2,0
111,111,622.5,566.5,30.2,0
112,112,623.5,566.5,30.2,0
113,113,622.5,565.5,30.2,0
114,114,623.5,566.5,30.2,0
115,115,622.5,567.5,29.1,0
116,116,623.5,566.5,30.2,0
117,117,624.5,566.5,30.2,0
118,118,624.5,567.5,30.2,0
119,119,622.5,565.5,30.2,0
120,120,622.5,566.5,30.2,0
121,121,622.5,565.5,30.2,0
122,122,622.5,566.5,30.2,0
123,123,620.5,566.5,28.0,0
124,124,622.5,565.5,30.2,0
125,125,623.5,566.5,30.2,0
126,126,622.5,566.5,30.2,0
127,127,620.5,566.5,28.0,0
128,128,624.5,567.5,30.2,0
129,129,624.5,566.5,30.2,0
130,130,623.5,567.5,29.1,0
131,131,624.5,567.5,30.2,0
132,132,623.5,566.5,30.2,0
133,133,623.5,565.5,30.2,0
134,134,622.5,565.5,30.2,0
135,135,622.5,565.5,30.2,0
136,136,624.5,566.5,30.2,0
137,137,622.5,566.5,30.2,0
138,138,623.5,566.5,30.2,0
139,139,622.5,566.5,30.2,0
140,140,623.5,566.5,30.2,0
141,141,627.5,567.5,28.0,0
142,142,626.5,568.5,28.0,0
143,143,622.5,566.5,30.2,0
144,144,622.5,566.5,30.2,0
145,145,621.5,563.5,28.0,0
146,146,624.5,566.5,30.2,0
