frame,frame,x,y,r,particle
1,1,626.5,558.5,30.2,0
2,2,626.5,557.5,30.2,0
3,3,626.5,557.5,30.2,0
4,4,627.5,558.5,31.3,0
5,5,626.5,558.5,30.2,0
6,6,626.5,557.5,30.2,0
7,7,627.5,559.5,30.2,0
8,8,624.5,562.5,32.4,0
9,9,626.5,557.5,30.2,0
10,10,626.5,557.5,30.2,0
11,11,626.5,558.5,30.2,0
12,12,626.5,559.5,30.2,0
13,13,628.5,559.5,30.2,0
14,14,626.5,558.5,30.2,0
15,15,626.5,557.5,30.2,0
16,16,628.5,559.5,30.2,0
17,17,628.5,559.5,30.2,0
18,18,626.5,558.5,30.2,0
19,19,625.5,561.5,32.4,0
20,20,627.5,559.5,30.2,0
21,21,628.5,560.5,30.2,0
22,22,627.5,559.5,30.2,0
23,23,626.5,557.5,30.2,0
24,24,626.5,558.5,30.2,0
25,25,626.5,557.5,30.2,0
26,26,628.5,559.5,30.2,0
27,27,627.5,559.5,30.2,0
28,28,626.5,557.5,30.2,0
29,29,625.5,557.5,30.2,0
30,30,625.5,557.5,30.2,0
31,31,628.5,559.5,30.2,0
32,32,626.5,558.5,30.2,0
33,33,627.5,559.5,30.2,0
34,34,628.5,559.5,30.2,0
35,35,628.5,559.5,30.2,0
36,36,628.5,559.5,30.2,0
37,37,626.5,559.5,30.2,0
38,38,627.5,559.5,30.2,0
39,39,626.5,558.5,30.2,0
40,40,626.5,558.5,30.2,0
41,41,626.5,557.5,30.2,0
42,42,627.5,558.5,31.3,0
43,43,627.5,558.5,31.3,0
44,44,626.5,558.5,30.2,0
45,45,626.5,558.5,30.2,0
46,46,627.5,558.5,31.3,0
47,47,628.5,559.5,30.2,0
48,48,631.5,559.5,26.8,0
49,49,628.5,559.5,30.2,0
50,50,623.5,559.5,32.4,0
51,51,627.5,559.5,30.2,0
52,52,628.5,559.5,30.2,0
53,53,626.5,558.5,30.2,0
54,54,623.5,559.5,32.4,0
55,55,626.5,558.5,30.2,0
56,56,626.5,557.5,30.2,0
57,57,627.5,559.5,30.2,0
58,58,628.5,559.5,30.2,0
59,59,628.5,559.5,30.2,0
60,60,628.5,559.5,30.2,0
61,61,623.5,558.5,32.4,0
62,62,629.5,557.5,32.4,0
63,63,628.5,559.5,30.2,0
64,64,626.5,558.5,30.2,0
65,65,626.5,558.5,30.2,0
66,66,624.5,562.5,32.4,0
67,67,627.5,558.5,31.3,0
68,68,628.5,559.5,30.2,0
69,69,627.5,558.5,31.3,0
70,70,626.5,557.5,30.2,0
71,71,626.5,558.5,30.2,0
72,72,623.5,557.5,28.0,0
73,73,625.5,554.5,28.0,0
74,74,626.5,558.5,30.2,0
75,75,628.5,559.5,30.2,0
76,76,626.5,558.5,30.2,0
77,77,626.5,558.5,30.2,0
78,78,625.5,554.5,28.0,0
79,79,626.5,558.5,30.2,0
80,80,628.5,559.5,30.2,0
81,81,626.5,557.5,30.2,0
82,82,626.5,557.5,30.2,0
83,83,628.5,559.5,30.2,0
84,84,630.5,559.5,28.0,0
85,85,626.5,558.5,30.2,0
86,86,626.5,558.5,30.2,0
87,87,627.5,559.5,30.2,0
88,88,628.5,559.5,30.2,0
89,89,626.5,558.5,30.2,0
90,90,628.5,559.5,30.2,0
91,91,627.5,559.5,30.2,0
92,92,626.5,558.5,30.2,0
93,93,626.5,558.5,30.2,0
94,94,627.5,559.5,30.2,0
95,95,627.5,559.5,30.2,0
96,96,626.5,559.5,30.2,0
97,97,626.5,558.5,30.2,0
98,98,625.5,557.5,30.2,0
99,99,628.5,559.5,30.2,0
100,100,627.5,557.5,31.3,0
101,101,626.5,557.5,30.2,0
102,102,625.5,561.5,32.4,0
103,103,626.5,557.5,30.2,0
104,104,628.5,559.5,30.2,0
105,105,626.5,557.5,30.2,0
106,106,627.5,559.5,30.2,0
107,107,626.5,557.5,30.2,0
108,108,628.5,559.5,30.2,0
109,109,629.5,559.5,29.1,0
110,110,627.5,558.5,31.3,0
111,111,626.5,558.5,30.2,0
112,112,626.5,558.5,30.2,0
113,113,627.5,559.5,30.2,0
114,114,626.5,558.5,30.2,0
115,115,627.5,559.5,30.2,0
116,116,626.5,558.5,30.2,0
117,117,627.5,559.5,30.2,0
118,118,626.5,558.5,30.2,0
119,119,626.5,559.5,30.2,0
120,120,627.5,557.5,31.3,0
121,121,627.5,558.5,31.0,0
122,122,627.5,559.5,30.2,0
123,123,626.5,561.5,32.4,0
124,124,626.5,559.5,30.2,0
125,125,627.5,557.5,31.3,0
126,126,626.5,558.5,30.2,0
127,127,623.5,559.5,32.4,0
128,128,626.5,558.5,30.2,0
129,129,626.5,558.5,30.2,0
130,130,628.5,559.5,30.2,0
131,131,626.5,558.5,30.2,0
132,132,628.5,559.5,30.2,0
133,133,623.5,557.5,28.0,0
134,134,625.5,557.5,30.2,0
135,135,626.5,558.5,30.2,0
136,136,626.5,558.5,30.2,0
137,137,626.5,558.5,30.2,0
138,138,627.5,558.5,31.3,0
139,139,627.5,559.5,30.2,0
140,140,627.5,558.5,31.3,0
141,141,631.5,559.5,26.8,0
142,142,628.5,559.5,30.2,0
143,143,626.5,558.5,30.2,0
144,144,623.5,559.5,32.4,0
145,145,625.5,557.5,30.2,0
146,146,626.5,558.5,30.2,0
147,147,626.5,559.5,30.2,0
148,148,628.5,559.5,30.2,0
149,149,628.5,559.5,30.2,0
150,150,627.5,559.5,30.2,0
151,151,627.5,559.5,30.2,0
152,152,624.5,557.5,28.0,0
153,153,626.5,561.5,32.4,0
154,154,626.5,559.5,30.2,0
155,155,626.5,559.5,30.2,0
156,156,627.5,559.5,30.2,0
157,157,627.5,559.5,30.2,0
158,158,626.5,557.5,30.2,0
159,159,626.5,558.5,30.2,0
160,160,627.5,559.5,30.2,0
161,161,628.5,559.5,30.2,0
162,162,627.5,557.5,31.3,0
163,163,627.5,559.5,30.2,0
164,164,626.5,559.5,30.2,0
165,165,626.5,559.5,30.2,0
166,166,626.5,559.5,30.2,0
167,167,626.5,558.5,30.2,0
168,168,626.5,558.5,30.2,0
169,169,626.5,559.5,30.2,0
170,170,626.5,558.5,30.2,0
171,171,625.5,557.5,30.2,0
172,172,626.5,557.5,30.2,0
173,173,626.5,558.5,30.2,0
174,174,625.5,557.5,30.2,0
175,175,627.5,559.5,30.2,0
176,176,628.5,559.5,30.2,0
177,177,626.5,558.5,30.2,0
178,178,626.5,558.5,30.2,0
179,179,626.5,557.5,30.2,0
180,180,627.5,558.5,31.3,0
181,181,627.5,559.5,30.2,0
182,182,630.5,559.5,28.0,0
183,183,627.5,559.5,30.2,0
184,184,628.5,559.5,30.2,0
185,185,626.5,557.5,30.2,0
186,186,627.5,559.5,30.2,0
187,187,626.5,558.5,30.2,0
188,188,627.5,559.5,30.2,0
189,189,627.5,559.5,30.2,0
190,190,626.5,558.5,30.2,0
191,191,628.5,559.5,30.2,0
192,192,626.5,557.5,30.2,0
193,193,626.5,558.5,30.2,0
194,194,626.5,557.5,30.2,0
195,195,626.5,557.5,30.2,0
196,196,627.5,559.5,30.2,0
197,197,626.5,558.5,30.2,0
198,198,626.5,559.5,30.2,0
199,199,630.5,559.5,28.0,0
200,200,625.5,557.5,30.2,0
201,201,628.5,559.5,30.2,0
202,202,626.5,559.5,30.2,0
203,203,627.5,558.5,31.3,0
204,204,626.5,557.5,30.2,0
205,205,626.5,557.5,30.2,0
206,206,626.5,559.5,30.2,0
207,207,627.5,558.5,31.3,0
208,208,626.5,558.5,30.2,0
209,209,627.5,559.5,30.2,0
210,210,626.5,557.5,30.2,0
211,211,626.5,557.5,30.2,0
212,212,627.5,559.5,30.2,0
213,213,626.5,558.5,30.2,0
214,214,625.5,557.5,30.2,0
215,215,626.5,558.5,30.2,0
216,216,626.5,557.5,30.2,0
217,217,628.5,559.5,30.2,0
218,218,627.5,559.5,30.2,0
219,219,626.5,558.5,30.2,0
220,220,628.5,559.5,30.2,0
221,221,625.5,557.5,30.2,0
222,222,627.5,558.5,31.3,0
223,223,628.5,559.5,30.2,0
224,224,627.5,560.5,29.1,0
225,225,627.5,559.5,30.2,0
226,226,626.5,558.5,30.2,0
227,227,627.5,559.5,30.2,0
228,228,626.5,558.5,30.2,0
