,frame,distance_sq
522,174.0,311873.0
523,174.0,473981.0
524,175.0,483668.0
525,175.0,14066.0
526,176.0,483668.0
527,176.0,13610.0
528,177.0,483668.0
529,177.0,14066.0
530,177.0,478130.0
531,177.0,296365.0
532,178.0,484973.0
533,178.0,14297.0
534,178.0,479405.0
535,179.0,483185.0
536,179.0,14009.0
537,180.0,484973.0
538,180.0,14297.0
539,181.0,483668.0
540,181.0,14066.0
541,181.0,400436.0
542,182.0,483185.0
543,182.0,14009.0
544,182.0,404005.0
545,182.0,312698.0
546,183.0,484973.0
547,183.0,14297.0
548,183.0,478868.0
549,183.0,414994.0
550,184.0,484973.0
551,184.0,14297.0
552,184.0,414994.0
553,184.0,295712.0
554,185.0,481882.0
555,185.0,13780.0
556,185.0,290372.0
557,185.0,417833.0
558,186.0,482365.0
559,186.0,14125.0
560,186.0,417058.0
561,187.0,483185.0
562,187.0,14009.0
563,187.0,416800.0
564,188.0,483668.0
565,188.0,14066.0
566,189.0,483185.0
567,189.0,14009.0
568,189.0,382705.0
569,189.0,473981.0
570,190.0,484973.0
571,190.0,14297.0
572,190.0,475785.0
573,191.0,483185.0
574,191.0,14009.0
575,192.0,483185.0
576,192.0,14009.0
577,192.0,383760.0
578,192.0,343705.0
579,193.0,483668.0
580,193.0,14066.0
581,193.0,296365.0
582,194.0,482365.0
583,194.0,13837.0
584,194.0,289994.0
585,195.0,482365.0
586,195.0,13837.0
587,195.0,452258.0
588,196.0,483668.0
589,196.0,14066.0
590,196.0,384938.0
591,196.0,453545.0
592,196.0,416025.0
593,197.0,483668.0
594,197.0,14066.0
595,198.0,483668.0
596,198.0,14066.0
597,199.0,483668.0
598,199.0,14066.0
599,199.0,382058.0
600,200.0,483185.0
601,200.0,14009.0
602,201.0,483185.0
603,201.0,14009.0
604,202.0,483185.0
605,202.0,14009.0
606,203.0,483668.0
607,203.0,14066.0
608,204.0,483668.0
609,204.0,14066.0
610,204.0,289069.0
611,205.0,483668.0
612,205.0,14066.0
613,206.0,483185.0
614,206.0,14009.0
615,206.0,475785.0
616,206.0,416800.0
617,207.0,483185.0
618,207.0,14009.0
619,207.0,475785.0
620,208.0,483185.0
621,208.0,14009.0
622,208.0,474514.0
623,209.0,483185.0
624,209.0,14009.0
625,209.0,475785.0
626,209.0,5809.0
627,210.0,483185.0
628,210.0,14009.0
629,210.0,383760.0
630,211.0,483668.0
631,211.0,14066.0
632,212.0,481882.0
633,212.0,13780.0
634,213.0,483185.0
635,213.0,14009.0
636,214.0,483185.0
637,214.0,14009.0
638,214.0,432020.0
639,214.0,288520.0
640,215.0,483185.0
641,215.0,14009.0
642,216.0,484973.0
643,216.0,14297.0
644,216.0,288146.0
645,217.0,484973.0
646,217.0,14297.0
647,217.0,288146.0
648,218.0,483185.0
649,218.0,14009.0
650,219.0,483668.0
651,219.0,14066.0
652,220.0,483185.0
653,220.0,14009.0
654,220.0,288520.0
655,221.0,483185.0
656,221.0,14009.0
657,221.0,416800.0
658,222.0,483668.0
659,222.0,14066.0
660,222.0,415252.0
661,223.0,483668.0
662,223.0,14066.0
663,223.0,416025.0
664,224.0,483668.0
665,224.0,14066.0
666,224.0,311873.0
667,225.0,481882.0
668,225.0,13780.0
669,225.0,417833.0
670,226.0,483185.0
671,226.0,14009.0
672,227.0,483668.0
673,227.0,14066.0
674,227.0,416025.0
675,228.0,484490.0
676,228.0,14240.0
677,229.0,483185.0
678,229.0,14009.0
679,230.0,483185.0
680,230.0,14009.0
681,230.0,472712.0
682,231.0,483185.0
683,231.0,14009.0
684,232.0,483185.0
685,232.0,14009.0
686,233.0,483668.0
687,233.0,14066.0
688,234.0,483668.0
689,234.0,476857.0
690,234.0,14066.0
691,234.0,415089.0
692,235.0,483668.0
693,235.0,14066.0
694,235.0,453545.0
695,236.0,484973.0
696,236.0,14297.0
697,236.0,294100.0
698,236.0,277373.0
699,237.0,483668.0
700,237.0,14066.0
701,237.0,266921.0
702,237.0,416025.0
703,238.0,483185.0
704,238.0,14009.0
705,238.0,416800.0
706,239.0,483668.0
707,239.0,14066.0
708,239.0,474514.0
709,240.0,483185.0
710,240.0,14009.0
711,240.0,416800.0
712,241.0,483668.0
713,241.0,14066.0
714,242.0,483185.0
715,242.0,14009.0
716,243.0,483185.0
717,243.0,14009.0
718,244.0,483668.0
719,244.0,14066.0
720,244.0,286650.0
721,245.0,483668.0
722,245.0,14066.0
723,246.0,483668.0
724,246.0,14066.0
725,246.0,382468.0
726,247.0,483668.0
727,247.0,14066.0
728,248.0,483668.0
729,248.0,14066.0
730,249.0,483185.0
731,249.0,14009.0
732,250.0,483185.0
733,250.0,14009.0
734,250.0,350465.0
735,250.0,288520.0
736,251.0,483185.0
737,251.0,14009.0
738,252.0,483185.0
