,frame,distance_sq
116,41.0,464308.0
117,42.0,463889.0
118,42.0,13925.0
119,42.0,462610.0
120,43.0,463889.0
121,43.0,13925.0
122,43.0,294260.0
123,43.0,382153.0
124,44.0,14170.0
125,44.0,463889.0
126,44.0,440765.0
127,45.0,463889.0
128,45.0,13925.0
129,45.0,382153.0
130,45.0,441641.0
131,46.0,463889.0
132,46.0,13928.0
133,46.0,435524.0
134,47.0,463889.0
135,47.0,13925.0
136,47.0,441641.0
137,48.0,13925.0
138,48.0,463889.0
139,49.0,462610.0
140,49.0,13690.0
141,50.0,463889.0
142,50.0,13925.0
143,50.0,381008.0
144,51.0,465064.0
145,51.0,13928.0
146,51.0,441641.0
147,52.0,14170.0
148,52.0,465525.0
149,53.0,465170.0
150,53.0,14162.0
151,53.0,442912.0
152,53.0,5729.0
153,54.0,13925.0
154,54.0,465525.0
155,54.0,441641.0
156,55.0,13925.0
157,55.0,463889.0
158,55.0,304922.0
159,55.0,442034.0
160,56.0,13924.0
161,56.0,465988.0
162,56.0,294985.0
163,56.0,435905.0
164,57.0,464356.0
165,57.0,13924.0
166,57.0,463005.0
167,58.0,463424.0
168,58.0,13928.0
169,58.0,462217.0
170,59.0,13925.0
171,59.0,463889.0
172,60.0,13925.0
173,60.0,463889.0
174,60.0,466313.0
175,61.0,13924.0
176,61.0,464356.0
177,62.0,463424.0
178,62.0,13928.0
179,62.0,5917.0
180,63.0,14165.0
181,63.0,464356.0
182,63.0,462610.0
183,64.0,464356.0
184,64.0,13924.0
185,65.0,13928.0
186,65.0,465064.0
187,65.0,298233.0
188,66.0,13925.0
189,66.0,465525.0
190,66.0,440765.0
191,66.0,382153.0
192,67.0,14170.0
193,67.0,458440.0
194,67.0,465064.0
195,67.0,466409.0
196,68.0,13925.0
197,68.0,463889.0
198,68.0,465417.0
199,69.0,13925.0
200,69.0,463889.0
201,70.0,13924.0
202,70.0,465988.0
203,71.0,13925.0
204,71.0,463889.0
205,72.0,13924.0
206,72.0,464356.0
207,72.0,465417.0
208,73.0,13924.0
209,73.0,465988.0
210,73.0,435905.0
211,74.0,13690.0
212,74.0,465525.0
213,74.0,462217.0
214,75.0,13925.0
215,75.0,465525.0
216,76.0,13925.0
217,76.0,463889.0
218,77.0,14162.0
219,77.0,466810.0
220,77.0,295069.0
221,78.0,13928.0
222,78.0,465064.0
223,78.0,461826.0
224,79.0,13925.0
225,79.0,465525.0
226,80.0,13925.0
227,80.0,463889.0
228,80.0,459997.0
229,80.0,465010.0
230,81.0,13924.0
231,81.0,464356.0
232,82.0,14170.0
233,82.0,465525.0
234,83.0,13924.0
235,83.0,464356.0
236,83.0,435524.0
237,84.0,13925.0
238,84.0,465525.0
239,85.0,13925.0
240,85.0,465525.0
241,86.0,13925.0
242,86.0,463889.0
243,86.0,295794.0
244,87.0,463889.0
245,87.0,13925.0
246,87.0,465908.0
247,88.0,13925.0
248,88.0,463889.0
249,88.0,462610.0
250,89.0,13925.0
251,89.0,465064.0
252,89.0,309620.0
253,90.0,13928.0
254,90.0,464705.0
255,91.0,13925.0
256,91.0,463889.0
257,91.0,462217.0
258,91.0,303364.0
259,92.0,13925.0
260,92.0,463889.0
261,92.0,462610.0
262,93.0,13925.0
263,93.0,465525.0
264,93.0,435524.0
265,94.0,13925.0
266,94.0,463889.0
267,94.0,435145.0
268,95.0,13925.0
269,95.0,463889.0
270,95.0,435145.0
271,96.0,14170.0
272,96.0,463889.0
273,97.0,13925.0
274,97.0,465525.0
275,97.0,441641.0
276,98.0,13925.0
277,98.0,463889.0
278,98.0,441641.0
279,99.0,14170.0
280,99.0,463889.0
281,100.0,13925.0
282,100.0,464356.0
283,101.0,13690.0
284,101.0,464242.0
285,101.0,460916.0
286,102.0,13925.0
287,102.0,463889.0
288,103.0,465525.0
289,103.0,13928.0
290,104.0,13924.0
291,104.0,465988.0
292,105.0,13925.0
293,105.0,464356.0
294,105.0,285025.0
295,106.0,13925.0
296,106.0,465525.0
297,107.0,13925.0
298,107.0,464356.0
299,107.0,435524.0
300,108.0,13925.0
301,108.0,463889.0
302,109.0,14162.0
303,109.0,466810.0
304,109.0,384410.0
305,109.0,436789.0
306,110.0,13925.0
307,110.0,465525.0
308,110.0,355280.0
309,111.0,13925.0
310,111.0,465525.0
311,112.0,13925.0
312,112.0,464356.0
313,113.0,13925.0
314,113.0,463889.0
315,114.0,13925.0
316,114.0,463889.0
317,114.0,465417.0
318,115.0,13925.0
319,115.0,465525.0
320,116.0,13925.0
321,116.0,463889.0
322,116.0,464308.0
323,117.0,13925.0
324,117.0,463889.0
325,117.0,304922.0
326,118.0,13925.0
327,118.0,463889.0
328,118.0,306484.0
329,119.0,13925.0
330,119.0,463889.0
331,120.0,463889.0
332,120.0,13928.0
333,120.0,465010.0
334,121.0,13924.0
335,121.0,465988.0
336,121.0,459997.0
337,121.0,414800.0
338,121.0,295069.0
339,122.0,14162.0
340,122.0,465170.0
341,122.0,463520.0
342,123.0,13925.0
343,123.0,465525.0
344,123.0,457706.0
345,124.0,14162.0
346,124.0,465170.0
347,124.0,304181.0
348,124.0,460729.0
349,125.0,13925.0
350,125.0,464356.0
351,125.0,462217.0
352,126.0,13925.0
353,126.0,463889.0
354,126.0,462610.0
355,127.0,14177.0
356,127.0,463889.0
357,127.0,462217.0
358,128.0,13925.0
359,128.0,463889.0
360,129.0,13925.0
361,129.0,464356.0
362,129.0,462217.0
363,130.0,13925.0
364,130.0,465525.0
365,131.0,13925.0
366,131.0,463889.0
367,131.0,462217.0
368,132.0,13925.0
369,132.0,463889.0
370,133.0,13925.0
371,133.0,463889.0
372,133.0,296693.0
373,133.0,462217.0
374,134.0,13925.0
375,134.0,463889.0
376,135.0,13925.0
377,135.0,463889.0
378,136.0,14162.0
379,136.0,465988.0
380,136.0,436789.0
381,137.0,13925.0
382,137.0,464356.0
383,137.0,296605.0
384,138.0,13925.0
385,138.0,465525.0
386,138.0,441641.0
387,139.0,13925.0
388,139.0,464356.0
389,139.0,441641.0
390,140.0,13925.0
391,140.0,465525.0
392,141.0,13925.0
393,141.0,464705.0
394,142.0,13925.0
395,142.0,463889.0
396,142.0,441641.0
397,143.0,13925.0
398,143.0,463889.0
399,144.0,13925.0
400,144.0,463889.0
401,144.0,305665.0
402,145.0,14170.0
403,145.0,465525.0
404,145.0,434768.0
405,146.0,13925.0
406,146.0,465525.0
407,146.0,414425.0
408,147.0,13925.0
409,147.0,465525.0
410,147.0,377122.0
411,148.0,13925.0
412,148.0,465525.0
413,148.0,5770.0
414,149.0,13925.0
415,149.0,465525.0
416,149.0,5770.0
417,150.0,13925.0
418,150.0,465525.0
419,150.0,293537.0
420,151.0,13925.0
421,151.0,464356.0
422,151.0,462610.0
423,152.0,14170.0
424,152.0,465525.0
425,152.0,462217.0
426,153.0,13925.0
427,153.0,465525.0
428,153.0,462217.0
429,154.0,13925.0
430,154.0,465525.0
431,154.0,295880.0
432,154.0,462610.0
433,155.0,13925.0
434,155.0,465525.0
435,155.0,462610.0
436,156.0,13925.0
437,156.0,465525.0
438,157.0,13924.0
439,157.0,464356.0
440,157.0,464705.0
441,158.0,13925.0
442,158.0,464705.0
443,158.0,462217.0
444,159.0,13925.0
445,159.0,465525.0
446,159.0,442034.0
447,160.0,13925.0
448,160.0,465525.0
449,161.0,13925.0
450,161.0,465525.0
451,161.0,295794.0
452,161.0,435145.0
453,162.0,13925.0
454,162.0,463889.0
455,163.0,463889.0
456,163.0,13928.0
457,163.0,283201.0
458,163.0,294985.0
459,164.0,13925.0
460,164.0,463889.0
461,164.0,296521.0
462,165.0,13925.0
463,165.0,465525.0
464,165.0,382153.0
465,166.0,13925.0
466,166.0,465525.0
467,166.0,462217.0
468,167.0,13925.0
469,167.0,463889.0
470,167.0,296521.0
471,167.0,414425.0
472,167.0,462217.0
473,168.0,13925.0
474,168.0,465525.0
475,168.0,295794.0
476,168.0,462217.0
477,169.0,13925.0
478,169.0,465525.0
479,169.0,432122.0
480,169.0,297172.0
481,170.0,13925.0
482,170.0,465525.0
483,170.0,435524.0
484,171.0,13925.0
485,171.0,463889.0
486,172.0,13925.0
487,172.0,464705.0
488,172.0,382153.0
489,173.0,14170.0
490,173.0,464356.0
491,174.0,14170.0
492,174.0,465170.0
493,174.0,441641.0
494,175.0,14170.0
495,175.0,463889.0
496,176.0,13924.0
497,176.0,465170.0
498,177.0,13925.0
499,177.0,465525.0
500,177.0,295794.0
501,178.0,13925.0
502,178.0,465525.0
503,178.0,365949.0
504,178.0,435145.0
505,179.0,13925.0
506,179.0,463889.0
507,180.0,13925.0
508,180.0,463889.0
509,180.0,435145.0
510,181.0,13925.0
511,181.0,465525.0
512,181.0,295157.0
513,182.0,13925.0
514,182.0,465525.0
515,183.0,13925.0
516,183.0,465525.0
517,184.0,13925.0
518,184.0,464705.0
519,185.0,13925.0
520,185.0,465525.0
521,185.0,442034.0
522,185.0,295880.0
523,186.0,13925.0
524,186.0,465525.0
525,187.0,13925.0
526,187.0,465525.0
527,188.0,13925.0
528,188.0,465525.0
529,188.0,442034.0
530,189.0,13925.0
531,189.0,465525.0
532,190.0,13925.0
533,190.0,465525.0
534,190.0,435524.0
535,191.0,13925.0
536,191.0,463889.0
537,192.0,13925.0
538,192.0,465525.0
539,193.0,13925.0
540,193.0,465525.0
541,194.0,13925.0
542,194.0,465525.0
543,194.0,464705.0
544,195.0,13925.0
545,195.0,463889.0
546,195.0,465417.0
547,196.0,13925.0
548,196.0,465525.0
549,196.0,462217.0
550,197.0,13925.0
551,197.0,465525.0
552,198.0,13924.0
553,198.0,465988.0
554,199.0,13925.0
555,199.0,465525.0
556,199.0,462610.0
557,200.0,14170.0
558,200.0,465525.0
559,200.0,442521.0
560,201.0,13925.0
561,201.0,464705.0
562,202.0,14170.0
563,202.0,463889.0
564,202.0,465908.0
565,203.0,13925.0
566,203.0,464356.0
567,204.0,13925.0
568,204.0,465525.0
569,204.0,464705.0
570,205.0,13925.0
571,205.0,463889.0
572,206.0,13924.0
573,206.0,465988.0
574,206.0,442034.0
575,207.0,13925.0
576,207.0,465525.0
577,207.0,353929.0
578,207.0,435145.0
579,208.0,13924.0
580,208.0,464825.0
581,209.0,13925.0
582,209.0,465525.0
583,209.0,462610.0
584,210.0,13925.0
585,210.0,465525.0
586,210.0,304181.0
587,211.0,13925.0
588,211.0,465525.0
589,212.0,13925.0
590,212.0,463889.0
591,213.0,13925.0
592,213.0,465525.0
593,214.0,13925.0
594,214.0,465525.0
595,215.0,13924.0
596,215.0,465988.0
597,216.0,13925.0
598,216.0,463889.0
599,217.0,13925.0
600,217.0,465525.0
601,217.0,441641.0
602,218.0,14170.0
603,218.0,465525.0
604,218.0,462217.0
605,219.0,13925.0
606,219.0,465525.0
607,219.0,459476.0
608,219.0,282033.0
609,220.0,13925.0
610,220.0,465525.0
611,221.0,14162.0
612,221.0,465170.0
613,222.0,13925.0
614,222.0,463889.0
615,222.0,442034.0
616,223.0,14162.0
617,223.0,465637.0
618,224.0,13925.0
619,224.0,464356.0
620,225.0,13925.0
621,225.0,465637.0
622,226.0,13925.0
623,226.0,464705.0
624,227.0,13924.0
625,227.0,465988.0
626,227.0,462610.0
627,228.0,13925.0
628,228.0,465525.0
629,229.0,13924.0
630,229.0,464825.0
631,230.0,13925.0
632,230.0,465525.0
633,230.0,5770.0
634,231.0,13925.0
635,231.0,465525.0
636,231.0,462217.0
637,232.0,13925.0
638,232.0,465525.0
639,232.0,296605.0
640,232.0,462217.0
641,233.0,13925.0
642,233.0,465525.0
643,234.0,13925.0
644,234.0,464705.0
645,234.0,304105.0
646,235.0,13925.0
647,235.0,464705.0
648,235.0,460210.0
649,235.0,295880.0
650,236.0,13925.0
651,236.0,465525.0
652,237.0,13925.0
653,237.0,463889.0
654,238.0,13925.0
655,238.0,463889.0
656,238.0,295794.0
657,239.0,13925.0
658,239.0,465525.0
659,240.0,13925.0
660,240.0,465170.0
661,240.0,5770.0
662,241.0,13925.0
663,241.0,465525.0
664,241.0,296693.0
665,241.0,435524.0
666,242.0,13928.0
667,242.0,463424.0
668,242.0,298233.0
669,243.0,13924.0
670,243.0,465988.0
671,243.0,435524.0
672,244.0,13928.0
673,244.0,465064.0
674,245.0,13925.0
675,245.0,465525.0
676,245.0,304922.0
677,246.0,13925.0
678,246.0,465525.0
679,247.0,13925.0
680,247.0,465525.0
681,248.0,13925.0
682,248.0,465525.0
683,249.0,13925.0
684,249.0,465525.0
685,250.0,13925.0
686,250.0,465525.0
687,250.0,4338.0
688,251.0,13925.0
689,251.0,465525.0
690,251.0,434768.0
691,252.0,13925.0
692,252.0,465525.0
693,253.0,13925.0
694,253.0,465525.0
695,253.0,4338.0
696,254.0,13225.0
697,254.0,465525.0
698,254.0,381008.0
699,254.0,296605.0
700,255.0,13925.0
701,255.0,463889.0
702,255.0,381008.0
703,255.0,296605.0
704,256.0,13925.0
705,256.0,465525.0
706,257.0,13925.0
707,257.0,465525.0
708,258.0,13928.0
709,258.0,465637.0
710,259.0,13928.0
711,259.0,465525.0
712,259.0,462610.0
713,260.0,13928.0
714,260.0,463889.0
715,260.0,311194.0
716,260.0,439893.0
717,261.0,13928.0
718,261.0,465525.0
719,262.0,13928.0
720,262.0,465525.0
721,262.0,454096.0
722,263.0,14170.0
723,263.0,466349.0
724,264.0,14170.0
725,264.0,466349.0
726,264.0,463129.0
727,265.0,466349.0
728,265.0,14170.0
729,265.0,463129.0
730,266.0,14177.0
731,266.0,466349.0
732,266.0,5876.0
733,267.0,14177.0
734,267.0,466349.0
735,267.0,5876.0
736,268.0,465525.0
737,268.0,13940.0
738,268.0,462217.0
739,268.0,5770.0
740,269.0,13940.0
741,269.0,464356.0
742,269.0,462217.0
743,270.0,14162.0
744,270.0,465170.0
745,270.0,390625.0
746,271.0,13705.0
747,271.0,464705.0
748,271.0,460210.0
749,272.0,13940.0
750,272.0,466810.0
751,272.0,443794.0
752,273.0,13940.0
753,273.0,466810.0
754,273.0,463520.0
755,274.0,466810.0
756,274.0,13234.0
757,275.0,13949.0
758,275.0,466810.0
759,275.0,443305.0
760,276.0,13949.0
761,276.0,466810.0
762,276.0,295794.0
763,277.0,13949.0
764,277.0,466810.0
765,278.0,13949.0
766,278.0,466810.0
767,279.0,13949.0
768,279.0,466810.0
769,280.0,13949.0
770,280.0,466810.0
771,281.0,467636.0
772,281.0,14197.0
773,281.0,367778.0
774,281.0,280834.0
775,282.0,466810.0
776,282.0,13949.0
777,282.0,367348.0
778,283.0,467273.0
779,283.0,13234.0
780,283.0,463913.0
781,283.0,367348.0
782,284.0,467273.0
783,284.0,13698.0
784,284.0,437170.0
785,285.0,13949.0
786,285.0,468097.0
787,286.0,468097.0
788,286.0,13949.0
789,286.0,295794.0
790,286.0,465218.0
791,287.0,465170.0
792,287.0,13705.0
793,287.0,308797.0
794,288.0,14186.0
795,288.0,468560.0
796,289.0,468097.0
797,289.0,13949.0
798,290.0,468097.0
799,290.0,13949.0
800,291.0,468925.0
801,291.0,14186.0
802,292.0,468925.0
803,292.0,14186.0
804,292.0,438946.0
805,293.0,468097.0
806,293.0,13705.0
807,293.0,462722.0
808,293.0,295157.0
809,294.0,468560.0
810,294.0,13933.0
811,294.0,463241.0
812,294.0,294346.0
813,295.0,466920.0
814,295.0,13698.0
815,296.0,469386.0
816,296.0,13940.0
817,297.0,13940.0
818,297.0,469386.0
819,297.0,412717.0
820,298.0,469386.0
821,298.0,13940.0
822,299.0,13940.0
823,299.0,469386.0
824,300.0,13012.0
825,300.0,385600.0
826,300.0,468925.0
827,301.0,13933.0
828,301.0,469386.0
829,301.0,404737.0
830,301.0,5300.0
831,302.0,13933.0
832,302.0,469386.0
833,302.0,466132.0
834,303.0,14409.0
835,303.0,471970.0
836,303.0,468752.0
837,304.0,14409.0
838,304.0,471970.0
839,304.0,394585.0
840,305.0,470216.0
841,305.0,14170.0
842,305.0,467050.0
843,305.0,294530.0
844,306.0,470216.0
845,306.0,14170.0
846,307.0,469025.0
847,307.0,13465.0
848,307.0,467113.0
849,308.0,470677.0
850,308.0,14165.0
851,308.0,258345.0
852,308.0,397354.0
853,309.0,468560.0
854,309.0,13693.0
855,309.0,385600.0
856,310.0,471050.0
857,310.0,14170.0
858,310.0,6025.0
859,310.0,468361.0
860,311.0,13925.0
861,311.0,487765.0
862,312.0,13925.0
863,312.0,470677.0
864,312.0,5770.0
865,313.0,13925.0
866,313.0,469849.0
867,313.0,467834.0
868,313.0,419369.0
869,314.0,14162.0
870,314.0,467834.0
871,314.0,469492.0
872,315.0,470677.0
873,315.0,13924.0
874,315.0,440596.0
875,316.0,12996.0
876,316.0,470677.0
877,317.0,13925.0
878,317.0,469386.0
879,317.0,386753.0
880,317.0,467050.0
881,318.0,469849.0
882,318.0,14162.0
883,318.0,468752.0
884,319.0,471970.0
885,319.0,14161.0
886,319.0,469145.0
887,320.0,470677.0
888,320.0,13690.0
889,320.0,440217.0
890,321.0,471970.0
891,321.0,13925.0
892,321.0,448906.0
893,322.0,13925.0
894,322.0,471970.0
895,322.0,469145.0
896,323.0,13925.0
897,323.0,471970.0
898,324.0,14401.0
899,324.0,474562.0
900,324.0,390224.0
901,324.0,450973.0
902,325.0,13925.0
903,325.0,471970.0
904,326.0,13457.0
905,326.0,474562.0
906,326.0,5717.0
907,326.0,444042.0
908,327.0,13925.0
909,327.0,471970.0
910,327.0,441869.0
911,327.0,291474.0
912,328.0,473265.0
913,328.0,14162.0
914,329.0,13924.0
915,329.0,472072.0
916,329.0,449690.0
917,329.0,290761.0
918,329.0,5576.0
919,330.0,473265.0
920,330.0,14165.0
921,330.0,449690.0
922,330.0,5576.0
923,331.0,471140.0
924,331.0,13928.0
925,331.0,5437.0
926,332.0,13933.0
927,332.0,473265.0
928,333.0,13933.0
929,333.0,471605.0
930,333.0,449297.0
931,334.0,13933.0
932,334.0,473265.0
933,334.0,5770.0
934,334.0,305905.0
935,335.0,14165.0
936,335.0,472433.0
937,335.0,472865.0
938,335.0,444042.0
939,336.0,14409.0
940,336.0,474193.0
941,336.0,471380.0
942,337.0,13933.0
943,337.0,471605.0
944,337.0,469674.0
945,338.0,13933.0
946,338.0,471970.0
947,338.0,291572.0
948,338.0,421480.0
949,339.0,474562.0
950,339.0,14186.0
951,339.0,444042.0
952,340.0,474101.0
953,340.0,14177.0
954,340.0,291572.0
955,340.0,450189.0
956,341.0,474562.0
957,341.0,14186.0
958,341.0,444042.0
959,342.0,13250.0
960,342.0,474101.0
961,343.0,473728.0
962,343.0,14197.0
963,343.0,5729.0
964,344.0,475400.0
965,344.0,14186.0
966,345.0,13973.0
967,345.0,474562.0
968,346.0,14197.0
969,346.0,475400.0
970,347.0,14197.0
971,347.0,475400.0
972,348.0,474562.0
973,348.0,13988.0
974,349.0,14464.0
975,349.0,476324.0
976,350.0,13973.0
977,350.0,474101.0
978,351.0,475861.0
979,351.0,14242.0
980,351.0,304433.0
981,352.0,474660.0
982,352.0,14242.0
983,352.0,290050.0
984,353.0,475861.0
985,353.0,14261.0
986,353.0,473090.0
987,354.0,14024.0
988,354.0,474193.0
989,355.0,14024.0
990,355.0,475861.0
991,355.0,5860.0
992,355.0,472697.0
993,356.0,474101.0
994,356.0,13789.0
995,357.0,14045.0
996,357.0,475861.0
997,358.0,475861.0
998,358.0,14045.0
999,359.0,14305.0
1000,359.0,477625.0
1001,360.0,13810.0
1002,360.0,474562.0
1003,360.0,392548.0
1004,361.0,477162.0
1005,361.0,14093.0
1006,361.0,303065.0
1007,361.0,453545.0
1008,362.0,476324.0
1009,362.0,14093.0
1010,363.0,14093.0
1011,363.0,477162.0
1012,364.0,477162.0
1013,364.0,14386.0
1014,364.0,453545.0
1015,365.0,477162.0
1016,365.0,477209.0
1017,365.0,14120.0
1018,366.0,477162.0
1019,366.0,13914.0
1020,366.0,446602.0
1021,367.0,13712.0
1022,367.0,475490.0
1023,368.0,478928.0
1024,368.0,14386.0
1025,368.0,287929.0
1026,369.0,14149.0
1027,369.0,477256.0
1028,369.0,447885.0
1029,370.0,476789.0
1030,370.0,13978.0
1031,370.0,5729.0
1032,371.0,477625.0
1033,371.0,14180.0
1034,371.0,475337.0
1035,371.0,5729.0
1036,372.0,477625.0
1037,372.0,5729.0
1038,372.0,14180.0
1039,372.0,289445.0
1040,372.0,448264.0
1041,373.0,13945.0
1042,373.0,478465.0
1043,374.0,479309.0
1044,374.0,14149.0
1045,375.0,478465.0
1046,375.0,13945.0
1047,376.0,477625.0
1048,376.0,14180.0
1049,377.0,477625.0
1050,377.0,14180.0
1051,377.0,476660.0
1052,378.0,13285.0
1053,378.0,479770.0
1054,379.0,478090.0
1055,379.0,14180.0
1056,380.0,480233.0
1057,380.0,14013.0
1058,380.0,5072.0
1059,380.0,301417.0
1060,381.0,479770.0
1061,381.0,13712.0
1062,381.0,476269.0
1063,382.0,478090.0
1064,382.0,14013.0
1065,382.0,479453.0
1066,383.0,13586.0
1067,383.0,479770.0
1068,383.0,5185.0
1069,383.0,289553.0
1070,383.0,274201.0
1071,383.0,476660.0
1072,384.0,14522.0
1073,384.0,482386.0
1074,384.0,5365.0
1075,384.0,272425.0
1076,385.0,478090.0
1077,385.0,14089.0
1078,386.0,478090.0
1079,386.0,14130.0
1080,386.0,449549.0
1081,387.0,13940.0
1082,387.0,287120.0
1083,387.0,479393.0
1084,387.0,456520.0
1085,388.0,479770.0
1086,388.0,14130.0
1087,388.0,457025.0
1088,389.0,13897.0
1089,389.0,478465.0
1090,389.0,290152.0
1091,390.0,480233.0
1092,390.0,13985.0
1093,391.0,480233.0
1094,391.0,14218.0
1095,392.0,481077.0
1096,392.0,14218.0
1097,393.0,481077.0
1098,393.0,14265.0
1099,394.0,13525.0
1100,394.0,479393.0
1101,394.0,289553.0
1102,395.0,14032.0
1103,395.0,479860.0
1104,395.0,477985.0
1105,396.0,14032.0
1106,396.0,481077.0
1107,397.0,481466.0
1108,397.0,14173.0
1109,398.0,14365.0
1110,398.0,482849.0
1111,398.0,452506.0
1112,399.0,481077.0
1113,399.0,14081.0
1114,399.0,478378.0
1115,400.0,482005.0
1116,400.0,14418.0
1117,400.0,480100.0
1118,401.0,483697.0
1119,401.0,14365.0
1120,401.0,287018.0
1121,401.0,453037.0
1122,402.0,480698.0
1123,402.0,14066.0
1124,402.0,272425.0
1125,402.0,450836.0
1126,402.0,379570.0
1127,403.0,13328.0
1128,403.0,481165.0
1129,403.0,479312.0
1130,404.0,481540.0
1131,404.0,14125.0
1132,405.0,465921.0
1133,405.0,11444.0
1134,405.0,462340.0
1135,406.0,481925.0
1136,406.0,14009.0
1137,406.0,451369.0
1138,407.0,14186.0
1139,407.0,482005.0
1140,407.0,5050.0
1141,408.0,451061.0
1142,408.0,9122.0
1143,409.0,482849.0
1144,409.0,14249.0
1145,410.0,480233.0
1146,410.0,13793.0
1147,410.0,288037.0
1148,411.0,14085.0
1149,411.0,482005.0
1150,412.0,14020.0
1151,412.0,482386.0
1152,413.0,14314.0
1153,413.0,482849.0
1154,414.0,482386.0
1155,414.0,14085.0
1156,414.0,479705.0
1157,415.0,483697.0
1158,415.0,14381.0
1159,416.0,483697.0
1160,416.0,363674.0
1161,416.0,281690.0
1162,416.0,14152.0
1163,416.0,459226.0
1164,417.0,483697.0
1165,417.0,14221.0
1166,418.0,484160.0
1167,418.0,14365.0
1168,419.0,484160.0
1169,419.0,14365.0
1170,420.0,483697.0
1171,420.0,14065.0
1172,420.0,460010.0
1173,421.0,483697.0
1174,421.0,14138.0
1175,422.0,14213.0
1176,422.0,484160.0
1177,422.0,395345.0
1178,423.0,483697.0
1179,423.0,13177.0
1180,424.0,483697.0
1181,424.0,13913.0
1182,425.0,482005.0
1183,425.0,13921.0
1184,425.0,458713.0
1185,426.0,482849.0
1186,426.0,13988.0
1187,426.0,484765.0
1188,427.0,13921.0
1189,427.0,481634.0
1190,428.0,13921.0
1191,428.0,483697.0
1192,429.0,484160.0
1193,429.0,14002.0
1194,429.0,480285.0
1195,429.0,484765.0
1196,430.0,13700.0
1197,430.0,484160.0
1198,431.0,14002.0
1199,431.0,483781.0
1200,431.0,484765.0
1201,432.0,482472.0
1202,432.0,14170.0
1203,432.0,453797.0
1204,433.0,14085.0
1205,433.0,485010.0
1206,433.0,478481.0
1207,433.0,460010.0
1208,433.0,307618.0
1209,433.0,297802.0
1210,434.0,13949.0
1211,434.0,483697.0
1212,435.0,13949.0
1213,435.0,483697.0
1214,436.0,485010.0
1215,436.0,14170.0
1216,436.0,373925.0
1217,436.0,288740.0
1218,437.0,14346.0
1219,437.0,484250.0
1220,438.0,14036.0
1221,438.0,483314.0
1222,439.0,14437.0
1223,439.0,485938.0
1224,439.0,481049.0
1225,440.0,485092.0
1226,440.0,14282.0
1227,441.0,486788.0
1228,441.0,14309.0
1229,442.0,484160.0
1230,442.0,13997.0
1231,443.0,14090.0
1232,443.0,485010.0
1233,443.0,454330.0
1234,444.0,14090.0
1235,444.0,485010.0
1236,445.0,14036.0
1237,445.0,485010.0
1238,445.0,478481.0
1239,446.0,485473.0
1240,446.0,14090.0
1241,446.0,487433.0
1242,447.0,13753.0
1243,447.0,482472.0
1244,447.0,480250.0
1245,448.0,485938.0
1246,448.0,14381.0
1247,448.0,314721.0
