,t,fronters_count,fit
0,1.96,,14.882779806720094
1,2.0,,14.882080793608047
2,2.04,,14.881367698423773
3,2.08,,14.880640523529266
4,2.12,,14.87989927133307
5,2.16,,14.879143944290266
6,2.2,,14.878374544902453
7,2.24,,14.877591075717728
8,2.28,,14.876793539330688
9,2.32,,14.875981938382402
10,2.36,,14.8751562755604
11,2.4,,14.874316553598668
12,2.44,,14.873462775277613
13,2.48,,14.872594943424065
14,2.52,,14.871713060911258
15,2.56,,14.870817130658807
16,2.6,,14.869907155632696
17,2.64,,14.868983138845262
18,2.68,,14.868045083355184
19,2.72,,14.867092992267462
20,2.76,,14.866126868733385
21,2.8,,14.865146715950537
22,2.84,,14.86415253716277
23,2.88,,14.863144335660188
24,2.92,,14.862122114779112
25,2.96,,14.861085877902095
26,3.0,,14.860035628457869
27,3.04,,14.858971369921353
28,3.08,,14.857893105813613
29,3.12,,14.856800839701858
30,3.16,,14.855694575199411
31,3.2,,14.854574315965696
32,3.24,,14.853440065706213
33,3.28,,14.852291828172511
34,3.32,,14.851129607162186
35,3.36,,14.849953406518843
36,3.4,,14.848763230132082
37,3.44,,14.84755908193748
38,3.48,,14.846340965916554
39,3.52,,14.845108886096757
40,3.56,,14.843862846551453
41,3.6,,14.842602851399882
42,3.64,,14.841328904807146
43,3.68,,14.84004101098419
44,3.72,,14.838739174187776
45,3.76,,14.83742339872045
46,3.8,,14.836093688930532
47,3.84,,14.834750049212083
48,3.88,,14.83339248400489
49,3.92,20.45,14.832020997794427
50,3.96,20.46,14.830635595111843
51,4.0,20.465,14.829236280533937
52,4.04,20.47,14.827823058683123
53,4.08,20.485,14.82639593422741
54,4.12,20.49,14.824954911880383
55,4.16,20.5,14.82349999640116
56,4.2,20.515,14.822031192594391
57,4.24,20.525,14.820548505310203
58,4.28,20.53,14.819051939444194
59,4.32,20.54,14.817541499937402
60,4.36,20.545,14.816017191776268
61,4.4,20.555,14.814479019992621
62,4.44,20.565,14.81292698966364
63,4.48,20.575,14.811361105911843
64,4.52,20.585,14.809781373905029
65,4.56,20.595,14.808187798856281
66,4.6,20.605,14.80658038602392
67,4.64,20.615,14.804959140711482
68,4.68,20.62,14.803324068267681
