frame,frame,x,y,r,particle
1,1,615.5,561.5,30.4,0
2,2,615.5,561.5,30.4,0
3,3,616.5,561.5,30.4,0
4,4,614.5,561.5,30.4,0
5,5,615.5,562.5,29.3,0
6,6,614.5,561.5,30.4,0
7,7,615.5,561.5,30.4,0
8,8,613.5,561.5,29.3,0
9,9,619.5,563.5,27.1,0
10,10,614.5,560.5,29.3,0
11,11,614.5,562.5,29.3,0
12,12,613.5,561.5,29.3,0
13,13,615.5,561.5,30.4,0
14,14,613.5,561.5,29.3,0
15,15,615.5,561.5,30.4,0
16,16,614.5,561.5,30.4,0
17,17,614.5,561.5,30.4,0
18,18,614.5,561.5,30.4,0
19,19,616.5,562.5,29.3,0
20,20,614.5,561.5,30.4,0
21,21,615.5,561.5,30.4,0
22,22,615.5,560.5,29.3,0
23,23,616.5,561.5,30.4,0
24,24,615.5,561.5,30.4,0
25,25,614.5,560.5,29.3,0
26,26,616.5,561.5,30.4,0
27,27,614.5,561.5,30.4,0
28,28,614.5,561.5,30.4,0
29,29,614.5,561.5,30.4,0
30,30,616.5,561.5,30.4,0
31,31,615.5,562.5,29.3,0
32,32,614.5,561.5,30.4,0
33,33,615.5,561.5,30.4,0
34,34,613.5,561.5,29.3,0
35,35,614.5,560.5,29.3,0
36,36,615.5,562.5,29.3,0
37,37,615.5,561.5,30.4,0
38,38,615.5,561.5,30.4,0
39,39,616.5,561.5,30.4,0
40,40,615.5,562.5,29.3,0
41,41,615.5,561.5,30.4,0
42,42,615.5,561.5,30.4,0
43,43,616.5,561.5,30.4,0
44,44,614.5,561.5,30.4,0
45,45,614.5,561.5,30.4,0
46,46,615.5,561.5,30.4,0
47,47,614.5,561.5,30.4,0
48,48,615.5,562.5,29.3,0
49,49,615.5,562.5,29.3,0
50,50,614.5,561.5,30.4,0
51,51,615.5,562.5,29.3,0
52,52,613.5,561.5,29.3,0
53,53,616.5,562.5,29.3,0
54,54,617.5,561.5,29.3,0
55,55,614.5,561.5,30.4,0
56,56,614.5,560.5,29.3,0
57,57,614.5,562.5,29.3,0
58,58,615.5,561.5,30.4,0
59,59,615.5,561.5,30.4,0
60,60,616.5,561.5,30.4,0
61,61,614.5,560.5,29.3,0
62,62,614.5,561.5,30.4,0
63,63,615.5,562.5,29.3,0
64,64,615.5,562.5,29.3,0
65,65,615.5,561.5,30.4,0
66,66,616.5,561.5,30.4,0
67,67,615.5,561.5,30.4,0
68,68,615.5,561.5,30.4,0
69,69,616.5,561.5,30.4,0
70,70,615.5,561.5,30.4,0
71,71,615.5,560.5,29.3,0
72,72,615.5,561.5,30.4,0
73,73,613.5,561.5,29.3,0
74,74,613.5,561.5,29.3,0
75,75,614.5,562.5,29.3,0
76,76,615.5,561.5,30.4,0
77,77,614.5,561.5,30.4,0
78,78,614.5,560.5,29.3,0
79,79,615.5,562.5,29.3,0
80,80,615.5,560.5,29.3,0
81,81,617.5,561.5,29.3,0
82,82,614.5,561.5,30.4,0
83,83,614.5,561.5,30.4,0
84,84,615.5,562.5,29.3,0
85,85,615.5,562.5,29.3,0
86,86,616.5,561.5,30.4,0
87,87,616.5,562.5,29.3,0
88,88,614.5,561.5,30.4,0
89,89,614.5,560.5,29.3,0
90,90,615.5,562.5,29.3,0
91,91,615.5,560.5,29.3,0
92,92,614.5,561.5,30.4,0
93,93,614.5,561.5,30.4,0
94,94,615.5,562.5,29.3,0
95,95,616.5,562.5,29.3,0
96,96,618.5,560.5,29.3,0
97,97,614.5,561.5,30.4,0
98,98,615.5,561.5,30.4,0
99,99,614.5,561.5,30.4,0
100,100,613.5,561.5,29.3,0
101,101,617.5,562.5,30.4,0
102,102,613.5,561.5,29.3,0
103,103,615.5,560.5,29.3,0
104,104,615.5,561.5,30.4,0
105,105,616.5,561.5,30.4,0
106,106,615.5,561.5,30.4,0
107,107,614.5,561.5,30.4,0
108,108,613.5,561.5,29.3,0
109,109,614.5,561.5,30.4,0
110,110,614.5,561.5,30.4,0
111,111,616.5,561.5,30.4,0
112,112,615.5,562.5,29.3,0
113,113,613.5,561.5,29.3,0
114,114,614.5,561.5,30.4,0
115,115,614.5,560.5,29.3,0
116,116,615.5,562.5,29.3,0
117,117,614.5,561.5,30.4,0
118,118,615.5,562.5,29.3,0
119,119,615.5,560.5,29.3,0
120,120,614.5,561.5,30.4,0
121,121,614.5,561.5,30.4,0
122,122,614.5,561.5,30.4,0
123,123,614.5,561.5,30.4,0
124,124,614.5,561.5,30.4,0
125,125,616.5,562.5,29.3,0
126,126,615.5,561.5,30.4,0
127,127,615.5,561.5,30.4,0
128,128,615.5,562.5,29.3,0
129,129,616.5,563.5,29.3,0
130,130,615.5,562.5,29.3,0
131,131,615.5,562.5,29.3,0
132,132,615.5,561.5,30.4,0
133,133,616.5,561.5,30.4,0
134,134,615.5,562.5,29.3,0
135,135,613.5,561.5,29.3,0
136,136,616.5,561.5,30.4,0
