frame,frame,x,y,r,particle
1,1,673.5,530.5,104.3,0
2,2,673.5,530.5,104.3,0
3,3,673.5,529.5,103.2,0
4,4,673.5,529.5,103.2,0
5,5,673.5,529.5,103.2,0
6,6,673.5,530.5,104.3,0
7,7,673.5,530.5,104.3,0
8,8,673.5,530.5,104.3,0
9,9,673.5,530.5,104.3,0
10,10,673.5,530.5,104.3,0
11,11,673.5,530.5,104.3,0
12,12,673.5,530.5,104.3,0
13,13,673.5,530.5,104.3,0
14,14,673.5,530.5,104.3,0
15,15,673.5,529.5,103.2,0
16,16,672.5,529.5,105.4,0
17,17,673.5,528.5,104.3,0
18,18,673.5,528.5,104.3,0
19,19,673.5,530.5,104.3,0
20,20,673.5,530.5,104.3,0
21,21,673.5,530.5,104.3,0
22,22,670.5,529.5,105.4,0
23,23,673.5,530.5,104.3,0
24,24,672.5,529.5,105.4,0
25,25,673.5,530.5,104.3,0
26,26,672.5,529.5,105.4,0
27,27,673.5,530.5,104.3,0
28,28,673.5,530.5,104.3,0
29,29,673.5,530.5,104.3,0
30,30,673.5,530.5,104.3,0
31,31,672.5,529.5,105.4,0
32,32,672.5,529.5,105.4,0
33,33,672.5,529.5,105.4,0
34,34,673.5,530.5,104.3,0
35,35,673.5,530.5,104.3,0
36,36,672.5,529.5,105.4,0
37,37,673.5,530.5,104.3,0
38,38,673.5,530.5,104.3,0
39,39,673.5,530.5,104.3,0
40,40,673.5,530.5,104.3,0
41,41,673.5,530.5,104.3,0
42,42,673.5,529.5,103.2,0
43,43,673.5,530.5,104.3,0
44,44,672.5,529.5,105.4,0
45,45,673.5,529.5,103.2,0
46,46,673.5,529.5,103.2,0
47,47,672.5,529.5,105.4,0
48,48,672.5,529.5,105.4,0
49,49,672.5,529.5,103.2,0
50,50,673.5,529.5,103.2,0
51,51,672.5,529.5,105.4,0
52,52,673.5,529.5,103.2,0
53,53,673.5,530.5,104.3,0
54,54,672.5,529.5,105.4,0
55,55,672.5,529.5,105.4,0
56,56,673.5,530.5,104.3,0
57,57,673.5,530.5,104.3,0
58,58,673.5,530.5,104.3,0
59,59,673.5,530.5,104.3,0
60,60,673.5,530.5,104.3,0
61,61,673.5,529.5,103.2,0
62,62,673.5,530.5,104.3,0
63,63,673.5,530.5,104.3,0
64,64,673.5,530.5,104.3,0
65,65,673.5,530.5,104.3,0
66,66,673.5,530.5,104.3,0
67,67,672.5,529.5,105.4,0
68,68,672.5,529.5,103.2,0
69,69,672.5,529.5,103.2,0
70,70,670.5,529.5,105.4,0
71,71,672.5,529.5,103.2,0
72,72,673.5,530.5,104.3,0
73,73,672.5,529.5,105.4,0
74,74,673.5,530.5,104.3,0
75,75,673.5,530.5,104.3,0
76,76,672.5,529.5,103.2,0
77,77,673.5,530.5,104.3,0
78,78,672.5,528.5,104.3,0
79,79,673.5,530.5,104.3,0
80,80,673.5,530.5,104.3,0
81,81,673.5,530.5,104.3,0
82,82,673.5,530.5,104.3,0
83,83,672.5,529.5,105.4,0
84,84,670.5,529.5,105.4,0
