frame,frame,x,y,r,particle
1,1,625.5,556.5,67.2,0
2,2,625.5,556.5,67.2,0
3,3,625.5,556.5,67.2,0
4,4,626.5,558.5,67.2,0
5,5,625.5,556.5,67.2,0
6,6,626.5,558.5,67.2,0
7,7,626.5,558.5,67.2,0
8,8,625.5,556.5,67.2,0
9,9,625.5,556.5,67.2,0
10,10,625.5,556.5,67.2,0
11,11,624.5,556.5,67.2,0
12,12,623.5,558.5,68.3,0
13,13,624.5,557.5,67.2,0
14,14,623.5,557.5,68.3,0
15,15,625.5,558.5,67.2,0
16,16,625.5,558.5,67.2,0
17,17,627.5,557.5,66.1,0
18,18,624.5,557.5,67.2,0
19,19,624.5,556.5,67.2,0
20,20,624.5,558.5,67.2,0
21,21,624.5,557.5,67.2,0
22,22,624.5,557.5,67.2,0
23,23,626.5,556.5,67.2,0
24,24,623.5,558.5,68.3,0
25,25,625.5,558.5,67.2,0
26,26,625.5,556.5,67.2,0
27,27,626.5,555.5,66.1,0
28,28,626.5,556.5,67.2,0
29,29,624.5,557.5,67.2,0
30,30,626.5,557.5,66.1,0
31,31,626.5,558.5,67.2,0
32,32,624.5,557.5,67.2,0
33,33,625.5,556.5,67.2,0
34,34,626.5,556.5,67.2,0
35,35,625.5,557.5,66.1,0
36,36,624.5,557.5,67.2,0
37,37,623.5,558.5,68.3,0
38,38,625.5,556.5,67.2,0
39,39,625.5,557.5,66.1,0
40,40,623.5,558.5,68.3,0
41,41,625.5,556.5,67.2,0
42,42,624.5,557.5,67.2,0
43,43,626.5,558.5,67.2,0
44,44,624.5,557.5,67.2,0
45,45,624.5,557.5,67.2,0
46,46,625.5,556.5,67.2,0
47,47,625.5,556.5,67.2,0
48,48,625.5,555.5,67.2,0
49,49,624.5,557.5,67.2,0
50,50,626.5,556.5,67.2,0
51,51,624.5,557.5,67.2,0
52,52,625.5,556.5,67.2,0
53,53,625.5,556.5,67.2,0
54,54,623.5,558.5,68.3,0
55,55,625.5,557.5,66.1,0
56,56,625.5,556.5,67.2,0
57,57,625.5,556.5,67.2,0
58,58,625.5,556.5,67.2,0
59,59,625.5,556.5,67.2,0
60,60,624.5,560.5,69.4,0
61,61,623.5,558.5,68.3,0
62,62,626.5,558.5,67.2,0
63,63,625.5,556.5,67.2,0
64,64,624.5,557.5,67.2,0
65,65,625.5,557.5,66.1,0
66,66,625.5,556.5,67.2,0
67,67,625.5,556.5,67.2,0
68,68,626.5,558.5,67.2,0
69,69,624.5,557.5,67.2,0
70,70,624.5,557.5,67.2,0
71,71,624.5,557.5,67.2,0
72,72,625.5,556.5,67.2,0
73,73,624.5,557.5,67.2,0
74,74,624.5,556.5,67.2,0
75,75,625.5,556.5,67.2,0
76,76,625.5,556.5,67.2,0
77,77,624.5,557.5,67.2,0
78,78,624.5,559.5,68.3,0
79,79,627.5,557.5,66.1,0
80,80,624.5,556.5,67.2,0
81,81,627.5,557.5,66.1,0
82,82,624.5,557.5,67.2,0
83,83,627.5,556.5,66.1,0
84,84,626.5,558.5,67.2,0
85,85,624.5,558.5,67.2,0
86,86,625.5,558.5,67.2,0
87,87,623.5,558.5,68.3,0
88,88,623.5,558.5,68.3,0
89,89,625.5,556.5,67.2,0
90,90,625.5,556.5,67.2,0
91,91,624.5,559.5,68.3,0
92,92,624.5,557.5,67.2,0
93,93,626.5,557.5,66.1,0
94,94,623.5,558.5,68.3,0
95,95,624.5,557.5,67.2,0
96,96,624.5,557.5,67.2,0
97,97,625.5,556.5,67.2,0
98,98,623.5,558.5,68.3,0
99,99,626.5,557.5,66.1,0
100,100,624.5,556.5,67.2,0
101,101,624.5,557.5,67.2,0
102,102,625.5,557.5,66.1,0
103,103,623.5,558.5,68.3,0
104,104,626.5,557.5,66.1,0
105,105,625.5,557.5,66.1,0
106,106,624.5,556.5,67.2,0
107,107,624.5,556.5,67.2,0
108,108,627.5,557.5,66.1,0
109,109,626.5,557.5,66.1,0
