frame,frame,x,y,r,particle
1,1,645.5,554.5,23.0,0
2,2,645.5,554.5,23.0,0
3,3,645.5,554.5,23.0,0
4,4,643.5,554.5,24.1,0
5,5,645.5,554.5,23.0,0
6,6,644.5,553.5,25.2,0
7,7,645.5,555.5,23.0,0
8,8,643.5,553.5,25.2,0
9,9,643.5,553.5,25.2,0
10,10,641.5,591.5,27.4,0
11,11,645.5,554.5,23.0,0
12,12,645.5,554.5,23.0,0
13,13,643.5,549.5,27.4,0
14,14,645.5,554.5,23.0,0
15,15,645.5,554.5,23.0,0
16,16,645.5,554.5,23.0,0
17,17,641.5,552.5,27.4,0
18,18,645.5,554.5,23.0,0
19,19,647.5,550.5,27.4,0
20,20,645.5,554.5,23.0,0
21,21,645.5,554.5,23.0,0
22,22,642.5,551.5,27.4,0
23,23,642.5,553.5,25.2,0
24,24,650.5,604.5,27.4,0
25,25,644.5,553.5,25.2,0
26,26,645.5,554.5,23.0,0
27,27,644.5,553.5,25.1,0
28,28,644.5,553.5,25.2,0
29,29,646.5,554.5,24.0,0
30,30,644.5,553.5,25.2,0
31,31,646.5,555.5,24.1,0
32,32,644.5,553.5,25.2,0
33,33,645.5,554.5,23.0,0
34,34,645.5,554.5,23.0,0
35,35,640.5,556.5,27.4,0
36,36,642.5,551.5,27.4,0
37,37,643.5,552.5,26.3,0
38,38,647.5,552.5,26.3,0
39,39,645.5,554.5,23.0,0
40,40,654.5,604.5,27.4,0
41,41,645.5,554.5,23.0,0
42,42,645.5,554.5,23.0,0
43,43,645.5,554.5,23.0,0
44,44,645.5,554.5,23.0,0
45,45,645.5,554.5,23.0,0
46,46,642.5,552.5,27.4,0
47,47,644.5,553.5,25.2,0
48,48,643.5,549.5,27.4,0
49,49,646.5,555.5,24.1,0
50,50,645.5,554.5,23.0,0
51,51,645.5,554.5,23.0,0
52,52,645.5,554.5,23.0,0
53,53,645.5,554.5,23.0,0
54,54,645.5,554.5,23.0,0
55,55,646.5,555.5,24.1,0
56,56,646.5,554.5,24.0,0
57,57,643.5,554.5,24.1,0
58,58,645.5,554.5,23.0,0
59,59,646.5,555.5,24.1,0
60,60,645.5,554.5,23.0,0
61,61,645.5,554.5,23.0,0
62,62,646.5,552.5,25.2,0
63,63,646.5,555.5,24.1,0
64,64,645.5,554.5,23.0,0
65,65,645.5,554.5,23.0,0
66,66,644.5,553.5,25.2,0
67,67,642.5,553.5,25.2,0
68,68,640.5,556.5,27.4,0
69,69,645.5,554.5,23.0,0
70,70,645.5,554.5,23.0,0
71,71,645.5,554.5,23.0,0
72,72,647.5,553.5,27.4,0
73,73,645.5,554.5,23.0,0
74,74,645.5,554.5,23.0,0
75,75,645.5,554.5,23.0,0
76,76,645.5,554.5,23.0,0
77,77,647.5,552.5,27.4,0
78,78,646.5,555.5,24.1,0
79,79,644.5,553.5,25.2,0
80,80,645.5,554.5,23.0,0
81,81,646.5,555.5,24.1,0
82,82,644.5,553.5,25.2,0
83,83,645.5,554.5,23.0,0
84,84,644.5,553.5,25.2,0
85,85,695.5,556.5,27.4,0
86,86,645.5,555.5,23.0,0
87,87,645.5,554.5,23.0,0
88,88,640.5,556.5,27.4,0
89,89,645.5,554.5,23.0,0
90,90,642.5,550.5,27.4,0
91,91,645.5,554.5,23.0,0
92,92,646.5,552.5,25.2,0
93,93,645.5,554.5,23.0,0
94,94,641.5,552.5,27.4,0
95,95,645.5,554.5,23.0,0
96,96,645.5,554.5,23.0,0
97,97,645.5,554.5,23.0,0
98,98,644.5,553.5,25.2,0
99,99,645.5,554.5,23.0,0
100,100,645.5,554.5,23.0,0
