,t,fronters_count,fit
0,1.96,,17.108303572416524
1,2.0,,17.107690885135025
2,2.04,,17.107065849149066
3,2.08,,17.106428466186234
4,2.12,,17.105778738008187
5,2.16,,17.105116666410648
6,2.2,,17.104442253223393
7,2.24,,17.10375550031025
8,2.28,,17.103056409569074
9,2.32,,17.102344982931765
10,2.36,,17.101621222364223
11,2.4,,17.10088512986638
12,2.44,,17.100136707472164
13,2.48,,17.09937595724948
14,2.52,,17.09860288130025
15,2.56,,17.09781748176033
16,2.6,,17.097019760799565
17,2.64,,17.096209720621754
18,2.68,,17.095387363464628
19,2.72,,17.09455269159986
20,2.76,,17.093705707333037
21,2.8,,17.092846413003674
22,2.84,,17.091974810985167
23,2.88,,17.091090903684822
24,2.92,,17.09019469354381
25,2.96,,17.08928618303718
26,3.0,,17.088365374673835
27,3.04,,17.08743227099652
28,3.08,,17.086486874581812
29,3.12,,17.085529188040123
30,3.16,,17.08455921401566
31,3.2,,17.08357695518643
32,3.24,,17.082582414264238
33,3.28,,17.081575593994643
34,3.32,,17.08055649715698
35,3.36,,17.07952512656432
36,3.4,,17.078481485063477
37,3.44,,17.07742557553498
38,3.48,,17.076357400893077
39,3.52,,17.075276964085692
40,3.56,,17.07418426809444
41,3.6,,17.073079315934613
42,3.64,,17.071962110655146
43,3.68,,17.070832655338606
44,3.72,,17.069690953101205
45,3.76,,17.06853700709275
46,3.8,,17.067370820496656
47,3.84,,17.066192396529907
48,3.88,,17.06500173844306
49,3.92,20.45,17.063798849520232
50,3.96,20.46,17.062583733079066
51,4.0,20.465,17.061356392470735
52,4.04,20.47,17.06011683107991
53,4.08,20.485,17.05886505232476
54,4.12,20.49,17.057601059656925
55,4.16,20.5,17.05632485656151
56,4.2,20.515,17.055036446557054
57,4.24,20.525,17.053735833195535
58,4.28,20.53,17.052423020062328
59,4.32,20.54,17.05109801077621
60,4.36,20.545,17.04976080898934
61,4.4,20.555,17.04841141838723
62,4.44,20.565,17.04704984268874
63,4.48,20.575,17.045676085646054
64,4.52,20.585,17.04429015104467
65,4.56,20.595,17.04289204270337
66,4.6,20.605,17.041481764474227
67,4.64,20.615,17.040059320242555
68,4.68,20.62,17.038624713926914
69,4.72,20.625,17.03717794947908
70,4.76,20.63,17.03571903088404
71,4.8,20.635,17.034247962159963
72,4.84,20.65,17.03276474735818
73,4.88,20.665,17.031269390563175
74,4.92,20.68,17.02976189589256
75,4.96,20.685,17.028242267497053
76,5.0,20.7,17.02671050956047
77,5.04,20.71,17.025166626299693
78,5.08,20.725,17.023610621964657
79,5.12,20.74,17.02204250083834
80,5.16,20.755,17.020462267236713
81,5.2,20.77,17.01886992550876
82,5.24,20.775,17.01726548003643
83,5.28,20.78,17.015648935234626
84,5.32,20.785,17.014020295551187
85,5.36,20.78,17.01237956546686
86,5.4,20.78,17.01072674949529
87,5.44,20.78,17.009061852182988
88,5.48,20.78,17.00738487810932
89,5.52,20.775,17.005695831886484
90,5.56,20.775,17.003994718159475
91,5.6,20.775,17.00228154160609
92,5.64,20.785,17.00055630693689
93,5.68,20.78,16.998819018895162
94,5.72,20.76,16.997069682256942
95,5.76,20.755,16.995308301830946
96,5.8,20.745,16.99353488245858
97,5.84,20.73,16.991749429013908
98,5.88,20.715,16.989951946403615
99,5.92,20.7,16.98814243956701
100,5.96,20.69,16.98632091347599
101,6.0,20.68,16.984487373135014
102,6.04,20.665,16.982641823581083
103,6.08,20.65,16.980784269883728
104,6.12,20.625,16.978914717144963
105,6.16,20.61,16.97703317049929
106,6.2,20.59,16.97513963511365
107,6.24,20.575,16.973234116187417
108,6.28,20.57,16.97131661895237
109,6.32,20.55,16.969387148672656
110,6.36,20.535,16.967445710644792
111,6.4,20.515,16.96549231019761
112,6.44,20.5,16.96352695269226
113,6.48,20.485,16.96154964352217
114,6.52,20.47,16.959560388113022
115,6.56,20.455,16.957559191922734
116,6.6,20.43,16.955546060441428
117,6.64,20.415,16.953520999191415
118,6.68,20.405,16.95148401372715
119,6.72,20.4,16.94943510963524
120,6.76,20.395,16.947374292534374
121,6.8,20.39,16.945301568075333
122,6.84,20.365,16.94321694194096
123,6.88,20.35,16.941120419846115
124,6.92,20.34,16.939012007537663
125,6.96,20.34,16.93689171079445
126,7.0,20.325,16.93475953542726
127,7.04,20.31,16.932615487278817
128,7.08,20.295,16.930459572223732
129,7.12,20.28,16.92829179616848
130,7.16,20.265,16.926112165051393
131,7.2,20.255,16.923920684842606
132,7.24,20.245,16.921717361544047
133,7.28,20.245,16.91950220118941
134,7.32,20.235,16.91727520984411
135,7.36,20.23,16.915036393605284
136,7.4,20.215,16.91278575860173
137,7.44,20.205,16.91052331099391
138,7.48,20.19,16.908249056973904
139,7.52,20.185,16.905963002765375
140,7.56,20.185,16.903665154623567
141,7.6,20.175,16.901355518835256
142,7.64,20.17,16.899034101718716
143,7.68,20.165,16.896700909623714
144,7.72,20.175,16.89435594893146
145,7.76,20.165,16.891999226054583
146,7.8,20.16,16.889630747437113
147,7.84,20.16,16.88725051955443
148,7.88,20.165,16.884858548913265
149,7.92,20.17,16.882454842051633
150,7.96,20.165,16.880039405538835
151,8.0,20.165,16.87761224597541
152,8.04,20.16,16.875173369993117
153,8.08,20.155,16.87272278425489
154,8.12,20.165,16.870260495454822
155,8.16,20.17,16.867786510318126
156,8.2,20.175,16.865300835601115
157,8.24,20.175,16.86280347809115
158,8.28,20.17,16.860294444606627
159,8.32,20.17,16.85777374199695
160,8.36,20.17,16.855241377142484
161,8.4,20.17,16.852697356954533
162,8.44,20.155,16.8501416883753
163,8.48,20.145,16.847574378377868
164,8.52,20.13,16.844995433966165
165,8.56,20.12,16.842404862174927
166,8.6,20.115,16.839802670069663
167,8.64,20.1,16.837188864746636
168,8.68,20.09,16.83456345333282
169,8.72,20.09,16.831926442985868
170,8.76,20.085,16.829277840894086
171,8.8,20.06,16.826617654276397
172,8.84,20.05,16.823945890382305
173,8.88,20.035,16.821262556491863
174,8.92,20.025,16.818567659915647
175,8.96,20.01,16.815861207994715
176,9.0,19.99,16.813143208100573
177,9.04,19.99,16.810413667635157
178,9.08,19.97,16.807672594030766
179,9.12,19.955,16.80491999475007
180,9.16,19.95,16.802155877286044
181,9.2,19.92,16.799380249161945
182,9.24,19.905,16.79659311793129
183,9.28,19.875,16.7937944911778
184,9.32,19.855,16.790984376515375
185,9.36,19.84,16.788162781588067
186,9.4,19.83,16.785329714070034
187,9.44,19.81,16.78248518166551
188,9.48,19.81,16.77962919210877
189,9.52,19.785,16.776761753164102
190,9.56,19.765,16.77388287262575
191,9.6,19.76,16.770992558317907
192,9.64,19.74,16.768090818094663
193,9.68,19.72,16.765177659839967
194,9.72,19.695,16.7622530914676
195,9.76,19.685,16.759317120921136
196,9.8,19.67,16.756369756173907
197,9.84,19.65,16.753411005228966
198,9.88,19.61,16.75044087611905
199,9.92,19.58,16.74745937690654
200,9.96,19.555,16.74446651568344
201,10.0,19.535,16.741462300571314
202,10.04,19.51,16.738446739721276
203,10.08,19.51,16.735419841313934
204,10.12,19.505,16.732381613559372
205,10.16,19.475,16.729332064697093
206,10.2,19.435,16.726271202995985
207,10.24,19.42,16.723199036754302
208,10.28,19.385,16.720115574299605
209,10.32,19.355,16.717020823988737
