frame,frame,x,y,r,particle
1,1,663.5,537.5,104.3,0
2,2,662.5,537.5,103.2,0
3,3,663.5,536.5,104.3,0
4,4,662.5,537.5,103.2,0
5,5,663.5,536.5,104.3,0
6,6,663.5,537.5,104.3,0
7,7,664.5,537.5,103.2,0
8,8,663.5,537.5,104.3,0
9,9,663.5,536.5,104.3,0
10,10,663.5,537.5,104.3,0
11,11,663.5,537.5,104.3,0
12,12,663.5,537.5,104.3,0
13,13,663.5,537.5,104.3,0
14,14,663.5,537.5,104.3,0
15,15,663.5,536.5,104.3,0
16,16,663.5,536.5,104.3,0
17,17,663.5,537.5,104.3,0
18,18,663.5,537.5,104.3,0
19,19,663.5,536.5,104.3,0
20,20,663.5,536.5,104.3,0
21,21,663.5,536.5,104.3,0
22,22,663.5,537.5,104.3,0
23,23,663.5,537.5,104.3,0
24,24,662.5,537.5,103.2,0
25,25,663.5,536.5,104.3,0
26,26,663.5,537.5,104.3,0
27,27,663.5,537.5,104.3,0
28,28,662.5,537.5,103.2,0
29,29,663.5,537.5,104.3,0
30,30,662.5,536.5,103.2,0
31,31,663.5,537.5,104.3,0
32,32,662.5,537.5,103.2,0
33,33,663.5,537.5,104.3,0
34,34,663.5,537.5,104.3,0
35,35,663.5,537.5,104.3,0
36,36,663.5,537.5,104.3,0
37,37,663.5,537.5,104.3,0
38,38,663.5,537.5,104.3,0
39,39,663.5,537.5,104.3,0
40,40,663.5,536.5,104.3,0
41,41,663.5,537.5,104.3,0
42,42,663.5,537.5,104.3,0
43,43,663.5,537.5,104.3,0
44,44,663.5,537.5,104.3,0
45,45,663.5,537.5,104.3,0
46,46,663.5,537.5,104.3,0
47,47,663.5,538.5,104.3,0
48,48,663.5,537.5,104.3,0
49,49,664.5,537.5,103.2,0
50,50,663.5,536.5,104.3,0
51,51,664.5,537.5,103.2,0
52,52,663.5,536.5,104.3,0
53,53,663.5,536.5,104.3,0
54,54,663.5,538.5,104.3,0
55,55,663.5,536.5,104.3,0
56,56,663.5,536.5,104.3,0
57,57,663.5,537.5,104.3,0
58,58,663.5,536.5,104.3,0
59,59,662.5,536.5,103.2,0
60,60,663.5,537.5,104.3,0
