,FileName,n_max,n_max_err,A_max,A_max_err,n_min,n_min_err,A_min,A_min_err,Bot_Type,diameter
0,fronter_N021_D018_C0514.MP4_link.csv,1.3485564956426752,0.0027548274322788994,0.09501426249477445,0.010402596671343524,1.350923711118825,0.001378526784056023,0.10445059466881539,0.004608238478019344,fronter,18
0,fronter_N021_D018_C0516.MP4_link.csv,1.4332820537277473,0.0037931525067403647,0.08828051747382719,0.01432345092617205,1.5335074189006406,0.0021385620517159047,0.07228074730201284,0.0071489390214797876,fronter,18
0,fronter_N021_D018_C0517.MP4_link.csv,1.3697017516412935,0.004399303281234197,0.1408087368236392,0.016612357527212743,1.4481478005885804,0.0031132329915166753,0.12758207015298229,0.010407139178292342,fronter,18
0,fronter_N021_D028_C0490.MP4_link.csv,1.4847157528930228,0.0015523342783129047,0.08467277014631576,0.0058618218282039695,1.5662658825068767,0.000683526648350828,0.06648658552372849,0.002284942024365845,fronter,28
0,fronter_N021_D028_C0491.MP4_link.csv,1.53826803304774,0.0023240510945800067,0.04891652374991416,0.00877592766418847,1.6595981203365862,0.0009033769688319364,0.03512870274368877,0.003019873512394929,fronter,28
0,fronter_N021_D028_C0492.MP4_link.csv,1.1401951494846911,0.003093613648507916,0.1189731382067625,0.01168189866473256,1.1870211819170864,0.001353785079318779,0.09167143496150423,0.004525530106496108,fronter,28
0,fronter_N021_D028_C0493.MP4_link.csv,1.6604276048122735,0.0014157157636574564,0.024483953501146804,0.005345932000956003,1.6946459718436464,0.0009679964484576207,0.023049688268872548,0.0032358881325044277,fronter,28
0,aligner_N021_D028_C0494.MP4_link.csv,1.0345181383384778,0.0013650036833174545,0.0823410450110328,0.00515443641565932,1.129236550614666,0.0004947383171893646,0.059706643979771934,0.0016538468128755662,aligner,28
0,aligner_N021_D028_C0495.MP4_link.csv,1.4179277782582502,0.0011197757747799491,0.027213884093553273,0.00422842302993175,1.3552547855933847,0.0008747428634586558,0.034377683187851255,0.0029241533362149535,aligner,28
0,aligner_N021_D028_C0497.MP4_link.csv,1.299141710937814,0.002729305004623428,0.03180327136009929,0.01030622054224616,1.2637502747464395,0.0026742720303938156,0.03969668994206296,0.008939748771283493,aligner,28
0,aligner_N021_D028_C0498.MP4_link.csv,1.6350366277864075,0.001529110472690185,0.03470783329094586,0.005774125623046373,1.6472936264362208,0.001028784864302745,0.03527789041502693,0.00343909602729221,aligner,28
0,aligner_N021_D032_C0552.MP4_link.csv,1.4092513824413846,0.0028540119551261536,0.07434758315412929,0.01077713066539746,1.5705307335483105,0.001022906014745594,0.04074669113562349,0.0034194437589568512,aligner,32
0,aligner_N021_D032_C0551.MP4_link.csv,1.5391719254171052,0.0010669542539482554,0.0181264702913223,0.004028961927426838,1.5713188222673768,0.00031210881163273353,0.01585877213537029,0.0010433397792679973,aligner,32
0,aligner_N021_D032_C0550.MP4_link.csv,0.9282848662592083,0.0024638877300184403,0.22629633698666182,0.009303969548235924,1.0141187867967139,0.0014673074390109673,0.15757862140097398,0.004905020850573156,aligner,32
0,aligner_N021_D032_C0549.MP4_link.csv,0.6188480303791488,0.003329951174267529,0.46540993298942246,0.012574340944131821,0.6226600611880042,0.0029716069280575847,0.40589664376282214,0.009933701403897608,aligner,32
0,fronter_N021_D032_C0500.MP4_link.csv,1.7335926076270698,0.0020140237962042043,0.05588845354688448,0.007605223160245158,1.8076657654274195,0.0010187255826246279,0.04663584286000629,0.0034054691285326385,fronter,32
0,fronter_N021_D032_C0501.MP4_link.csv,1.6301645580308652,0.0007030347735451788,0.0595942983498226,0.002654753310332324,1.6752161584802292,0.0002080447917513468,0.051463418920297245,0.0006954670856923211,fronter,32
0,fronter_N021_D032_C0502.MP4_link.csv,1.4232029726523376,0.0047897855705067455,0.08228498012793042,0.018086870697140815,1.5637845771593075,0.003152799166545048,0.06138036128667544,0.010539403764951815,fronter,32
0,fronter_N021_D032_C0503.MP4_link.csv,1.2711788805824193,0.007290932600550573,0.09827158442157191,0.027531536279792747,1.5229063961245288,0.0035549341400257675,0.054161836915513656,0.01188368948374526,fronter,32
